orf	hap a | growth (colony size) | chitosan [1.75 mg/ml] | Galvan Marquez I~Smith ML, 2013
YDR229W	0.0006100106842011879
YDR230W	-0.22350791469131384
YDR231C	-0.44225774604585844
YDR233C	0.0026230459420650745
YDR234W	-0.09400264643540249
YDR237W	-0.44225774604585844
YDR239C	-0.1181590695297694
YDR241W	0.016714292747112346
YDR242W	
YDR244W	0.004636081199928894
YDR245W	0.0650271389358461
YDR247W	-0.06380711756744392
YDR248C	-0.17855012726568656
YDR249C	-0.04367676498880479
YDR250C	-0.07991139963035508
YDR251W	-0.08796354066181082
YDR252W	-0.07991139963035515
YDR253C	-0.02354641241016572
YDR254W	-0.039650694473077015
YDR255C	0.06502713893584616
YDR256C	-0.04568980024666874
YDR257C	-0.126211210561225
YDR258C	-0.06984622334103564
YDR259C	-0.025559447668029672
YDR260C	-0.0678331880831717
YDR261C	0.01671429274711248
YDR262W	-0.13124379870588476
YDR263C	-0.07387229385676342
YDR264C	-0.057768011793852124
YDR265W	0.0348316100678876
YDR266C	-0.025559447668029606
YDR268W	-0.2530324318066512
YDR270W	-0.025559447668029672
YDR272W	-0.0014030245736627656
YDR273W	-0.07387229385676342
YDR274C	-0.03159855344162133
YDR275W	0.15561372553972194
YDR276C	-0.039650694473077015
YDR277C	-0.12319165767442915
YDR278C	-0.019520341894437878
YDR279W	-0.44225774604585844
YDR281C	-0.1362763868505445
YDR282C	-0.08393747014608292
YDR283C	-0.44225774604585844
YDR284C	-0.029585518183757514
YDR285W	0.04892285687293493
YDR286C	-0.11211996375617767
YDR287W	-0.07789836437249119
YDR289C	0.004636081199929028
YDR291W	-0.13828942210840847
YDR293C	-0.20170003273112153
YDR294C	-0.44225774604585844
YDR295C	-0.44225774604585844
YDR296W	-0.13828942210840847
YDR297W	-0.07185925859889954
YDR298C	-0.18156968015248245
YDR300C	-0.2651106433538346
YDR304C	-0.049715870762396516
YDR305C	-0.05575497653598824
YDR306C	-0.12419817530336105
YDR307W	-0.03159855344162133
YDR309C	-0.08997657591967465
YDR310C	-0.10004175220899421
YDR312W	0.6273349876324975
YDR313C	3.3724440676062453
YDR314C	4.00856320909124
YDR315C	4.751373219243022
YDR316W	4.537991481909447
YDR317W	4.1937624528147195
YDR318W	4.8137773122368035
YDR319C	3.688490603090879
YDR320C	4.4453918600477085
YDR321W	4.620525927481868
YDR322W	-0.34865160655518673
YDR323C	-0.44225774604585844
YDR326C	
YDR329C	-0.07387229385676336
YDR330W	-0.08595050540394687
YDR332W	-0.44225774604585844
YDR333C	-0.04770283550453263
YDR334W	-0.03562462395734917
YDR335W	-0.06582015282530775
YDR336W	-0.07387229385676342
YDR337W	-0.44225774604585844
YDR338C	-0.05575497653598824
YDR340W	-0.15439370417131965
YDR344C	-0.20069351510218958
YDR345C	-0.44225774604585844
YDR346C	-0.2671236786116985
YDR347W	-0.44225774604585844
YDR348C	-0.08997657591967465
YDR349C	-0.03361158869948522
YDR350C	-0.44225774604585844
YDR351W	-0.07789836437249119
YDR352W	-0.11010692849831379
YDR354W	-0.2188108324229647
YDR357C	-0.057768011793852124
YDR358W	-0.05978104705171601
YDR359C	-0.21075869139150913
YDR360W	-0.13225031633481674
YDR363W	-0.07890488200142318
YDR363W-A	0.004636081199929028
YDR364C	-0.44225774604585844
YDR368W	-0.14432852788200015
YDR369C	-0.007442130347254426
YDR370C	-0.09400264643540249
YDR371W	-0.039650694473077015
YDR372C	-0.14231549262413626
YDR374C	-0.07789836437249126
YDR375C	-0.27819537252994997
YDR377W	-0.44225774604585844
YDR378C	-0.06380711756744392
YDR379W	-0.14634156313986404
YDR380W	-0.04367676498880485
YDR382W	0.010675186973520687
YDR383C	0.018727328004976302
YDR384C	-0.15640673942918362
YDR385W	-0.0678331880831717
YDR386W	0.03080553955215969
YDR387C	-0.0678331880831717
YDR388W	-0.017507306636573926
YDR389W	-0.1805631625235505
YDR391C	0.04288375109934321
YDR392W	0.07307927996730185
YDR393W	-0.0014030245736627656
YDR395W	-0.06682667045423972
YDR399W	-0.045689800246668674
YDR400W	-0.14432852788200015
YDR401W	-0.03361158869948522
YDR402C	0.03080553955215969
YDR403W	-0.011468200862982333
YDR405W	-0.44225774604585844
YDR406W	-0.007442130347254426
YDR408C	-0.12419817530336105
YDR409W	-0.12419817530336105
YDR410C	-0.09601568169326638
YDR411C	-0.16043280994491144
YDR414C	-0.11715255190083741
YDR415C	-0.04367676498880479
YDR417C	
YDR418W	-0.126211210561225
YDR419W	0.0006100106842011879
YDR420W	-0.08997657591967465
YDR421W	-0.05575497653598824
YDR422C	-0.06380711756744392
YDR423C	-0.039650694473077015
YDR424C	-0.06783318808317176
YDR425W	-0.04770283550453263
YDR426C	-0.1020547874668581
YDR428C	0.02275339852070414
YDR430C	0.014701257489248528
YDR431W	-0.0416637297309409
YDR432W	-0.051728906020260465
YDR433W	-0.13225031633481674
YDR435C	-0.12218514004549717
YDR436W	-0.11413299901404156
YDR438W	-0.08796354066181077
YDR439W	-0.0658201528253078
YDR440W	-0.05978104705171608
YDR441C	-0.021533377152301834
YDR442W	-0.31744956005829617
YDR443C	-0.2731627843852902
YDR444W	
YDR445C	-0.013481236120846219
YDR446W	-0.09400264643540249
YDR447C	-0.12218514004549717
YDR448W	-0.08997657591967465
YDR450W	-0.21478476190723692
YDR451C	-0.11413299901404156
YDR452W	0.024766433778568027
YDR453C	-0.04770283550453263
YDR455C	-0.2167977971651008
YDR456W	-0.2792018901588819
YDR457W	-0.1181590695297694
YDR458C	-0.10608085798258594
YDR459C	-0.12419817530336105
YDR461W	
YDR462W	-0.42011435820935544
YDR463W	-0.061794082309579966
YDR465C	0.024766433778568096
YDR466W	-0.029585518183757514
YDR467C	0.016714292747112346
YDR469W	-0.039650694473077015
YDR470C	-0.44225774604585844
YDR471W	0.03885768058361543
YDR475C	0.0016165283131330977
YDR476C	-0.31812057181091746
YDR477W	
YDR479C	-0.1624458452027753
YDR480W	-0.019520341894437878
YDR481C	0.030805539552159755
YDR482C	0.04892285687293493
YDR483W	
YDR484W	-0.049715870762396516
YDR485C	0.018727328004976302
YDR486C	-0.05575497653598824
YDR488C	-0.07387229385676342
YDR490C	-0.025559447668029606
YDR491C	-0.10004175220899421
YDR492W	-0.061794082309579966
YDR493W	
YDR494W	-0.0678331880831717
YDR495C	-0.18861530355500614
YDR496C	-0.05374194127812435
YDR497C	0.12743123192962733
YDR500C	0.052948927388662706
YDR501W	0.0388576805836153
YDR502C	
YDR503C	0.13347033770321912
YDR504C	-0.041663729730940964
YDR505C	0.11333998512457998
YDR506C	0.052948927388662706
YDR507C	-0.44225774604585844
YDR508C	0.089183562030213
YDR509W	-0.038644176844145034
YDR511W	-0.07387229385676342
YDR512C	-0.015494271378710105
YDR513W	-0.44225774604585844
YDR514C	-0.07991139963035515
YDR515W	
YDR516C	-0.04367676498880479
YDR517W	0.06100106842011839
YDR518W	-0.44225774604585844
YDR519W	0.06301410367798221
YDR520C	0.01671429274711248
YDR521W	
YDR522C	0.0791183857408935
YDR523C	
YDR524C	-0.08192443488821903
YDR525W	-0.18257619778141443
YDR525W-A	-0.08192443488821903
YDR528W	-0.025559447668029672
YDR529C	-0.44225774604585844
YDR530C	-0.06984622334103557
YDR532C	-0.22887600871228425
YDR533C	-0.23692814974373988
YDR534C	-0.07185925859889954
YDR535C	-0.06380711756744392
YDR536W	-0.0014030245736627656
YDR537C	0.02275339852070414
YDR538W	-0.14030245736627234
YDR539W	-0.005429095089390606
YDR540C	-0.28322796067460976
YDR541C	-0.02354641241016572
YEL001C	-0.06380711756744385
YEL003W	-0.08595050540394687
YEL004W	-0.44225774604585844
YEL005C	-0.0678331880831717
YEL006W	-0.01750730663657406
YEL007W	-0.20874565613364515
YEL008W	-0.11614603427190551
YEL009C	-0.009455165605118313
YEL010W	-0.029585518183757514
YEL011W	-0.051728906020260465
YEL012W	-0.05676149416492022
YEL013W	-0.44225774604585844
YEL014C	-0.09198961117753861
YEL015W	-0.10406782272472205
YEL016C	-0.14634156313986407
YEL017C-A	-0.051728906020260465
YEL017W	-0.12419817530336105
YEL020C	-0.22686297345442033
YEL023C	-0.09802871695113033
YEL024W	-0.3587167828445063
YEL025C	-0.010461683234050357
YEL027W	-0.44225774604585844
YEL028W	-0.09400264643540249
YEL029C	-0.22384342056762452
YEL030W	-0.2047195856179174
YEL031W	-0.07789836437249119
YEL033W	-0.148354598397728
YEL036C	-0.44225774604585844
YEL037C	-0.09601568169326644
YEL038W	-0.06984622334103557
YEL039C	-0.08796354066181077
YEL040W	-0.126211210561225
YEL041W	-0.08796354066181082
YEL042W	-0.08997657591967465
YEL043W	-0.09601568169326638
YEL044W	0.040870715841479256
YEL045C	0.5723120239175508
YEL046C	0.3347738634896097
YEL047C	-0.06380711756744392
YEL048C	-0.003416059831526652
YEL049W	-0.06380711756744392
YEL050C	-0.3305342892344115
YEL051W	-0.44225774604585844
YEL052W	-0.019520341894437878
YEL053C	-0.07588532911462738
YEL054C	-0.277188854901018
YEL056W	-0.09802871695113033
YEL057C	-0.019520341894437878
YEL059W	-0.17855012726568656
YEL060C	-0.009455165605118313
YEL061C	-0.1302372810769528
YEL062W	-0.013481236120846219
YEL063C	-0.11614603427190544
YEL064C	-0.04770283550453263
YEL065W	0.052948927388662706
YEL066W	-0.0416637297309409
YEL067C	-0.1292307634480208
YEL068C	-0.061794082309579966
YEL071W	-0.09400264643540249
YEL072W	-0.03562462395734917
YER001W	-0.05374194127812435
YER002W	-0.13828942210840847
YER004W	-0.06582015282530775
YER005W	-0.02757248292589356
YER007C-A	-0.10004175220899421
YER007W	0.07710535048302962
YER010C	-0.025559447668029672
YER011W	-0.007442130347254426
YER014C-A	-0.3664334179996513
YER014W	
YER016W	-0.06582015282530775
YER017C	-0.44225774604585844
YER019C-A	0.036844645325751484
YER019W	-0.10406782272472198
YER020W	-0.03361158869948522
YER024W	0.004636081199928894
YER027C	-0.0678331880831717
YER028C	-0.009455165605118379
YER030W	-0.0034160598315267194
YER031C	0.005642598828860938
YER032W	-0.05978104705171608
YER033C	-0.15640673942918357
YER034W	-0.1302372810769528
YER035W	-0.05374194127812435
YER037W	-0.257058502322379
YER038W-A	-0.44225774604585844
YER039C	-0.1362763868505445
YER039C-A	-0.44225774604585844
YER040W	0.07307927996730185
YER041W	0.04892285687293493
YER042W	-0.16043280994491144
YER044C	0.014701257489248528
YER044C-A	-0.07185925859889947
YER045C	-0.09601568169326638
YER046W	-0.0517289060202604
YER046W-A	-0.015494271378710105
YER047C	-0.015494271378710105
YER048C	-0.021533377152301834
YER049W	-0.17553057437889072
YER050C	-0.2570585023223789
YER051W	-0.15841977468704752
YER052C	-0.07991139963035515
YER053C	0.1515876550239942
YER054C	-0.08192443488821903
YER055C	-0.007442130347254426
YER056C	-0.09601568169326638
YER056C-A	-0.05374194127812429
YER057C	0.046909821615070985
YER058W	-0.44225774604585844
YER059W	-0.051728906020260465
YER060W	-0.1282242458190889
YER060W-A	-0.09198961117753854
YER061C	0.05093589213079889
YER062C	-0.08595050540394687
YER063W	-0.026565965296961584
YER064C	-0.03159855344162133
YER065C	-0.18056316252355048
YER066C-A	-0.061794082309579966
YER066W	-0.05575497653598824
YER067C-A	-0.14432852788200015
YER067W	-0.10809389324044982
YER068C-A	-0.05978104705171608
YER068W	0.07911838574089357
YER069W	-0.09601568169326638
YER070W	-0.44225774604585844
YER071C	-0.44225774604585844
YER072W	-0.06280059993851195
YER073W	-0.06582015282530775
YER074W	-0.27114974912742634
YER075C	-0.06380711756744392
YER077C	-0.06380711756744385
YER078C	0.004636081199929028
YER079W	-0.10608085798258594
YER080W	-0.16244584520277533
YER081W	-0.05575497653598824
YER083C	-0.44225774604585844
YER084W	-0.049715870762396516
YER085C	-0.08595050540394687
YER086W	-0.10406782272472198
YER087C-B	-0.07286577622783137
YER087W	-0.33757991263693526
YER088C	-0.03159855344162133
YER089C	-0.0416637297309409
YER090W	-0.11614603427190544
YER091C	0.05697499790439055
YER091C-A	0.010675186973520687
YER092W	0.010675186973520687
YER093C-A	-0.05374194127812435
YER095W	-0.10608085798258594
YER096W	-0.06078756468064799
YER097W	-0.07890488200142323
YER098W	-0.06380711756744392
YER101C	-0.06380711756744392
YER103W	-0.44225774604585844
YER106W	-0.08192443488821903
YER110C	-0.44225774604585844
YER111C	-0.13023728107695284
YER113C	-0.057768011793852124
YER114C	-0.04468328261773669
YER115C	-0.06380711756744392
YER116C	-0.05776801179385219
YER117W	0.02074036326284019
YER118C	-0.039650694473077015
YER119C	-0.03763765921521313
YER119C-A	-0.025559447668029606
YER120W	-0.13426335159268063
YER121W	-0.049715870762396516
YER122C	-0.44225774604585844
YER123W	-0.20069351510218958
YER124C	-0.07588532911462738
YER128W	-0.052735423649192446
YER129W	0.0026230459420650745
YER130C	0.024766433778568027
YER131W	-0.19465440932859784
YER132C	0.006649116457792848
YER134C	-0.09601568169326638
YER135C	-0.009455165605118379
YER137C	-0.025559447668029606
YER139C	-0.06984622334103557
YER140W	0.024766433778568027
YER141W	-0.44225774604585844
YER142C	-0.10406782272472198
YER143W	-0.02656596529696165
YER144C	-0.28322796067460976
YER145C	-0.11413299901404156
YER149C	-0.05575497653598824
YER150W	-0.10406782272472198
YER151C	0.1294442671874912
YER152C	-0.051728906020260465
YER153C	-0.44225774604585844
YER154W	-0.44225774604585844
YER155C	-0.10809389324044982
YER156C	0.06502713893584616
YER158C	0.02074036326284019
YER161C	0.0791183857408935
YER162C	-0.44225774604585844
YER163C	-0.06582015282530775
YER164W	-0.029585518183757514
YER166W	0.008662151715656801
YER167W	-0.22082386768082862
YER169W	-0.44225774604585844
YER170W	-0.05374194127812435
YER173W	-0.045689800246668674
YER174C	-0.10608085798258594
YER175C	-0.24598680840412745
YER176W	-0.09601568169326638
YER177W	0.1475615845082663
YER178W	-0.020526859523369856
YER179W	0.8330000898109269
YER180C	2.7423640318948426
YER181C	3.245622846360819
YER182W	3.485174042046624
YER183C	3.2999747983231447
YER184C	4.300453321481507
YER185W	-0.1503676336555919
YER186C	1.3906108562392292
YER187W	1.5597058178997973
YER188W	-0.06883970571210367
YFL001W	-0.1302372810769528
YFL003C	
YFL004W	
YFL007W	-0.08393747014608292
YFL010C	
YFL010W-A	
YFL011W	-0.04568980024666874
YFL012W	
YFL012W-A	0.010675186973520687
YFL013C	
YFL014W	0.16165283131331373
YFL015C	-0.25504546706451503
YFL018C	-0.16647191571850312
YFL019C	0.0358381276968195
YFL020C	-0.05575497653598824
YFL021W	-0.11413299901404156
YFL023W	-0.13225031633481674
YFL025C	-0.44225774604585844
YFL026W	-0.44225774604585844
YFL027C	-0.11614603427190544
YFL028C	-0.0416637297309409
YFL030W	-0.06984622334103557
YFL031W	-0.08796354066181077
YFL032W	-0.07387229385676342
YFL033C	
YFL034C-A	-0.16647191571850314
YFL034W	-0.09601568169326638
YFL036W	-0.3073843837689766
YFL040W	-0.06984622334103557
YFL041W	-0.030592035812689357
YFL042C	-0.0678331880831717
YFL044C	-0.03361158869948522
YFL046W	-0.015494271378710105
YFL047W	0.1576267607975859
YFL048C	-0.09400264643540249
YFL049W	-0.03159855344162133
YFL050C	-0.03361158869948522
YFL051C	-0.061794082309579966
YFL052W	-0.019520341894437878
YFL053W	-0.0879635406618107
YFL054C	-0.04568980024666874
YFL055W	-0.15540022180025168
YFR001W	-0.13023728107695284
YFR006W	-0.09198961117753861
YFR007W	-0.04568980024666874
YFR008W	-0.03159855344162133
YFR009W	0.018727328004976302
YFR010W	-0.005429095089390606
YFR011C	-0.013481236120846219
YFR012W	-0.039650694473077015
YFR013W	0.0388576805836153
YFR014C	-0.07991139963035515
YFR015C	-0.03562462395734917
YFR016C	-0.08796354066181077
YFR017C	-0.21075869139150913
YFR018C	-0.03562462395734917
YFR019W	-0.1423154926241363
YFR020W	-0.11413299901404156
YFR021W	-0.1302372810769528
YFR022W	-0.08393747014608292
YFR023W	-0.07789836437249119
YFR024C-A	0.010675186973520687
YFR025C	0.030805539552159755
YFR026C	-0.03361158869948529
YFR030W	-0.003416059831526652
YFR031C-A	-0.025559447668029672
YFR032C	-0.08997657591967465
YFR032C-A	-0.3416059831526631
YFR033C	-0.06380711756744392
YFR034C	-0.09198961117753861
YFR035C	0.010675186973520687
YFR036W	-0.2932931369639293
YFR038W	-0.20673262087578131
YFR039C	-0.07789836437249119
YFR040W	0.004636081199928894
YFR041C	-0.1020547874668581
YFR043C	-0.13225031633481674
YFR044C	-0.023546412410165786
YFR045W	-0.003416059831526652
YFR046C	-0.09400264643540249
YFR047C	0.06704017419371004
YFR048W	-0.011468200862982333
YFR049W	0.0448967863572071
YFR053C	0.05697499790439055
YFR054C	-0.009455165605118379
YFR055W	0.07106624470943788
YFR056C	-0.03562462395734917
YFR057W	-0.007442130347254426
YGL002W	-0.1845892330392783
YGL003C	-0.09802871695113033
YGL004C	-0.04367676498880479
YGL005C	-0.21478476190723692
YGL006W	-0.09400264643540249
YGL007W	-0.10004175220899421
YGL009C	-0.039650694473077015
YGL010W	-0.07387229385676342
YGL012W	-0.11614603427190544
YGL013C	-0.27517581964315413
YGL014W	-0.1624458452027753
YGL015C	-0.05508396478336697
YGL016W	-0.22082386768082862
YGL017W	0.024766433778568096
YGL019W	-0.1362763868505445
YGL020C	-0.049715870762396516
YGL021W	-0.06582015282530775
YGL023C	-0.21881083242296476
YGL024W	0.12139212615603552
YGL025C	0.07509231522516566
YGL026C	-0.27114974912742634
YGL027C	-0.0034160598315267194
YGL028C	-0.051728906020260465
YGL031C	-0.05239991777288174
YGL032C	-0.1020547874668581
YGL033W	-0.13225031633481674
YGL034C	-0.08192443488821903
YGL035C	-0.06984622334103557
YGL036W	-0.05374194127812429
YGL039W	-0.08595050540394687
YGL041C	-0.057768011793852124
YGL043W	-0.10004175220899415
YGL045W	-0.2167977971651008
YGL050W	-0.03562462395734917
YGL051W	-0.07789836437249126
YGL053W	-0.07387229385676342
YGL054C	0.04892285687293493
YGL056C	-0.05978104705171608
YGL057C	-0.049715870762396516
YGL058W	-0.02757248292589356
YGL059W	-0.17251102149209482
YGL060W	-0.019520341894437878
YGL062W	-0.12419817530336112
YGL066W	-0.03159855344162133
YGL067W	0.05697499790439055
YGL070C	-0.02354641241016572
YGL072C	-0.07185925859889954
YGL077C	-0.0678331880831717
YGL078C	-0.10809389324044982
YGL079W	-0.025559447668029606
YGL080W	-0.04367676498880479
YGL081W	-0.039650694473077015
YGL082W	0.06301410367798234
YGL083W	-0.07991139963035515
YGL084C	-0.013481236120846219
YGL085W	-0.025559447668029606
YGL086W	0.24821334740146173
YGL087C	-0.02354641241016572
YGL089C	-0.07286577622783144
YGL090W	-0.015494271378710105
YGL101W	-0.029585518183757514
YGL104C	-0.09400264643540249
YGL105W	-0.22082386768082862
YGL107C	-0.24498029077519554
YGL108C	-0.148354598397728
YGL109W	0.008662151715656801
YGL110C	0.008662151715656801
YGL114W	0.1797701486340889
YGL115W	-0.11614603427190551
YGL117W	0.008662151715656801
YGL118C	-0.17653709200782267
YGL121C	0.069053209451574
YGL124C	-0.44225774604585844
YGL125W	-0.06380711756744392
YGL126W	0.01671429274711248
YGL127C	-0.09400264643540249
YGL129C	-0.44225774604585844
YGL131C	-0.057768011793852124
YGL132W	0.13347033770321898
YGL133W	-0.24095422025946772
YGL135W	-0.44225774604585844
YGL136C	-0.13426335159268063
YGL138C	-0.1362763868505445
YGL139W	0.008662151715656801
YGL140C	0.014701257489248528
YGL141W	-0.04770283550453263
YGL143C	-0.44225774604585844
YGL144C	-0.07387229385676342
YGL146C	-0.11614603427190544
YGL147C	-0.20270655036005347
YGL148W	-0.04568980024666874
YGL149W	-0.1382894221084084
YGL151W	0.09119659728807696
YGL152C	-0.03763765921521306
YGL153W	0.18782228966554446
YGL154C	0.1153530203824438
YGL156W	0.12541819667176343
YGL157W	-0.007442130347254426
YGL158W	-0.20270655036005347
YGL159W	0.018727328004976302
YGL160W	-0.1181590695297694
YGL161C	-0.17049798623423096
YGL162W	-0.08997657591967465
YGL163C	-0.14432852788200015
YGL164C	-0.10608085798258594
YGL165C	-0.15841977468704752
YGL166W	-0.04770283550453263
YGL167C	-0.30537134851111275
YGL168W	-0.13225031633481674
YGL170C	-0.15439370417131973
YGL173C	-0.0074421303472544924
YGL174W	-0.10004175220899421
YGL175C	-0.44225774604585844
YGL176C	-0.07789836437249119
YGL177W	-0.039650694473077015
YGL179C	-0.08796354066181082
YGL180W	0.02074036326284019
YGL181W	-0.0416637297309409
YGL194C	-0.148354598397728
YGL195W	-0.07789836437249126
YGL196W	0.03281857481002371
YGL197W	0.028792504294295803
YGL198W	-0.029585518183757514
YGL199C	-0.07689184674355928
YGL200C	-0.44225774604585844
YGL202W	-0.0678331880831717
YGL203C	-0.07991139963035515
YGL205W	-0.15640673942918357
YGL206C	-0.44225774604585844
YGL208W	-0.126211210561225
YGL209W	0.014701257489248528
YGL210W	-0.3496581241841187
YGL211W	-0.12419817530336105
YGL212W	-0.44225774604585844
YGL213C	-0.16043280994491144
YGL214W	-0.10306130509579
YGL215W	-0.0678331880831717
YGL216W	-0.1362763868505445
YGL217C	-0.11010692849831372
YGL218W	-0.44225774604585844
YGL219C	-0.07588532911462738
YGL220W	-0.44225774604585844
YGL221C	-0.44225774604585844
YGL222C	-0.07185925859889954
YGL223C	-0.27517581964315413
YGL224C	-0.05575497653598824
YGL226C-A	-0.07789836437249119
YGL226W	-0.03159855344162133
YGL227W	-0.10004175220899421
YGL228W	-0.44225774604585844
YGL229C	-0.015494271378710105
YGL230C	-0.04166372973094083
YGL231C	0.028792504294295803
YGL232W	-0.06380711756744392
YGL234W	-0.4160882876936276
YGL235W	-0.020526859523369922
YGL236C	-0.1121199637561776
YGL237C	-0.05676149416492022
YGL240W	-0.44225774604585844
YGL241W	0.01671429274711248
YGL242C	-0.03763765921521306
YGL243W	-0.08393747014608292
YGL244W	-0.19062833881287003
YGL246C	-0.44225774604585844
YGL248W	-0.12017210478763328
YGL249W	-0.07991139963035515
YGL250W	-0.015494271378710105
YGL251C	-0.05776801179385219
YGL252C	-0.148354598397728
YGL253W	-0.08393747014608299
YGL254W	-0.021533377152301834
YGL255W	0.01671429274711248
YGL256W	-0.049715870762396516
YGL257C	0.004636081199928894
YGL258W	0.03281857481002364
YGL259W	-0.02354641241016572
YGL260W	-0.051728906020260465
YGL261C	0.05093589213079889
YGL262W	0.08515749151448529
YGL263W	-0.07991139963035515
YGR001C	0.03885768058361543
YGR003W	-0.0688397057121036
YGR004W	0.052948927388662706
YGR006W	-0.44225774604585844
YGR007W	0.012688222231384574
YGR008C	-0.03361158869948522
YGR010W	-0.01750730663657406
YGR011W	-0.02354641241016572
YGR012W	-0.061794082309579966
YGR014W	0.08113142099875746
YGR015C	-0.025559447668029672
YGR016W	-0.04770283550453263
YGR017W	-0.0014030245736627656
YGR018C	-0.03461810632841726
YGR019W	0.0026230459420650745
YGR020C	-0.058774529422784105
YGR021W	-0.0034160598315267194
YGR022C	-0.07085274096996756
YGR023W	-0.0658201528253078
YGR025W	-0.03159855344162133
YGR026W	-0.005429095089390606
YGR027C	-0.14231549262413626
YGR028W	-0.05575497653598824
YGR031W	-0.0416637297309409
YGR032W	-0.1624458452027753
YGR033C	-0.07588532911462731
YGR034W	-0.13225031633481674
YGR035C	0.0026230459420650745
YGR036C	-0.22887600871228425
YGR037C	0.09119659728807702
YGR038W	-0.009455165605118313
YGR039W	-0.005429095089390606
YGR040W	-0.14030245736627234
YGR041W	-0.10138377571423683
YGR042W	0.018727328004976302
YGR043C	-0.16647191571850312
YGR044C	-0.01750730663657406
YGR045C	-0.05374194127812429
YGR049W	0.0791183857408935
YGR050C	-0.09198961117753861
YGR051C	0.0348316100678876
YGR052W	0.012688222231384574
YGR053C	-0.029585518183757514
YGR054W	-0.25101939654878724
YGR057C	0.030805539552159755
YGR058W	-0.08393747014608299
YGR059W	-0.1181590695297694
YGR062C	-0.042670247359872876
YGR063C	-0.09266062293015988
YGR064W	-0.10004175220899421
YGR066C	0.028792504294295803
YGR069W	-0.05575497653598824
YGR070W	-0.049715870762396516
YGR071C	0.04892285687293493
YGR072W	-0.009455165605118379
YGR076C	-0.44225774604585844
YGR077C	0.026779469036431983
YGR078C	-0.09198961117753861
YGR079W	-0.04367676498880479
YGR080W	-0.03159855344162133
YGR081C	-0.22988252634121625
YGR084C	-0.33657339500800326
YGR085C	-0.44225774604585844
YGR086C	-0.03159855344162133
YGR087C	-0.07789836437249119
YGR088W	-0.16647191571850312
YGR089W	0.010675186973520687
YGR092W	-0.44225774604585844
YGR093W	-0.015494271378710105
YGR096W	-0.011468200862982265
YGR097W	-0.44225774604585844
YGR100W	-0.12218514004549723
YGR101W	-0.33757991263693526
YGR102C	-0.44225774604585844
YGR104C	-0.3234886658318879
YGR105W	-0.44225774604585844
YGR106C	-0.06582015282530775
YGR107W	-0.16647191571850317
YGR108W	-0.08997657591967471
YGR109C	-0.3255017010897518
YGR110W	0.024766433778568096
YGR111W	-0.11413299901404156
YGR112W	-0.44225774604585844
YGR117C	-0.02757248292589356
YGR118W	-0.2932931369639293
YGR121C	-0.12218514004549717
YGR122C-A	
YGR123C	-0.06380711756744392
YGR124W	-0.06582015282530775
YGR125W	-0.09400264643540249
YGR126W	-0.015494271378710105
YGR127W	-0.08393747014608292
YGR129W	-0.44225774604585844
YGR130C	-0.06682667045423972
YGR131W	0.0026230459420650745
YGR132C	-0.44225774604585844
YGR133W	0.052948927388662706
YGR134W	-0.041663729730940964
YGR135W	-0.10406782272472198
YGR136W	-0.1181590695297694
YGR137W	0.02074036326284019
YGR138C	0.058988033162254504
YGR139W	0.03080553955215969
YGR141W	-0.0658201528253078
YGR142W	-0.44225774604585844
YGR143W	-0.31543652480043227
YGR144W	0.007655634086724757
YGR146C	-0.0014030245736626986
YGR148C	-0.005429095089390606
YGR149W	-0.019520341894438013
YGR150C	-0.44225774604585844
YGR151C	-0.04971587076239658
YGR152C	-0.021533377152301834
YGR153W	-0.051728906020260465
YGR154C	-0.07588532911462731
YGR155W	-0.44225774604585844
YGR157W	-0.04367676498880479
YGR159C	-0.32751473634761574
YGR160W	-0.42212739346721934
YGR161C	-0.11413299901404156
YGR163W	-0.019520341894437878
YGR164W	-0.013481236120846219
YGR165W	-0.44225774604585844
YGR166W	-0.005429095089390606
YGR167W	-0.44225774604585844
YGR168C	-0.05374194127812429
YGR169C	0.040870715841479256
YGR170W	-0.025559447668029672
YGR171C	-0.44225774604585844
YGR173W	-0.44225774604585844
YGR174C	-0.007442130347254426
YGR176W	-0.0416637297309409
YGR177C	0.046909821615070985
YGR178C	-0.005429095089390606
YGR180C	-0.44225774604585844
YGR181W	-0.029585518183757514
YGR182C	0.05093589213079889
YGR183C	0.05093589213079889
YGR184C	-0.02354641241016572
YGR187C	-0.03562462395734917
YGR188C	-0.2167977971651008
YGR189C	0.03281857481002371
YGR192C	-0.029585518183757514
YGR193C	-0.05575497653598824
YGR194C	-0.06481363519637583
YGR196C	0.1193790908981717
YGR197C	-0.007442130347254426
YGR199W	-0.051728906020260465
YGR200C	-0.05575497653598824
YGR201C	-0.30537134851111275
YGR202C	-0.07185925859889947
YGR203W	0.040870715841479256
YGR204W	-0.2469933260330594
YGR205W	0.01671429274711248
YGR206W	0.058988033162254504
YGR207C	0.018727328004976302
YGR208W	-0.2087456561336452
YGR209C	-0.10406782272472205
YGR210C	-0.019520341894437878
YGR212W	-0.06582015282530775
YGR213C	-0.05575497653598824
YGR214W	-0.22082386768082862
YGR215W	-0.44225774604585844
YGR217W	-0.09198961117753861
YGR219W	-0.21981735005189668
YGR220C	-0.3416059831526631
YGR221C	0.09119659728807696
YGR222W	-0.44225774604585844
YGR223C	0.1193790908981717
YGR224W	-0.28926706644820144
YGR225W	-0.10406782272472198
