orf	hom | growth (pooled culture, barseq) | peptide 50 [5.75 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Ng SMS~Chia CSB, 2018
YGR235C	-0.5637984981930685
YGR236C	0.00606030053776953
YGR237C	0.38283776327429564
YGR238C	-0.13481394004236336
YGR239C	-0.23022742775790514
YGR240C	-2.4718581980071592
YGR241C	0.26896361803451935
YGR242W	0.40580116018384327
YGR243W	-0.055702944584078616
YGR244C	-0.4467709879769723
YGR247W	0.4289860592578556
YGR248W	-0.2825936055391673
YGR249W	0.2467515515463311
YGR250C	-0.04159907455859533
YGR252W	0.10123813308817035
YGR254W	0.04688554945475208
YGR255C	-0.653015958419597
YGR256W	0.29476176541561655
YGR257C	-5.258967848950355
YGR258C	0.06838147831292418
YGR259C	0.16714086951806933
YGR260W	-0.0033667175537772163
YGR261C	-0.5056423939444067
YGR262C	
YGR263C	0.024303835189704154
YGR266W	-0.03939512607365636
YGR268C	-0.007989299388513296
YGR269W	
YGR270W	0.5472087810640159
YGR271C-A	-0.0730685172064602
YGR271W	0.29833478263449603
YGR273C	0.15843691602612658
YGR275W	0.04508884296023711
YGR276C	0.062173158467805835
YGR279C	0.03232288681060909
YGR281W	-0.14873027543857564
YGR282C	-0.41572741354146836
YGR283C	0.009739747422002488
YGR284C	0.3471509587061854
YGR285C	-0.5202176096491852
YGR286C	0.21067997760674434
YGR287C	-0.10404896443955217
YGR288W	0.07173595032782351
YGR289C	
YGR290W	
YGR291C	0.356507652479955
YGR292W	0.17295740637814336
YGR295C	0.1516715756646821
YHL002W	-0.2731283288230269
YHL003C	-0.12404211127768519
YHL005C	0.16988998126567842
YHL006C	0.016018778825331228
YHL007C	0.24481304679878366
YHL008C	0.02929154966217583
YHL009C	-0.7714866782614245
YHL010C	0.14056297348858302
YHL011C	0.11541284322986674
YHL012W	-0.26705614668616895
YHL013C	-0.47371601259624535
YHL014C	0.06868413850446893
YHL016C	
YHL017W	-0.22641923428495994
YHL019C	
YHL020C	0.6301982518681738
YHL021C	0.004915313894332987
YHL022C	-0.07401860417702678
YHL023C	
YHL024W	0.25453888343943154
YHL025W	
YHL026C	0.714370843553267
YHL027W	-0.5501571379238722
YHL028W	0.07351125005035726
YHL029C	-0.24201410189815398
YHL030W	0.09146031511440714
YHL031C	
YHL032C	-2.4880227036914424
YHL033C	-2.8722173940937443
YHL034C	-3.6599270347134123
YHL035C	
YHL036W	0.001949904885738338
YHL037C	-0.09226361935888448
YHL038C	0.172284584205162
YHL039W	
YHL040C	-3.581878187558646
YHL041W	0.0880714167464391
YHL042W	
YHL043W	0.3402404852782389
YHL044W	
YHL045W	-3.7539691367231383
YHL046C	-0.009342041981177317
YHL047C	-2.1538196390408726
YHR001W-A	-0.03136921332782451
YHR003C	0.06576677929570936
YHR004C	0.07966984502282677
YHR005C	0.3039055499010442
YHR006W	4.722535448650779
YHR008C	0.37697313375232216
YHR009C	-0.09999414487923841
YHR010W	0.8696082932142236
YHR011W	-7.207157545545682
YHR012W	-2.291770868368252
YHR013C	0.18656052400453935
YHR014W	-0.7032113246663778
YHR015W	-0.24440344421030225
YHR016C	-0.1236573920794369
YHR017W	-0.05324493931697868
YHR018C	
YHR021C	-2.283821095490817
YHR021W-A	-0.27741384155721566
YHR022C	0.06614319468097278
YHR025W	0.05969540038221599
YHR026W	-0.0461847854945143
YHR028C	0.0813022918361157
YHR029C	
YHR030C	
YHR031C	0.28664754346899995
YHR032W	0.07717313765024625
YHR033W	-1.4708757962245171
YHR034C	-0.2722332203497444
YHR035W	0.13147765184511964
YHR037W	0.022312084496709197
YHR038W	-0.5340545818275874
YHR039C	0.07577134895624024
YHR039C-A	-0.11800845152941357
YHR041C	0.1937130697491956
YHR043C	0.3707975097258997
YHR044C	-2.481422749896533
YHR045W	0.2418491075468458
YHR046C	-0.852019354439745
YHR047C	0.017290074997870015
YHR048W	-0.5073753708504628
YHR049C-A	0.3938687488473611
YHR049W	0.21249502007365703
YHR050W	-0.1733786103279296
YHR051W	0.1959235516122421
YHR057C	-0.08362340852002609
YHR059W	-3.1131825569591403
YHR060W	-4.225885117335912
YHR061C	-0.11615099592822911
YHR064C	-1.54350461700237
YHR066W	0.4347981806921701
YHR067W	0.041814883833979896
YHR073W	0.14873266559562054
YHR075C	0.21366445694428923
YHR076W	0.12057199386235551
YHR077C	0.011142884682900844
YHR078W	-0.16638713935704047
YHR079C	0.007214163286082436
YHR079C-A	0.187076482904013
YHR080C	-0.08952666764657552
YHR081W	0.6508685839134362
YHR082C	0.03718899986654274
YHR084W	
YHR086W	0.15671934460535725
YHR087W	-0.1256286366044996
YHR091C	-0.36411397085613806
YHR092C	0.07153104511495653
YHR093W	-0.15871066657109426
YHR094C	0.10488924785321262
YHR095W	-0.26087506193409005
YHR096C	-0.44393245135735493
YHR097C	0.11121177399272239
YHR100C	-0.3267315126096611
YHR103W	0.036945999312459385
YHR104W	-0.15179148303620915
YHR105W	0.17365879355342617
YHR106W	0.11028315247955797
YHR108W	-0.19564906971269666
YHR109W	0.043405196488521314
YHR110W	-0.15319354980309619
YHR111W	-0.4561582417727731
YHR112C	-0.13528706469753699
YHR113W	0.14127681163156441
YHR114W	-0.41531615440928393
YHR115C	-0.5425664068946792
YHR116W	-0.12734809645369793
YHR117W	-0.09006005062983428
YHR120W	0.3082462678914347
YHR121W	0.12680800241904497
YHR123W	0.12294800553192872
YHR124W	-0.12931144645441334
YHR125W	-0.3119861707852707
YHR126C	-0.11178188900871008
YHR127W	0.05011121138833293
YHR129C	-0.021939497347287003
YHR130C	0.20030513971479974
YHR131C	-0.24086945875959684
YHR132C	-0.17234845344147945
YHR132W-A	-0.4167217440941634
YHR133C	-0.16985749393871777
YHR134W	-0.5190800121070895
YHR135C	0.4874871824173777
YHR136C	-0.11349005629713257
YHR137W	-0.2369972724347641
YHR138C	-0.35427506177204837
YHR139C	0.2880432043534751
YHR139C-A	-0.1318217167062093
YHR140W	-0.1043682612206607
YHR142W	-0.41349372642858634
YHR143W	-0.5963820917923593
YHR146W	-0.10475792355301201
YHR147C	-1.2995669210876954
YHR150W	-0.08678002431003366
YHR151C	-0.01012791879916514
YHR152W	-0.4271318053540041
YHR153C	0.1778861981187058
YHR154W	-0.24118895184811065
YHR155W	-0.5094232420102217
YHR156C	-0.15733682159214368
YHR157W	-0.051844038751826846
YHR158C	-0.28567613827152255
YHR159W	0.10108682363524908
YHR160C	-0.20048404601342587
YHR161C	-0.16817248073184796
YHR162W	-0.2460399962471352
YHR163W	-0.22038727941464287
YHR167W	-0.21615318592919117
YHR168W	-0.8840913470520245
YHR171W	0.16164123276423362
YHR176W	-0.2861500918283194
YHR177W	0.19743536480509558
YHR178W	0.4084196416057264
YHR179W	0.09725574781967744
YHR180W	-0.013080124353771113
YHR181W	-0.049950758949917275
YHR182W	0.5541827221423895
YHR183W	0.1888249600400109
YHR184W	0.18836149381194683
YHR185C	0.009448840134381629
YHR189W	-0.29809200682151266
YHR191C	-0.2899116819529903
YHR193C	-0.09133143622160876
YHR194W	0.5060777841530647
YHR195W	-0.04167385223846123
YHR198C	0.04876164558160313
YHR199C	-0.2609284231734522
YHR200W	0.00918926303436147
YHR202W	-0.20380618503426196
YHR203C	-1.4571525085949353
YHR204W	-0.2390895815828098
YHR206W	-0.16516214019444525
YHR207C	0.3906824295037707
YHR209W	0.22597278611544971
YHR210C	0.7327870900426475
YIL001W	0.3951612398845706
YIL002C	0.6440626413191004
YIL005W	-0.7527676025758323
YIL006W	0.00417852378634073
YIL007C	0.15763708489141562
YIL008W	
YIL009C-A	-0.1519718147916899
YIL009W	0.042512130740526434
YIL010W	-0.11741386363718977
YIL011W	0.04770462527119148
YIL012W	-0.346699750321625
YIL013C	0.0967400524775443
YIL014C-A	-1.2890560149358317
YIL014W	-0.16380510061728537
YIL015W	0.016537419115224408
YIL016W	-0.09698342454607091
YIL017C	
YIL018W	-0.03295746435037649
YIL020C	0.06911195692908113
YIL023C	-0.15460878732446218
YIL024C	0.12490704482129329
YIL025C	-0.5159433649117177
YIL027C	0.028671485504599213
YIL028W	0.04375843535084723
YIL029C	-0.27327677596661154
YIL030C	-0.29161291092082675
YIL032C	0.3205007755202941
YIL033C	
YIL034C	-5.893566756776243
YIL035C	0.19764137646993984
YIL036W	0.007812094535709341
YIL037C	0.3108613835487885
YIL038C	0.13801351527171887
YIL039W	0.35256216866741735
YIL040W	-3.8775232894374967
YIL041W	-2.1067490185077875
YIL042C	0.0721460739418515
YIL043C	-0.7758437913189494
YIL044C	0.028225038378369184
YIL045W	0.15586770197285557
YIL047C	0.6604165929004029
YIL049W	
YIL050W	-0.2303882372116288
YIL052C	0.2648971386268115
YIL053W	0.04587096876406488
YIL054W	0.14958622272415775
YIL055C	-0.3681584254502614
YIL056W	0.0792122707302827
YIL057C	-0.5138167343644466
YIL058W	-0.6458660221448304
YIL059C	0.06767310750867478
YIL060W	0.003206723837846911
YIL064W	-0.42140067052465996
YIL065C	0.13222195799047243
YIL066C	-0.0924755211704747
YIL067C	0.05228754762372397
YIL069C	-0.18880550949079442
YIL070C	-0.1717295117238885
YIL071C	-0.3677833329505553
YIL072W	-0.010922725865886891
YIL073C	-0.33486511977035854
YIL074C	0.04378540610241969
YIL076W	0.10417551807773752
YIL077C	
YIL079C	0.890432357280394
YIL084C	
YIL085C	-0.38497897474503734
YIL086C	0.2718873886379516
YIL087C	-0.08010638157129178
YIL088C	-0.03962492776091655
YIL089W	0.08232825140794826
YIL090W	-0.006305110934852664
YIL092W	0.045639934926862184
YIL093C	0.37602117371666566
YIL094C	-0.19915788215085525
YIL095W	0.051573949713981077
YIL096C	-2.141108382651695
YIL097W	0.25084614561733726
YIL098C	0.23224538661866498
YIL099W	0.1734565711811544
YIL100W	-1.0565368675867846
YIL101C	-0.1623377706996265
YIL102C	0.23321697533504382
YIL103W	-0.0558649795808206
YIL105C	0.06849793445391904
YIL107C	-0.35485102209303565
YIL108W	0.13275351794949172
YIL110W	-0.4342154815758503
YIL111W	0.3020781809931277
YIL112W	-0.25426675258179515
YIL113W	-0.5927935267083513
YIL114C	-0.15209928954210822
YIL116W	-0.036007606834220385
YIL117C	0.1818241981850161
YIL119C	0.10518897816990813
YIL120W	0.16039903841728875
YIL121W	-0.08724987017315022
YIL122W	-0.10332893417694404
YIL123W	-0.18589919183883485
YIL124W	-0.11383090870186058
YIL125W	0.1597897660521457
YIL128W	
YIL130W	0.25707792964591775
YIL131C	1.4339777609244835
YIL132C	0.15177750879950308
YIL133C	0.2616037512191867
YIL134W	0.6367894464175103
YIL135C	0.1469315116119786
YIL136W	-2.476803720074017
YIL137C	-0.16000569497769632
YIL138C	0.3002953539639645
YIL139C	-0.5278072555258916
YIL140W	-0.5554621579524459
YIL141W	0.4042837600293716
YIL145C	-0.19864946928374472
YIL146C	5.3411739183818145
YIL148W	-0.5468021518706462
YIL149C	
YIL152W	0.11238936559263495
YIL153W	-0.5139299362842137
YIL154C	-2.170853937104736
YIL155C	0.1526383527625378
YIL156W	0.009047536351260085
YIL157C	0.017650806845923583
YIL158W	0.28349748969961364
YIL159W	-0.1309118217319061
YIL160C	0.0406568147522198
YIL161W	0.3320376952530517
YIL162W	0.31206508567802405
YIL163C	0.08324438699573024
YIL164C	0.1618517984981728
YIL165C	-0.16587094442076522
YIL166C	-0.0674855204220582
YIL173W	0.112075849251927
YIR001C	0.19927272831626427
YIR002C	0.28206947386743
YIR003W	-0.22861061751691786
YIR004W	0.35195669558779447
YIR005W	0.2198877567678245
YIR007W	0.40468738088691314
YIR009W	-0.4330409049335777
YIR013C	0.19620611508799898
YIR014W	0.006414393572047842
YIR016W	0.18542061196751816
YIR017C	0.34263328790972064
YIR018W	0.25420135396538646
YIR019C	0.2980583019491735
YIR020C	0.38849555307961114
YIR020W-A	0.027383748236488634
YIR021W	-0.11657751082807116
YIR023W	0.030430647343589124
YIR024C	0.05397922542527442
YIR025W	-5.112525319806692
YIR026C	1.5647454937159395
YIR027C	-0.05969230119953291
YIR028W	-0.028646977725946387
YIR029W	0.12172589482460093
YIR030C	0.3586579819540661
YIR031C	0.05264450750995765
YIR032C	-0.024027545939534135
YIR033W	0.01133395006143369
YIR034C	0.18935657791412658
YIR035C	-0.13205329327395615
YIR036C	-0.22507657093232045
YIR037W	0.07661047182357002
YIR038C	0.20492657434519018
YIR039C	-0.10769618712240288
YIR042C	-0.032114735197875395
YJL003W	-4.584670191008866
YJL004C	-0.22087868891365736
YJL006C	-5.953187162637703
YJL007C	-0.2882221029164662
YJL012C	0.18953991818992674
YJL013C	-0.08793492498354022
YJL016W	0.12949339635040508
YJL020C	0.06365897167531456
YJL022W	0.09191667641804438
YJL023C	0.5070600435225598
YJL024C	-1.285639357100254
YJL027C	0.11330445430774864
YJL028W	0.04638193971887384
YJL029C	
YJL030W	-0.17866240962039262
YJL036W	-0.12613078406958086
YJL037W	0.19302104391225847
YJL038C	0.04046243863691223
YJL042W	0.07359046294676223
YJL043W	0.31856402211712964
YJL044C	-0.004149171056899032
YJL045W	0.053824955052639525
YJL046W	0.025813547113968122
YJL047C	0.7248059594577415
YJL048C	-0.16985181540054256
YJL049W	0.3800406937979662
YJL051W	0.04911723092125338
YJL052W	0.13702891303613718
YJL053W	-1.4392550361611538
YJL055W	-0.4006000885028955
YJL056C	-1.129075292115766
YJL057C	0.09148695712659353
YJL058C	-0.19413241569162745
YJL059W	-0.011490169889021594
YJL060W	0.0336820239590765
YJL062W	0.10571664853032134
YJL063C	0.28140224224823773
YJL064W	0.1846563185240185
YJL065C	0.01960782159931934
YJL066C	-0.01531033606844841
YJL067W	-0.017922976775092345
YJL068C	0.30966901043153855
YJL070C	-0.34082806147706524
YJL071W	-0.2277928330818387
YJL073W	-0.08806946994807308
YJL075C	0.07948501031062627
YJL077C	-0.22261935687190582
YJL078C	0.95492014034834
YJL079C	0.0707518384748025
YJL080C	0.14618443180571558
YJL082W	-0.3328168742152534
YJL083W	0.09731724306562091
YJL084C	0.022298758757078246
YJL088W	-0.03295746435037649
YJL089W	-0.10601981889185565
YJL092W	0.06205037848081214
YJL093C	0.30386995990234406
YJL094C	0.009405468770991035
YJL095W	-0.12814808920223317
YJL096W	-0.043416621242367885
YJL098W	-0.020192248906589837
YJL099W	0.14409603734392948
YJL100W	0.256835333621588
YJL101C	0.1196205117260428
YJL102W	-0.35299949353930365
YJL103C	0.18437154753687998
YJL105W	-2.1510651439188915
YJL106W	-0.039216893898056576
YJL107C	0.10860876877303145
YJL108C	0.03165516396334931
YJL110C	0.0648397437751217
YJL112W	-0.3977433427073472
YJL115W	-1.0915518465252427
YJL116C	-0.22644358983300267
YJL117W	0.11715473989246018
YJL118W	-0.012277453229711369
YJL119C	-0.11673764986719032
YJL120W	-0.7038133900328486
YJL121C	0.23789918607435806
YJL122W	-0.09910278108911402
YJL123C	-0.17174561328427546
YJL124C	-0.0642597533497252
YJL126W	0.009378641103931365
YJL127C	0.367877130201361
YJL128C	-0.4384859448107684
YJL129C	-1.0238031222272233
YJL130C	-0.013318277004477313
YJL131C	-0.7590838091650487
YJL132W	-0.08363145528906969
YJL133W	0.06620183066762968
YJL134W	0.07367645188177524
YJL135W	-0.23235048121486157
YJL136C	-0.531813993630785
YJL137C	-0.3893893356214856
YJL138C	-0.014086027574048754
YJL139C	-0.10813780738343505
YJL140W	-0.32049619958486414
YJL141C	0.08276227790929458
YJL142C	0.1272376521491087
YJL144W	0.00785342346098335
YJL145W	-0.05062211831934948
YJL146W	-0.14031747302541944
YJL147C	-0.00793577300753615
YJL148W	-0.052986735102494395
YJL149W	-0.12549448761374055
YJL150W	-0.23406727179456951
YJL151C	-0.035905624715082095
YJL152W	0.02367587189842438
YJL153C	0.04354643059799526
YJL154C	-0.7360004294523503
YJL155C	-0.07194284161263725
YJL157C	-0.17458625470065786
YJL158C	-0.6418156459975598
YJL159W	-0.08698279106349774
YJL160C	0.044581038621879496
YJL161W	-0.2789260763802962
YJL162C	-0.09986036504583079
YJL163C	-0.41561215814939617
YJL164C	-0.34468869368024424
YJL165C	-0.2272065981354058
YJL166W	
YJL168C	-0.12942644145219345
YJL169W	-0.008627016741524551
YJL170C	0.0990584519168598
YJL171C	0.41139743533344725
YJL172W	0.37011151206514015
YJL175W	0.2362262352767665
YJL176C	-4.650077826999033
YJL177W	-0.07885514494416412
YJL178C	-0.09553495043516849
YJL179W	0.36266649299719955
YJL180C	0.05239919467771676
YJL181W	0.16919067788484818
YJL182C	-0.22078606430657344
YJL183W	-1.1694756705625793
YJL184W	-0.6060187388224404
YJL185C	-0.25179276830560327
YJL186W	-4.779093036156316
YJL187C	-0.10760294402874826
YJL188C	0.04587096876406488
YJL189W	-0.2086228527662878
YJL190C	-0.18477013209551107
YJL191W	-0.1753983383379528
YJL192C	-0.015144101844840484
YJL193W	-0.1654498227621754
YJL196C	0.38917622208902003
YJL197W	0.34443333452535935
YJL198W	0.18902225694202493
YJL199C	-0.2014746684381575
YJL200C	-0.14343335982002248
YJL201W	0.16184196036255502
YJL204C	-1.1855241163985948
YJL205C	0.0249228876464985
YJL206C	0.5210395390619422
YJL207C	-0.03541405999720874
YJL208C	-0.277900766365683
YJL209W	-0.12758793520009246
YJL210W	-0.1171760747883143
YJL211C	0.19756914928449687
YJL212C	-0.03173786038620156
YJL213W	0.30855610105316017
YJL214W	0.2612930548707097
YJL215C	0.02246565819525839
YJL216C	-0.06796676141933618
YJL217W	-0.27396029539981953
YJL218W	0.016027008681283934
YJR001W	-0.08053930972236793
YJR003C	0.41654545590090075
YJR004C	0.18346659630739018
YJR005W	-0.2558772389498295
YJR008W	0.035135477504879234
YJR009C	-0.02738964315717545
YJR010C-A	
YJR010W	-4.101206587826274
YJR011C	-0.12424059133693169
YJR014W	-0.049566701726523485
YJR015W	0.08241234468408931
YJR018W	-2.9148543497188935
YJR019C	0.18453406482321355
YJR020W	0.04752851490319074
YJR021C	0.926075422772542
YJR024C	0.3891420360656725
YJR025C	0.09679526656415553
YJR030C	-0.011168754530663889
YJR031C	0.14997797092315845
YJR032W	0.13265733870364688
YJR033C	0.15589199187267733
YJR034W	0.15620395086827607
YJR035W	-0.24233257924498525
YJR036C	-0.19744112363189317
YJR037W	-0.014132584593909852
YJR038C	-0.6417726768464995
YJR039W	0.082993801619063
YJR040W	-0.12661211409310685
YJR043C	-0.10234740648304495
YJR044C	-0.3243725841251466
YJR047C	
YJR048W	0.06384338953160332
YJR049C	0.22118253739401048
YJR050W	0.1735905569469951
YJR051W	-0.3663858743209485
YJR052W	-0.17423158201772235
YJR053W	0.13052880864869235
YJR054W	0.0024300116576388285
YJR055W	0.13358067178287614
YJR056C	0.06777771580148395
YJR058C	-0.0635065420142544
YJR059W	0.00028877112706411347
YJR060W	-0.16858675037751444
YJR061W	-0.030446602009081707
YJR062C	0.08093285822881599
YJR063W	0.19183114977620125
YJR066W	0.21299391397609072
YJR069C	-0.0927047919988099
YJR070C	0.5038839662338016
YJR073C	-0.13652358775141044
YJR074W	0.21115672567579188
YJR075W	-0.49189373232357125
YJR077C	0.130431779093718
YJR078W	0.012506757775828235
YJR079W	-0.5872010080616382
YJR080C	-0.031321865006927796
YJR082C	-0.13588878136351162
YJR083C	-0.05874229968321011
YJR084W	-0.007147425765649718
YJR087W	-0.1488612524801447
YJR088C	0.08875710139424085
YJR090C	-4.396402138843643
YJR091C	0.22811634868453315
YJR092W	0.012640927810591165
YJR094C	0.09730311885382933
YJR094W-A	-0.27234659265676087
YJR095W	0.7096912129002
YJR096W	0.017150979193519926
YJR097W	-0.09327047594469856
YJR098C	0.1534919724784334
YJR099W	0.20226972589503844
YJR100C	-0.13166605389857702
YJR102C	-1.1312395441013778
YJR103W	0.0004303131386912094
YJR104C	-0.04646550096908102
YJR105W	-3.2012684472939643
YJR106W	0.10372587070932562
YJR107W	0.07555808580419782
YJR108W	0.435144149527802
YJR109C	-0.0688051652689988
YJR110W	-0.15331206475697404
YJR111C	-0.21632352582360861
YJR113C	-0.12536900301011297
YJR115W	-0.11807072580822951
YJR116W	0.1434239723072535
YJR117W	-0.1982401193977288
YJR118C	-0.08712144204571023
YJR119C	-0.020139493710165483
YJR120W	-0.16991226276585067
YJR121W	0.12167386741055738
YJR122W	0.37856226141817306
YJR124C	0.15348146425338335
YJR125C	
YJR126C	0.11948259814067022
YJR127C	-0.17382730547215178
YJR128W	-0.23450064400824333
YJR129C	0.006699588489533754
YJR130C	-0.04901460294671077
YJR131W	0.1603236189984583
YJR133W	0.07523992670118615
YJR134C	-0.11125370618019821
YJR135C	-0.39561473897463706
YJR137C	-0.02172493005615944
YJR139C	0.17301529522609327
YJR140C	0.05488829258403717
YJR142W	-0.0550524359287942
YJR144W	0.03330866435668947
YJR145C	-3.165093855334758
YJR146W	0.12487556384378107
YJR147W	-0.290859685639011
YJR148W	0.18331034600787333
YJR149W	1.1921796850133928
YJR150C	-0.07332508914751916
YJR152W	0.13704837768535275
YJR153W	-0.06207767432752057
YJR154W	-0.10900570274536688
YKL001C	0.283490236650663
YKL002W	0.46842894860504064
YKL003C	0.6296311354697749
YKL005C	0.2832759981616411
YKL006W	-1.919207152171987
YKL007W	-0.2620337609266581
YKL008C	-0.32501415164639036
YKL009W	
YKL010C	0.03987205950005053
YKL011C	-0.04687301406273217
YKL015W	0.09297859609679775
YKL016C	-0.17484462813333057
YKL017C	-0.019074105930194055
YKL020C	-0.2615968923235318
YKL023W	-0.08996299683111168
YKL025C	-0.23689339226331096
YKL026C	-0.09581664894468381
YKL027W	-0.06855478267230602
YKL029C	-0.12952617002907404
YKL030W	0.14097966757668112
YKL031W	-0.1814095271335264
YKL032C	-0.35546272172789595
YKL033W-A	-0.23836580534584362
YKL034W	-0.2433702287481574
YKL037W	-0.26821139472587285
YKL038W	-0.26492181486766947
YKL039W	0.11262695336585804
YKL040C	0.08824133759765378
YKL041W	-0.7267884750257434
YKL043W	0.2515810447621089
YKL044W	0.018001326436289256
YKL046C	0.08667607554287604
YKL047W	0.09100017635256108
YKL048C	-8.585116428096782
YKL050C	0.10063958805445167
YKL051W	0.008543012458491548
YKL053C-A	-0.28867074060390535
YKL053W	-0.46363351520335727
YKL054C	3.120929822707787
YKL055C	0.1867565817591277
YKL056C	-0.6698001357387363
YKL057C	1.7925056299749955
YKL061W	0.2630396642355062
YKL062W	0.1523494360936887
YKL063C	-0.46866715972152984
YKL064W	-0.08780334485980994
YKL065C	-0.029327512495091756
YKL066W	0.10279909664946633
YKL067W	0.3095542848816034
YKL068W	-0.09089330749725764
YKL069W	-0.23045964259533075
YKL070W	0.03424448862826658
YKL071W	-0.13499312208087885
YKL072W	-0.2647929263628695
YKL073W	
YKL074C	-0.06555710952120691
YKL075C	-0.031263719821563306
YKL076C	0.4478850332891118
YKL077W	0.014919480994743477
YKL079W	-0.1882358619252696
YKL080W	0.25012095592920275
YKL081W	-0.0967811944819391
YKL084W	0.15141271730223538
YKL085W	-0.021769943106127437
YKL086W	-4.596904113809746
YKL087C	0.009842962033287835
YKL090W	0.0015397272272482437
YKL091C	-0.18248882669527522
YKL092C	0.14907908006573817
YKL093W	0.4199088962100419
YKL094W	-0.28943490550680284
YKL096W	0.09795114148695053
YKL096W-A	-0.4301589825379241
YKL097C	0.329635790739167
YKL098W	-0.0006562223501215725
YKL100C	0.16778667646167666
YKL101W	-0.9721968898446387
YKL102C	0.10004892202652246
YKL103C	0.00727899706371011
YKL105C	-0.17278055872669296
YKL106W	0.13726431423737667
YKL107W	0.2616803444406405
YKL109W	0.3599786447334656
YKL110C	0.3299625431536935
YKL113C	0.13226948035585578
YKL114C	-0.3520733286238428
YKL115C	-0.17095781827864204
YKL116C	-0.3627331879930814
YKL117W	-0.39406617391939464
YKL118W	-0.03991882681798321
YKL119C	0.15262843148391975
YKL120W	0.12102349563079287
YKL121W	-0.03321700600615691
YKL123W	0.04497900851975393
YKL124W	-0.13189606171524695
YKL126W	-0.5362111897064303
YKL127W	-0.3694850606900709
YKL128C	-0.041597107967546405
YKL129C	0.1762041456295639
YKL130C	0.13101621550353018
YKL131W	0.2730016422979694
YKL132C	0.10601991954611122
YKL133C	0.27592387996717155
YKL134C	0.25126867466114
YKL135C	-0.4559709819157012
YKL136W	-0.6361133385863932
YKL137W	-0.029223825935561148
YKL138C	-0.10207124750605717
YKL139W	-6.860708090343334
YKL140W	-0.11054031125522261
YKL142W	-0.06530663576397776
YKL143W	-5.08596040164345
YKL146W	-0.44202291577309094
YKL147C	0.18572611057241706
YKL148C	-0.061118512456327996
YKL149C	-0.1253994915336281
YKL150W	0.015471884169273248
YKL151C	-0.11150860493621363
YKL155C	0.44136893887802137
YKL156W	0.18408905535013745
YKL157W	0.23740362838213414
YKL159C	
YKL160W	0.10483652006099926
YKL161C	-0.07236929940725925
YKL162C	-0.12402348634282531
YKL162C-A	-0.20920289655754312
YKL163W	0.21683181892421718
YKL164C	0.2920233907072301
YKL166C	-1.081659079927203
YKL167C	0.14954895178838626
YKL168C	-0.03990536526967686
YKL169C	-1.0072352299994332
YKL170W	-0.8848445172622321
YKL171W	-0.1105781082545869
YKL174C	0.1800527320947454
YKL175W	0.011839983952164665
YKL176C	0.08425045116689707
YKL177W	0.07115843346572463
YKL178C	
YKL179C	0.00030362746768749415
YKL181W	
YKL183W	0.40878178432510165
YKL184W	0.27790897908394646
YKL185W	-0.21692292837053445
YKL187C	0.19764755173313012
YKL188C	0.4038917321982489
YKL190W	-0.00158090643450109
YKL191W	-0.07428396255453791
YKL194C	
YKL197C	-0.11669525297767373
YKL198C	0.17794940939276707
YKL201C	0.06690948597496546
YKL202W	-0.2290139664495456
YKL204W	0.048315254081763764
YKL205W	-0.08856844619815094
YKL206C	-0.551042044871009
YKL207W	-0.3477659317972859
YKL208W	-0.13029845886504435
YKL209C	-0.04044357320199573
YKL211C	0.1211256548881919
YKL212W	-5.151738953852629
YKL213C	-0.4036086444765112
YKL214C	-0.033979721975472874
YKL215C	-0.1400846003797898
YKL216W	0.332165195192874
YKL217W	0.018904665366062383
YKL218C	
YKL220C	0.3813624950031665
YKL221W	0.27593279656839087
YKL222C	0.07921135482918891
YKR001C	1.0166845321925133
YKR003W	0.04490991372198059
YKR005C	-0.20651508692263856
YKR006C	1.2027123152353019
YKR007W	-0.11269401451987215
YKR009C	0.07079198663474731
YKR010C	-0.25472410121539796
YKR011C	-0.3975335761720655
YKR012C	-0.16730600108037433
YKR013W	0.3064945166544172
YKR014C	-0.208199931763236
YKR015C	0.40820735294851607
YKR016W	-0.48549692234368474
YKR017C	0.09792884494905178
YKR018C	0.28863396795629376
YKR019C	-0.166168918809323
YKR020W	-0.10076490444290627
YKR021W	0.13291445747771996
YKR023W	-0.33576375303614964
YKR024C	-0.06216941404053145
YKR026C	0.34475106375890036
YKR027W	-0.02936626645253875
YKR028W	-0.1790118476499426
YKR029C	0.05222288044891526
YKR030W	0.13181895348393244
YKR031C	-0.4298705389165989
YKR032W	-0.9585732789000578
YKR033C	0.11556996251390952
YKR034W	-0.4039556961419562
YKR035C	-0.7530889146595257
YKR035W-A	-0.27073399926693903
YKR036C	-0.017521246846647836
YKR039W	0.03243820047989538
YKR040C	0.32774088727026746
YKR041W	-0.2466612685013767
YKR042W	-0.4171837772843254
YKR043C	-0.08135575570110241
YKR044W	-0.2699747297679765
YKR045C	0.1347467469537329
YKR046C	-0.31152414194284306
YKR047W	-0.09727664096873495
YKR048C	-0.5949566530778265
YKR049C	0.23467001037608493
YKR050W	-0.20671295107274823
YKR051W	0.20506545280099525
YKR052C	0.24690364460907185
YKR053C	-0.32859467064229425
YKR054C	0.1329140298726574
YKR055W	-0.17492768524376145
YKR056W	0.3824897594813988
YKR057W	-1.475215422723794
YKR058W	-0.05658778917801989
YKR059W	-0.35873537117396265
YKR060W	-0.1396906860522845
