ORF	het | growth (culture turbidity) | bovine pancreatic trypsin inhibitor [1.75 uM] | Bleackley MR~Anderson MA, 2014
YBR189W	1.078
YDR291W	1.673
YBR120C	1.424
YDL011C	1.637
YDR120C	1.484
YPL189W	1.235
YLR072W	1.681
YFL027C	1.505
YGR130C	1.319
YBR010W	0.697
YER152C	1.772
YMR174C	0.391
YPL183C	1.240
YBR230C	1.640
YDR476C	1.582
YKL207W	0.896
YEL004W	1.070
YDR026C	0.667
YPR029C	0.574
YBR158W	1.626
YDR415C	1.065
YLR109W	1.667
YMR010W	1.575
YBR228W	1.630
YDR055W	1.630
YDR402C	1.065
YER087C-B	1.538
YOR002W	0.898
YDR281C	1.660
YER119C	1.759
YER150W	1.759
YGL170C	1.759
YDR128W	1.463
YGL158W	1.757
YKL106C-A	1.535
YDR417C	0.862
YNR056C	2.043
YML018C	1.566
YMR210W	1.401
YER109C	0.571
YBR207W	1.614
YDR391C	1.048
YBR217W	1.611
YBR284W	0.643
YNL050C	0.669
YDL041W	1.604
YDR116C	1.448
YLL016W	1.724
YLR453C	2.037
YIL113W	0.800
YMR186W	1.392
YOL052C-A	1.602
YBR241C	1.598
YGR122C-A	2.289
YHR001W	1.332
YAR002W	1.717
YHR005C	1.370
YOR312C	0.898
YGL105W	1.547
YGR154C	0.603
YIL074C	1.461
YKR096W	1.366
YBR147W	1.591
YHR192W	1.329
YMR305C	1.818
YDR537C	1.018
YJL127C-B	1.517
YKR007W	0.847
YMR253C	1.816
YLR011W	1.631
YNR055C	1.359
YBR244W	1.582
YOR010C	0.849
YOR304W	0.892
YDR270W	1.630
YBR176W	1.579
YBR242W	1.576
YBR280C	1.001
YGL016W	0.787
YLR389C	1.758
YPR026W	1.344
YBR185C	1.573
YDR090C	1.253
YDR119W	1.415
YER142C	1.717
YPR064W	1.340
YDL094C	1.530
YML062C	1.520
YBR206W	1.570
YER163C	1.715
YLL039C	1.696
YBL101W-C	1.506
YIR043C	1.169
YBR131W	0.985
YDL070W	1.563
YDL085W	1.563
YKR066C	1.051
YNL311C	1.798
YDL053C	1.561
YER042W	1.237
YLL017W	1.686
YOR270C	1.160
YJR091C	2.011
YML008C	1.505
YGL125W	1.513
YNL130C	0.974
YGL109W	1.513
YPR194C	0.668
YGR171C	0.545
YDR096W	1.391
YGL157W	1.698
YIL002W-A	1.496
YLR343W	2.201
YML030W	1.499
YDR317W	1.604
YGL024W	0.755
YOR344C	0.876
YDR051C	1.541
YDR094W	1.385
YDR103W	1.385
YDR496C	1.505
YGR174W-A	1.493
YML017W	1.493
YER161C	1.690
YJR100C	2.195
YOL027C	0.965
YER014W	2.247
YFL035C-B	1.406
YDL054C	1.542
YGR256W	1.406
YOR165W	0.423
YNL084C	1.740
YDR073W	1.373
YNR069C	1.289
YML054C-A	1.567
YGR093W	0.948
YLL025W	1.662
YDR306C	1.591
YER039C	1.204
YFL031W	1.349
YGL219C	0.944
YHL001W	1.299
YER068C-A	1.204
YMR196W	1.331
YOR034C	0.788
YLL062C	1.573
YJR031C	0.879
YOR196C	0.408
YDR451C	1.488
YBL055C	0.725
YBR162C	1.525
YDR485C	1.313
YFL051C	1.388
YNL159C	0.776
YBR093C	1.271
YDL201W	2.179
YGL118C	1.483
YKL221W	0.773
YML035C-A	1.467
YPL208W	1.647
YDL006W	1.520
YNL298W	1.768
YDR347W	1.352
YNL130C-A	1.557
YDR043C	0.528
YMR104C	1.263
YIL002C	1.577
YIR018C-A	1.474
YDL032W	1.514
YGL107C	1.473
YDR260C	1.574
YBR196C-B	1.471
YOR044W	0.762
YBR204C	1.496
YAL007C	1.639
YDR494W	1.468
YER015W	1.287
YGR035W-A	1.469
YDR385W	0.942
YBL016W	0.696
YNL281W	1.754
YBR180W	1.487
YDL089W	1.461
YEL015W	0.937
YER076C	1.283
YOR037W	0.749
YOR293C-A	1.546
YDR093W	1.325
YJL056C	0.266
YNL271C	0.742
YPL195W	1.624
YBR213W	1.474
YHR022C-A	1.460
YMR261C	1.747
YOR024W	0.736
YAL016C-B	1.458
YOL030W	0.928
YMR072W	0.972
YDL023C	1.484
YDL118W	0.828
YFL044C	1.345
YKL208W	0.730
YDR269C	1.551
YPL024W	1.711
YDL021W	1.479
YGL029W	0.373
YBR014C	0.634
YML056C	1.421
YDL024C	1.476
YOR212W	0.354
YDR323C	1.544
YKL211C	0.718
YAL042W	1.610
YBR121C	1.205
YBR208C	1.455
YGR106C	0.874
YGL138C	1.623
YBL027W	0.660
YDR065W	1.452
YJL179W	0.691
YML080W	1.412
YJR052W	0.809
YBL043W	0.653
YPL223C	0.914
YDR108W	1.292
YML002W	1.403
YIL060W	1.319
YPL096W	1.439
YNL284C	0.362
YBR115C	1.179
YBL072C	0.637
YDR099W	1.280
YGL119W	1.523
YPL095C	1.429
YPL149W	1.592
YAL015C	1.589
YBR139W	1.449
YOL096C	0.629
YLR055C	1.490
YDR084C	1.274
YJR107W	2.124
YML058W	1.386
YMR064W	1.694
YOR007C	0.687
YPL222W	1.586
YER131W	1.596
YIR020W-B	0.926
YDR017C	2.118
YDR509W	1.404
YNL255C	0.674
YBR222C	1.407
YGL033W	0.870
YLR118C	1.189
YDR410C	0.870
YGL041C-B	1.424
YBR138C	1.424
YBR195C	1.398
YFL011W	1.281
YGL160W	1.579
YCR107W	2.145
YDR315C	1.046
YKL206C	0.653
YJR036C	0.749
YML081C-A	1.928
YDR271C	1.497
YIR023W	1.000
YLL009C	1.559
YML061C	1.351
YOL140W	1.597
YOR166C	0.285
YNL338W	1.690
YBR227C	1.378
YPL191C	1.558
YDL039C	1.405
YBR179C	1.375
YFR019W	1.113
YBR116C	1.109
YPR023C	1.109
YDR122W	1.224
YHL015W-A	1.407
YML004C	1.336
YBR184W	1.366
YFR025C	1.102
YJR144W	2.089
YAL018C	1.542
YDL040C	1.669
YGL126W	1.362
YDR111C	1.212
YOR025W	0.618
YAL027W	1.535
YML033W	1.322
YMR289W	1.674
YMR190C	1.204
YDR333C	1.470
YFL033C	1.915
YFL050C	1.231
YAL066W	1.528
YML072C	2.075
YBR161W	1.375
YJR030C	0.701
YLL033W	1.523
YPL038W-A	1.481
YNL166C	0.601
YHR086W-A	1.388
YMR170C	1.190
YPR111W	-0.187
YAL017W	1.518
YAL021C	1.490
YGR184C	0.280
YBR255W	1.327
YER169W	1.527
YCL026C-A	0.944
YAR018C	1.511
YMR245W	1.178
YPL199C	1.515
YML063W	1.287
YMR283C	1.649
YLL061W	1.391
YIL030C	0.929
YGL139W	1.512
YLR089C	1.388
YMR175W-A	1.468
YLL012W	1.502
YPL157W	1.511
YAL030W	1.499
YLR057W	1.385
YOR274W	1.029
YGL185C	1.463
YPL192C	1.505
YER143W	1.504
YFL021W	1.188
YBR128C	1.334
YER162C	1.497
YOL023W	0.828
YBR197C	1.286
YJR106W	2.038
YLL038C	1.483
YER120W	1.489
YDL222C	2.036
YLR442C	1.003
YJR044C	2.063
YLR122C	1.246
YML055W	1.246
YBR240C	1.264
YER084W	0.957
YGR289C	2.056
YBR210W	1.260
YMR021C	1.237
YAL019W	1.464
YBR145W	1.304
YNL286W	1.617
YIR021W-A	1.349
YIR034C	0.790
YML089C	1.222
YBR216C	1.245
YFL025C	1.141
YFL003C	2.039
YJR135W-A	1.341
YNL329C	1.605
YOR332W	0.750
YDL056W	1.285
YGR204C-A	1.340
YNR066C	1.849
YOR023C	0.488
YDR481C	1.261
YIL127C	1.173
YCR067C	0.849
YDL086W	1.274
YDR089W	1.086
YFR032C-B	1.332
YGR155W	0.840
YAL037C-A	1.329
YJL047C-A	1.329
YLL053C	1.305
YDL009C	1.264
YOR299W	0.739
YJL012C-A	1.325
YDR098C	1.071
YLR369W	1.603
YAL048C	1.422
YGR292W	2.012
YER099C	1.419
YLL001W	1.422
YER044C	2.010
YJL148W	0.430
YML110C	1.598
YOR334W	0.731
YOR034C-A	1.414
YLL010C	1.412
YLL029W	1.412
YDR393W	0.675
YHR007C-A	1.314
YDL199C	1.975
YJR034W	1.997
YDR524C	1.224
YJR101W	1.517
YKR006C	1.591
YDL122W	0.536
YAR023C	1.400
YDR444W	1.992
YMR003W	1.156
YDR277C	1.352
YMR274C	1.561
YPL213W	1.416
YML009c	1.147
YNL335W	1.554
YMR158C-B	1.810
YPL099C	1.149
YER158C	1.388
YHR071W	1.140
YGR161W-C	1.137
YNL252C	0.029
YGL124C	1.195
YER067C-A	0.835
YDL206W	1.945
YER019C-A	0.832
YCR062W	0.763
YFL049W	1.036
YOL033W	0.741
YJR139C	1.941
YER167W	1.371
YAL043C-a	1.365
YPL098C	1.120
YML007W	1.109
YLL046C	1.225
YPL092W	1.114
YGL121C	1.173
YIL134C-A	1.278
YAR027W	1.355
YER153C	1.358
YJR109C	1.932
YDR298C	1.312
YLR013W	1.214
YLL052C	1.211
YDL215C	1.928
YLR085C	1.206
YER002W	0.798
YGL006W-A	1.271
YJR112W-A	1.487
YGR276C	1.939
YDR072C	0.966
YNR068C	1.783
YGR219W	1.555
YML088W	1.083
YMR052W	1.930
YFL026W	0.990
YER053C	0.777
YLR044C	1.187
YFL036W	0.987
YER183C	1.921
YJR087W	1.771
YIR035C	0.630
YBR267W	1.066
YDR479C	1.138
YER117W	1.323
YLL023C	1.322
YBR183W	1.063
YMR097C	1.543
YMR193W	0.992
YMR228W	0.992
YER178W	1.915
YMR023C	1.051
YDR484W	1.131
YKL018C-A	1.249
YBR106W	0.743
YBR056W-A	1.247
YPL141C	1.339
YLL042C	1.164
YLR110C	0.740
YGR291C	1.906
YJL012C	1.175
YJR066W	1.903
YLR391W	1.533
YOR215C	-0.022
YJR005C-A	1.241
YLR098C	1.153
YFL010C	1.897
YCL057C-A	1.238
YJL136W-A	1.238
YAL039C	1.292
YDL088C	1.104
YLR012C	1.137
YMR002W	1.013
YDL240W	1.869
YMR280C	1.466
YDL067C	1.877
YOR158W	1.517
YBR299W	1.875
YDR524W-A	1.222
YLL032C	1.273
YFR012W-A	1.220
YBR301W	0.636
YNL055C	0.146
YDR320C	1.233
YMR057C	1.866
YBR238C	0.983
YGL140C	1.257
YLL057C	1.101
YAL068C	1.256
YGL144C	1.254
YDL216C	1.847
YDR493W	1.855
YER081W	0.677
YPR067W	1.504
YLR443W	1.720
YMR244C-A	0.922
YER083C	0.668
YER044C-A	0.661
YDL232W	1.831
YGL127C	1.047
YIL015C-A	0.868
YDR379W	0.825
YBR224W	0.939
YML115C	0.604
YMR036C	0.894
YLL047W	1.057
YAL020C	1.218
YDR389W	0.449
YDR194W-A	1.183
YMR007W	0.925
YHR205W	1.039
YDL198C	1.808
YJR047C	1.477
YDR146C	0.786
YKL068W-A	1.172
YOR305W	0.612
YER089C	1.801
YGL141W	1.192
YER139C	1.187
YDR515W	1.795
YER164W	1.180
YML058C-A	0.891
YLL058W	1.015
YMR161W	0.856
YMR031C	0.885
YPL148C	1.462
YNL285W	1.384
YOR349W	0.599
YMR250W	0.847
YDR440W	0.980
YFL004W	1.777
YKR069W	0.450
YPL185W	1.210
YER156C	1.150
YDR458C	0.963
YDR076W	0.714
YDR475C	0.349
YLL041C	0.957
YER180C	1.735
YDR293C	1.107
YER137C	1.105
YLL002W	1.114
YDR312W	1.094
YDL130W	0.146
YLL024C	1.107
YLL056C	0.922
YBL071C-B	1.105
YDR439W	0.906
YGL108C	0.904
YPR133W-A	0.033
YOR184W	-0.274
YER121W	1.078
YBR194W	0.747
YDR330W	1.066
YBR294W	0.402
YER134C	1.068
YNL097C-A	1.209
YDR279W	1.057
YDL231C	1.694
YMR299C	1.296
YAR028W	1.065
YMR031W-A	0.742
YAL067C	1.063
YDL239C	1.686
YCR095W-A	0.954
YJL137C	0.089
YDR079W	0.600
YDR457W	0.857
YNL153C	1.390
YER132C	1.034
YLR338W	1.386
YKL096C-B	1.067
YIL094C	1.655
YMR241W	0.715
YDR025W	1.668
YDR521W	1.646
YER119C-A	1.014
YLR114C	0.828
YMR272C	1.259
YAL037W	1.015
YOR293W	0.510
YHR028C	1.624
YAL055W	0.996
YER173W	0.974
YML016C	0.646
YLR056W	0.784
YLR285C-A	1.150
YLR099C	0.775
YFL012W	1.589
YGL174W	0.954
YDR077W	0.486
YLR444C	1.531
YOL073C	0.897
YCL012C	1.285
YDL085C-A	1.008
YDR078C	0.468
YMR302C	1.202
YPL184C	1.014
YMR152W	0.624
YER179W	1.555
YGL072C	-0.545
YER056C	0.262
YGL212W	-0.453
YMR066W	1.318
YIL067C	0.484
YDR502C	1.540
YDR523C	1.529
YDR461W	1.529
YAL024C	1.524
YDR242W	1.522
YDR483W	1.522
YCL006C	1.054
YDL210W	1.548
YER135C	0.875
YMR304W	1.147
YPL187W	0.955
YLL006W	0.876
YMR267W	1.141
YDR001C	1.523
YGL088W	1.267
YDR278C	0.833
YLR111W	0.593
YOR198C	-0.612
YLR069C	0.585
YDR080W	0.276
YDR028C	-0.728
YER067W	0.089
YLL055W	0.557
YKR085C	-0.167
YPL177C	0.866
YAL040C	0.777
YDR296W	1.231
YIL056W	1.398
YJR122W	1.440
YLL005C	0.763
YIL140W	-0.902
YBR225W	0.304
YAR029W	0.755
YDL197C	1.429
YNL314W	1.038
YIL136W	1.354
YMR285C	1.009
YHR033W	1.347
YER176W	1.342
YER055C	1.340
YOR185C	-0.752
YPL176C	0.781
YER170W	0.655
YER177W	1.320
YLR006C	1.318
YER041W	-0.060
YGL184C	0.959
YGL159W	0.625
YIL111W	1.291
YMR055C	1.285
YML021C	1.312
YMR041C	0.311
YJR148W	1.330
YNL288W	0.944
YOR297C	0.293
YPL059W	1.144
YMR098C	1.142
YDR011W	1.309
YNL301C	0.923
YER140W	0.570
YLR146C	1.305
YBR126C	0.304
YJR133W	1.297
YDR465C	0.374
YER054C	-0.176
YNL011C	-1.989
YNL336W	0.902
YLL021W	0.574
YGR254W	1.216
YML058W-A	0.900
YPL159C	0.675
YLR074C	0.300
YLR264C-A	0.897
YIR004W	1.209
YMR303C	0.891
YPL172C	0.668
YPR072W	1.114
YNL248C	-0.739
YER182W	1.185
YMR184W	0.208
YDL227C	1.246
YDR015C	1.238
YMR058W	1.163
YDL226C	1.220
YJL103C	-2.062
YDR322C-A	0.695
YIL069C	-0.051
YER187W	1.123
YJR039W	1.121
YIL158W	1.114
YDL211C	1.185
YPL163C	0.556
YGL143C	0.387
YMR163C	0.102
YNR062C	1.169
YIL102C	1.072
YOR197W	-1.099
YPL203W	0.530
YDR014W	1.144
YIL131C	1.056
YER175C	1.052
YJR124C	1.124
YER185W	1.030
YOR008C-A	1.004
YLL043W	0.063
YLR312C-B	0.771
YER028C	1.014
YMR151W	0.027
YMR056C	1.005
YFL063W	-2.194
YNL333W	0.707
YCR075W-A	0.584
YDR295C	0.380
YNL318C	0.690
YIL085C	0.974
YPL200W	0.437
YJR125C	1.053
YPL202C	0.430
YDL192W	1.016
YLL040C	-0.089
YJR150C	1.000
YJL075C	0.913
YIL122W	0.875
YKL038W	-2.451
YNL014W	-2.329
YLR410W	-1.546
YPL161C	0.331
YLR361C-A	0.664
YER181C	0.848
YIL070C	-0.461
YDR467C	-0.097
YER184C	0.806
YMR001C-A	0.633
YDR482C	-0.114
YNR059W	0.968
YGL070C	0.852
YMR287C	0.499
YER066C-A	-0.849
YML001W	-0.504
YNL334C	0.476
YMR164C	-0.276
YPL045W	0.782
YJR126C	0.784
YMR150C	-0.365
YER186C	0.626
YAL058W	-0.076
YDL241W	0.739
YKL030W	0.731
YMR013W-A	0.464
YPL201C	0.031
YDL229W	0.660
YLR454W	0.765
YNL297C	0.267
YNL321W	0.265
YDR524C-B	0.218
YML073C	-2.694
YDR332W	-0.126
YNL330C	0.235
YMR286W	0.233
YAR050W	0.709
YNL319W	0.206
YCL022C	0.683
YDL214C	0.544
YNR064C	0.664
YNR060W	0.626
YLR461W	0.618
YMR326C	0.558
YDL230W	0.381
YJR086W	0.520
YLR456W	0.527
YNL332W	-0.037
YIL066C	0.453
YLR460C	0.470
YNR061C	0.448
YDR300C	0.410
YDR466W	-0.962
YGL020C	0.403
YDL213C	0.181
YJR153W	0.161
YDL242W	0.106
YKL005C	0.098
YPL188W	-0.614
YKL155C	-1.251
YCR044C	0.292
YIL071C	-1.767
YDL191W	0.024
YLR396C	0.250
YDL243C	-0.100
YIL018W	0.154
YGL190C	-0.165
YFL018C	0.118
YNL320W	-0.593
YPL173W	-0.980
YDR314C	-1.063
YJR131W	-0.267
YGL191W	-0.240
YJR085C	-0.039
YNR063W	-0.218
YDR313C	-1.506
YLR307C-A	-0.550
YDR294C	-1.572
YPL174C	-1.498
YDL042C	-2.898
YMR194C-A	-1.943
YPL050C	-1.860
