orf	het | growth (culture turbidity) | bovine pancreatic trypsin inhibitor [1.75 uM] | Bleackley MR~Anderson MA, 2014
YGR292W	-0.16449999999999998
YGR295C	-0.1229
YHL001W	-0.15439999999999998
YHL002W	-0.0878
YHL003C	-0.10160000000000001
YHL004W	-0.1265
YHL005C	-0.0918
YHL006C	-0.11380000000000001
YHL007C	-0.12619999999999998
YHL008C	-0.13319999999999999
YHL009C	-0.11549999999999999
YHL010C	-0.11439999999999999
YHL011C	-0.1182
YHL012W	-0.11129999999999998
YHL013C	-0.11319999999999998
YHL014C	-0.10060000000000002
YHL015W-A	-0.1592
YHL016C	-0.13
YHL017W	-0.12290000000000002
YHL019C	-0.1158
YHL020C	-0.0726
YHL021C	-0.0979
YHL022C	-0.0547
YHL023C	-0.006900000000000003
YHL024W	0.12599999999999995
YHL025W	-0.006900000000000017
YHL026C	-0.10519999999999999
YHL027W	-0.0757
YHL028W	-0.1355
YHL029C	-0.05989999999999998
YHL030W	-0.08109999999999998
YHL031C	-0.06730000000000001
YHL032C	-0.12040000000000002
YHL033C	-0.12190000000000002
YHL034C	-0.1342
YHL035C	-0.11240000000000001
YHL036W	-0.1262
YHL037C	-0.134
YHL038C	-0.1209
YHL039W	-0.1184
YHL040C	-0.1301
YHL041W	-0.1288
YHL042W	-0.1432
YHL043W	-0.14040000000000002
YHL044W	-0.1481
YHL045W	-0.13830000000000003
YHL046C	-0.135
YHL047C	-0.1276
YHR001W	-0.15199999999999997
YHR001W-A	-0.0986
YHR003C	-0.09230000000000001
YHR004C	-0.1303
YHR005C	-0.15200000000000002
YHR006W	-0.12250000000000001
YHR007C-A	-0.16500000000000004
YHR008C	-0.12480000000000001
YHR009C	-0.1295
YHR010W	-0.09950000000000002
YHR011W	-0.10419999999999997
YHR012W	-0.0893
YHR013C	-0.12210000000000001
YHR014W	-0.082
YHR015W	-0.12600000000000003
YHR016C	-0.0801
YHR017W	-0.10719999999999999
YHR018C	-0.11969999999999999
YHR021C	-0.09259999999999999
YHR021W-A	-0.14450000000000002
YHR022C	-0.1179
YHR022C-A	-0.1559
YHR025W	-0.1039
YHR026W	0.0034000000000000002
YHR028C	-0.182
YHR029C	-0.1098
YHR030C	-0.13980000000000004
YHR031C	-0.1374
YHR032W	-0.115
YHR033W	-0.1945
YHR034C	-0.0996
YHR035W	-0.128
YHR037W	-0.1383
YHR038W	-0.10660000000000003
YHR039C	-0.1184
YHR039C-A	0.006199999999999997
YHR041C	-0.12019999999999997
YHR043C	-0.0899
YHR044C	-0.11149999999999999
YHR045W	-0.10349999999999998
YHR046C	-0.1257
YHR047C	-0.1
YHR048W	-0.1047
YHR049C-A	-0.1352
YHR049W	-0.12990000000000002
YHR050W	-0.1249
YHR050W-A	-0.1422
YHR051W	-0.12090000000000001
YHR057C	-0.11420000000000001
YHR059W	-0.08199999999999999
YHR060W	-0.08690000000000002
YHR061C	-0.129
YHR063C	-0.14540000000000003
YHR064C	-0.029800000000000007
YHR066W	-0.0987
YHR067W	-0.12179999999999999
YHR071W	-0.16610000000000003
YHR073W	-0.0859
YHR075C	-0.09200000000000001
YHR076W	-0.11960000000000001
YHR077C	-0.09319999999999999
YHR078W	-0.1356
YHR079C	-0.13490000000000002
YHR079C-A	-0.1371
YHR080C	-0.11049999999999997
YHR081W	-0.0841
YHR082C	-0.1068
YHR086W	-0.10900000000000001
YHR086W-A	-0.1604
YHR087W	-0.0867
YHR090C	-0.09109999999999997
YHR091C	-0.1365
YHR092C	-0.097
YHR093W	-0.0954
YHR094C	-0.08520000000000001
YHR095W	-0.0936
YHR096C	-0.12879999999999997
YHR097C	-0.12870000000000004
YHR098C	-0.09489999999999998
YHR100C	-0.12890000000000001
YHR103W	-0.134
YHR104W	-0.1286
YHR105W	-0.09280000000000001
YHR106W	-0.1151
YHR108W	-0.016600000000000018
YHR109W	-0.1185
YHR110W	-0.0815
YHR111W	-0.0655
YHR112C	-0.06850000000000002
YHR113W	-0.1243
YHR114W	-0.1185
YHR115C	-0.1338
YHR116W	-0.12379999999999998
YHR117W	-0.1225
YHR120W	-0.1181
YHR121W	-0.1181
YHR123W	-0.1254
YHR124W	-0.12159999999999997
YHR125W	-0.09090000000000001
YHR126C	-0.10859999999999999
YHR127W	-0.12369999999999999
YHR129C	-0.1146
YHR130C	-0.1281
YHR131C	-0.12290000000000001
YHR132C	-0.129
YHR132W-A	-0.12869999999999998
YHR133C	-0.119
YHR134W	-0.0936
YHR135C	-0.12270000000000003
YHR136C	-0.1199
YHR137W	-0.09760000000000002
YHR138C	-0.08120000000000001
YHR139C	-0.08089999999999999
YHR139C-A	-0.0805
YHR140W	-0.1163
YHR141C	-0.13040000000000002
YHR142W	-0.10960000000000002
YHR143W	-0.0897
YHR146W	-0.1405
YHR147C	-0.09449999999999999
YHR149C	-0.14229999999999998
YHR150W	-0.12249999999999998
YHR151C	-0.1249
YHR152W	-0.10540000000000001
YHR153C	-0.09949999999999999
YHR154W	-0.10540000000000001
YHR155W	-0.09490000000000001
YHR156C	-0.0777
YHR157W	-0.10749999999999998
YHR158C	-0.07480000000000002
YHR159W	-0.0846
YHR160C	-0.12879999999999997
YHR161C	-0.12749999999999997
YHR162W	-0.1357
YHR163W	-0.12769999999999998
YHR167W	-0.10660000000000001
YHR168W	-0.1321
YHR171W	-0.1469
YHR175W-A	-0.1384
YHR176W	-0.1208
YHR177W	-0.08269999999999998
YHR178W	-0.12020000000000002
YHR179W	-0.11719999999999998
YHR180W	-0.11280000000000003
YHR181W	-0.07840000000000003
YHR182W	-0.1261
YHR183W	-0.10560000000000001
YHR184W	-0.11
YHR185C	-0.1404
YHR187W	0.027400000000000008
YHR189W	-0.1018
YHR191C	-0.12669999999999998
YHR192W	-0.1522
YHR193C	-0.0998
YHR194W	-0.1321
YHR195W	-0.1268
YHR198C	-0.13029999999999997
YHR199C	-0.13
YHR200W	-0.12459999999999999
YHR202W	-0.11680000000000001
YHR203C	-0.1044
YHR204W	-0.1177
YHR205W	-0.1735
YHR206W	-0.1235
YHR207C	-0.14429999999999998
YHR209W	-0.1303
YHR210C	-0.12919999999999998
YIL001W	-0.1399
YIL002C	-0.15499999999999997
YIL002W-A	-0.15360000000000001
YIL005W	-0.1217
YIL006W	-0.14179999999999998
YIL007C	-0.13229999999999997
YIL008W	-0.0988
YIL009C-A	-0.13420000000000004
YIL009W	-0.12810000000000002
YIL010W	-0.13120000000000004
YIL011W	-0.1052
YIL012W	-0.13570000000000002
YIL013C	-0.1305
YIL014C-A	-0.17250000000000001
YIL014W	-0.1293
YIL015W	-0.1263
YIL016W	-0.1434
YIL017C	-0.12660000000000002
YIL018W	-0.27249999999999996
YIL020C	-0.13090000000000002
YIL023C	-0.09659999999999999
YIL024C	-0.1341
YIL025C	-0.1405
YIL027C	-0.13639999999999997
YIL028W	-0.1212
YIL029C	-0.10990000000000001
YIL030C	-0.16109999999999997
YIL032C	-0.1104
YIL034C	-0.1231
YIL035C	-0.12489999999999998
YIL036W	-0.1243
YIL037C	-0.10330000000000002
YIL038C	-0.13990000000000002
YIL039W	-0.1248
YIL040W	-0.11230000000000001
YIL041W	-0.1407
YIL042C	-0.1488
YIL043C	-0.13889999999999997
YIL044C	-0.11970000000000001
YIL045W	-0.11789999999999999
YIL046W-A	-0.1488
YIL047C	-0.1337
YIL049W	-0.11279999999999998
YIL050W	-0.13069999999999998
YIL052C	-0.1269
YIL053W	-0.12139999999999998
YIL054W	-0.14090000000000003
YIL055C	-0.14429999999999998
YIL056W	-0.19219999999999998
YIL057C	-0.102
YIL058W	-0.1351
YIL059C	-0.1442
YIL060W	-0.157
YIL064W	-0.1224
YIL065C	-0.11389999999999999
YIL066C	-0.25020000000000003
YIL067C	-0.1857
YIL069C	-0.20409999999999995
YIL070C	-0.2182
YIL071C	-0.2631
YIL072W	-0.12109999999999999
YIL073C	-0.14689999999999998
YIL074C	-0.1521
YIL076W	-0.1372
YIL077C	-0.1406
YIL079C	-0.11279999999999998
YIL084C	-0.10710000000000001
YIL085C	-0.2113
YIL086C	-0.13529999999999998
YIL087C	-0.13790000000000002
YIL088C	-0.1325
YIL089W	-0.1411
YIL090W	-0.12290000000000001
YIL092W	-0.14190000000000003
YIL093C	-0.1283
YIL094C	-0.18059999999999998
YIL095W	-0.12720000000000004
YIL096C	-0.14540000000000003
YIL097W	-0.1435
YIL098C	-0.1223
YIL099W	-0.1262
YIL100W	-0.1234
YIL101C	-0.12300000000000003
YIL102C	-0.20690000000000003
YIL103W	-0.13129999999999997
YIL105C	-0.13269999999999998
YIL107C	-0.12239999999999998
YIL108W	-0.14580000000000004
YIL110W	-0.1434
YIL111W	-0.197
YIL112W	-0.14950000000000002
YIL113W	-0.1518
YIL114C	-0.14179999999999998
YIL116W	-0.09300000000000001
YIL117C	-0.138
YIL119C	-0.13380000000000003
YIL120W	-0.13930000000000003
YIL121W	-0.13390000000000002
YIL122W	-0.21580000000000002
YIL123W	-0.132
YIL124W	-0.13
YIL125W	-0.1479
YIL127C	-0.1637
YIL128W	-0.12829999999999997
YIL130W	-0.1402
YIL131C	-0.20759999999999995
YIL132C	-0.11649999999999999
YIL133C	-0.10579999999999999
YIL134C-A	-0.16729999999999995
YIL134W	-0.1202
YIL135C	-0.11209999999999999
YIL136W	-0.19420000000000004
YIL137C	-0.11380000000000001
YIL138C	-0.11499999999999999
YIL139C	-0.12130000000000002
YIL140W	-0.19240000000000002
YIL141W	-0.1431
YIL145C	-0.139
YIL146C	-0.14429999999999998
YIL148W	-0.14120000000000005
YIL149C	-0.1301
YIL152W	-0.133
YIL153W	-0.10250000000000001
YIL154C	-0.1113
YIL155C	-0.12819999999999998
YIL156W	-0.13740000000000002
YIL157C	-0.12209999999999999
YIL158W	-0.20500000000000002
YIL159W	-0.12139999999999998
YIL160C	-0.1288
YIL161W	-0.1265
YIL162W	-0.1368
YIL163C	-0.13980000000000004
YIL164C	-0.12830000000000003
YIL165C	-0.12450000000000001
YIL166C	-0.1296
YIL173W	-0.13240000000000002
YIR001C	-0.11050000000000003
YIR002C	-0.1345
YIR003W	-0.1437
YIR004W	-0.2007
YIR005W	-0.12469999999999999
YIR007W	-0.13030000000000003
YIR009W	-0.1145
YIR013C	-0.1315
YIR014W	-0.13069999999999998
YIR016W	-0.1326
YIR017C	-0.14940000000000003
YIR018C-A	-0.15499999999999997
YIR018W	-0.13369999999999999
YIR019C	-0.1331
YIR020C	-0.134
YIR020W-A	-0.1578
YIR021W	-0.14830000000000002
YIR021W-A	-0.16279999999999994
YIR023W	-0.1587
YIR024C	-0.13929999999999998
YIR025W	-0.13119999999999998
YIR026C	-0.132
YIR027C	-0.13970000000000005
YIR028W	-0.14210000000000003
YIR029W	-0.14220000000000002
YIR030C	-0.1323
YIR031C	-0.12840000000000001
YIR032C	-0.1436
YIR033W	-0.10480000000000002
YIR034C	-0.1628
YIR035C	-0.1687
YIR036C	-0.14120000000000002
YIR037W	-0.1493
YIR038C	-0.13899999999999998
YIR039C	-0.14140000000000003
YIR042C	-0.0986
YJL003W	-0.126
YJL004C	-0.06680000000000001
YJL006C	-0.08669999999999999
YJL007C	-0.11559999999999998
YJL012C	-0.1854
YJL013C	-0.12309999999999999
YJL016W	-0.15666666666666668
YJL020C	-0.12193333333333334
YJL022W	-0.09929999999999999
YJL023C	-0.09819999999999998
YJL024C	-0.14290000000000003
YJL027C	-0.15039999999999998
YJL028W	-0.12489999999999998
YJL029C	-0.06729999999999998
YJL030W	-0.1271
YJL036W	-0.1406
YJL037W	-0.13780000000000003
YJL038C	-0.13169999999999998
YJL042W	-0.14850000000000002
YJL043W	-0.1256
YJL044C	-0.13279999999999997
YJL045W	-0.09559999999999999
YJL046W	-0.12549999999999997
YJL047C	-0.11359999999999999
YJL047C-A	-0.16410000000000002
YJL048C	-0.12429999999999998
YJL049W	-0.1356
YJL051W	-0.08950000000000004
YJL052W	-0.1149
YJL053W	-0.08959999999999997
YJL055W	-0.11270000000000001
YJL056C	-0.1558
YJL057C	-0.12080000000000002
YJL058C	-0.1072
YJL059W	-0.13185
YJL060W	-0.0937
YJL062W	-0.057099999999999984
YJL062W-A	-0.1373
YJL063C	-0.10089999999999999
YJL064W	-0.14300000000000002
YJL065C	-0.10479999999999998
YJL066C	-0.0889
YJL067W	-0.1046
YJL068C	-0.11999999999999998
YJL070C	-0.13880000000000003
YJL071W	-0.1027
YJL073W	-0.1005
YJL075C	-0.2158
YJL077C	-0.09650000000000002
YJL077W-B	-0.14679999999999999
YJL078C	-0.1412
YJL079C	-0.1056
YJL080C	-0.135
YJL082W	-0.11780000000000002
YJL083W	-0.1133
YJL084C	-0.11919999999999999
YJL088W	-0.138
YJL089W	-0.10890000000000002
YJL092W	-0.11959999999999998
YJL093C	-0.10059999999999998
YJL094C	-0.1284
YJL095W	-0.1488
YJL096W	-0.12564999999999998
YJL098W	-0.03340000000000003
YJL099W	-0.10690000000000001
YJL100W	-0.1201
YJL101C	-0.1407
YJL102W	-0.1391
YJL103C	-0.2036
YJL105W	-0.1306
YJL106W	-0.1051
YJL107C	-0.1316
YJL108C	-0.13420000000000004
YJL110C	-0.06269999999999998
YJL112W	-0.1379
YJL115W	-0.10400000000000001
YJL116C	-0.10880000000000001
YJL117W	-0.09419999999999999
YJL118W	-0.09650000000000002
YJL119C	-0.10790000000000001
YJL120W	-0.1171
YJL121C	-0.05840000000000001
YJL122W	-0.1215
YJL123C	-0.07549999999999998
YJL124C	-0.1281
YJL126W	-0.14229999999999998
YJL127C	-0.1215
YJL127C-B	-0.1523
YJL128C	-0.1241
YJL129C	-0.09154999999999999
YJL130C	-0.12680000000000002
YJL131C	-0.1331
YJL132W	-0.12664999999999998
YJL133W	-0.11919999999999997
YJL134W	-0.10940000000000003
YJL135W	-0.10880000000000001
YJL136C	-0.12490000000000001
YJL136W-A	-0.1698
YJL137C	-0.1799
YJL138C	-0.11599999999999999
YJL139C	-0.14585
YJL140W	-0.08614999999999999
YJL141C	-0.14399999999999996
YJL142C	-0.12290000000000002
YJL144W	-0.10549999999999998
YJL145W	-0.11890000000000002
YJL146W	-0.127
YJL147C	-0.1373
YJL148W	-0.1647
YJL149W	-0.10950000000000001
YJL150W	-0.1146
YJL151C	-0.11499999999999999
YJL152W	-0.1142
YJL153C	-0.12019999999999997
YJL154C	-0.05589999999999998
YJL155C	-0.0783
YJL157C	-0.14079999999999998
YJL158C	-0.131
YJL159W	-0.1191
YJL160C	-0.20575
YJL161W	-0.1274
YJL162C	-0.1265
YJL163C	-0.1266
YJL164C	-0.1119
YJL165C	-0.11654999999999999
YJL166W	-0.1056
YJL168C	-0.1189
YJL169W	-0.13219999999999998
YJL170C	-0.1284
YJL171C	-0.1397
YJL172W	-0.12254999999999999
YJL175W	-0.07680000000000001
YJL176C	0.009999999999999995
YJL177W	-0.13069999999999998
YJL178C	-0.1335
YJL179W	-0.15660000000000002
YJL180C	-0.07399999999999998
YJL181W	-0.1231
YJL182C	-0.11220000000000001
YJL183W	-0.10709999999999999
YJL184W	-0.039900000000000005
YJL185C	-0.12710000000000002
YJL186W	-0.13609999999999997
YJL187C	-0.1411
YJL188C	-0.015899999999999997
YJL189W	-0.0693
YJL190C	-0.10219999999999999
YJL191W	-0.1371
YJL192C	-0.1282
YJL193W	-0.1357
YJL196C	-0.13140000000000002
YJL197W	-0.12389999999999998
YJL198W	-0.1187
YJL199C	-0.1279
YJL200C	-0.12110000000000001
YJL201W	-0.11950000000000001
YJL204C	-0.08170000000000001
YJL205C	-0.13879999999999998
YJL206C	-0.12745
YJL207C	-0.13120000000000004
YJL208C	-0.12329999999999999
YJL209W	-0.09640000000000001
YJL210W	-0.1221
YJL211C	-0.12440000000000001
YJL212C	-0.11979999999999999
YJL213W	-0.12379999999999998
YJL214W	-0.13679999999999998
YJL215C	-0.12169999999999996
YJL216C	-0.13369999999999999
YJL217W	-0.1489
YJL218W	-0.10779999999999999
YJR001W	-0.08900000000000001
YJR003C	-0.14550000000000002
YJR004C	-0.12769999999999998
YJR005C-A	-0.16959999999999997
YJR005W	-0.10820000000000002
YJR008W	-0.10569999999999999
YJR009C	-0.1132
YJR010C-A	-0.1247
YJR010W	-0.12090000000000001
YJR011C	-0.10410000000000001
YJR014W	-0.07929999999999998
YJR015W	-0.1186
YJR018W	-0.0717
YJR019C	-0.1271
YJR020W	-0.1205
YJR021C	-0.10689999999999998
YJR024C	-0.11630000000000001
YJR025C	-0.1118
YJR030C	-0.16010000000000002
YJR031C	-0.1545
YJR032W	-0.10780000000000002
YJR033C	-0.06740000000000002
YJR034W	-0.16519999999999999
YJR035W	-0.1385
YJR036C	-0.15860000000000002
YJR037W	-0.1355
YJR038C	-0.1436
YJR039W	-0.20470000000000002
YJR040W	-0.06389999999999997
YJR043C	-0.1469
YJR044C	-0.1622
YJR047C	-0.17369999999999997
YJR048W	-0.13910000000000003
YJR049C	-0.1488
YJR050W	-0.14309999999999998
YJR051W	-0.14450000000000002
YJR052W	-0.1567
YJR053W	-0.1296
YJR054W	-0.10659999999999999
YJR055W	-0.09936666666666667
YJR056C	-0.1317
YJR058C	-0.11249999999999999
YJR059W	-0.021700000000000025
YJR060W	-0.21390000000000003
YJR061W	-0.13390000000000002
YJR062C	-0.1346
YJR063W	-0.1384
YJR066W	-0.1694
YJR069C	-0.12340000000000001
YJR070C	-0.11909999999999998
YJR073C	-0.07139999999999999
YJR074W	-0.12359999999999997
YJR075W	-0.0771
YJR077C	-0.09810000000000002
YJR078W	-0.10810000000000003
YJR079W	-0.07020000000000001
YJR080C	-0.1352
YJR082C	-0.1035
YJR083C	-0.1116
YJR084W	-0.1183
YJR085C	-0.2924
YJR086W	-0.24669999999999997
YJR087W	-0.16860000000000003
YJR088C	-0.11769999999999997
YJR090C	0.004600000000000007
YJR091C	-0.15330000000000002
YJR092W	-0.118
YJR094C	-0.1307
YJR094W-A	-0.11800000000000002
YJR095W	-0.1296
YJR096W	-0.12960000000000005
YJR097W	-0.13169999999999998
YJR098C	-0.1094
YJR099W	-0.116
YJR100C	-0.1539
YJR101W	-0.1652
YJR102C	-0.022900000000000004
YJR103W	-0.10410000000000001
YJR104C	-0.08449999999999999
YJR105W	-0.06689999999999997
YJR106W	-0.1619
YJR107W	-0.15749999999999997
YJR108W	-0.13210000000000005
YJR109C	-0.16730000000000003
YJR110W	-0.12730000000000002
YJR111C	-0.0959
YJR112W-A	-0.16770000000000002
YJR113C	-0.1131
YJR114W	-0.1438
YJR115W	-0.104
YJR116W	-0.14900000000000002
YJR117W	-0.1206
YJR118C	-0.09
YJR119C	-0.08810000000000001
YJR120W	-0.13939999999999997
YJR121W	-0.1487
YJR122W	-0.19229999999999997
YJR124C	-0.20839999999999997
YJR125C	-0.21199999999999997
YJR126C	-0.22569999999999998
YJR127C	-0.098
YJR128W	-0.11510000000000001
YJR129C	-0.12490000000000002
YJR130C	-0.11010000000000002
YJR131W	-0.2792
YJR133W	-0.1996
YJR134C	-0.13610000000000003
YJR135C	-0.13419999999999999
YJR135W-A	-0.1633
YJR137C	-0.1143
YJR139C	-0.16679999999999998
YJR140C	-0.13449999999999998
YJR142W	-0.08520000000000001
YJR143C	-0.13379999999999997
YJR144W	-0.1593
YJR145C	-0.1305
YJR146W	-0.1145
YJR147W	-0.1121
YJR148W	-0.19789999999999996
YJR149W	-0.11929999999999999
YJR150C	-0.21469999999999997
YJR151C	-0.13210000000000002
YJR151W-A	-0.0838
YJR152W	-0.1104
YJR153W	-0.25739999999999996
YJR154W	-0.09249999999999999
YKL001C	-0.11510000000000001
YKL002W	-0.05355000000000001
YKL003C	-0.1129
YKL005C	-0.26060000000000005
YKL006W	-0.1005
YKL007W	-0.1294
YKL008C	-0.12070000000000002
YKL009W	-0.10420000000000001
YKL010C	-0.10489999999999998
YKL011C	-0.10930000000000002
YKL015W	-0.12569999999999998
YKL016C	-0.10669999999999999
YKL017C	-0.12129999999999999
YKL018C-A	-0.1691
YKL020C	-0.1179
YKL023W	-0.11479999999999997
YKL025C	-0.12149999999999997
YKL026C	-0.11870000000000001
YKL027W	-0.1075
YKL029C	-0.12129999999999999
YKL030W	-0.2284
YKL031W	-0.114
YKL032C	-0.1021
YKL033W-A	-0.15114999999999998
YKL034W	-0.12890000000000001
YKL037W	-0.09409999999999999
YKL038W	-0.21580000000000002
YKL039W	-0.049199999999999994
YKL040C	-0.10810000000000002
YKL041W	-0.03830000000000004
YKL043W	-0.1128
YKL044W	-0.1044
YKL046C	-0.13090000000000002
YKL047W	-0.10749999999999998
YKL048C	-0.11139999999999999
YKL050C	-0.1204
YKL051W	-0.1315
YKL053C-A	-0.13179999999999997
YKL053W	-0.1122
YKL054C	-0.0898
YKL055C	-0.10170000000000001
YKL056C	-0.10200000000000001
YKL057C	-0.0903
YKL061W	-0.1176
YKL062W	-0.10650000000000001
YKL063C	-0.04940000000000001
YKL064W	-0.1312
YKL065C	-0.11005
YKL066W	-0.1272
YKL067W	-0.12179999999999999
YKL068W	-0.12810000000000005
YKL068W-A	-0.17389999999999997
YKL069W	-0.11699999999999999
YKL070W	-0.11889999999999999
YKL071W	-0.12730000000000002
YKL072W	-0.1244
YKL073W	-0.03399999999999999
YKL074C	-0.1074
YKL075C	-0.12390000000000001
YKL076C	-0.1212
YKL077W	-0.011200000000000002
YKL079W	-0.13490000000000002
YKL080W	-0.038599999999999995
YKL081W	-0.024300000000000016
YKL084W	-0.11580000000000001
YKL085W	-0.11820000000000001
YKL086W	-0.12489999999999998
YKL087C	-0.1129
YKL090W	-0.12880000000000003
YKL091C	-0.12210000000000001
YKL092C	-0.128
YKL093W	-0.1039
YKL094W	-0.11660000000000001
YKL096C-B	-0.18050000000000005
YKL096W	-0.11279999999999998
YKL096W-A	-0.122
YKL097C	-0.12019999999999999
YKL098W	-0.1248
YKL100C	-0.12270000000000002
YKL101W	-0.12459999999999999
YKL102C	-0.09809999999999999
YKL103C	-0.1189
YKL105C	-0.1292
YKL106C-A	-0.1512
YKL106W	-0.11699999999999999
YKL107W	-0.1085
YKL109W	-0.09769999999999998
YKL110C	-0.0918
YKL113C	-0.1325
YKL114C	-0.11750000000000002
YKL115C	-0.1269
YKL116C	-0.11140000000000001
YKL117W	-0.10719999999999999
YKL118W	-0.031
YKL119C	-0.03889999999999999
YKL120W	-0.1086
YKL121W	-0.11220000000000001
YKL123W	-0.1246
YKL124W	-0.1096
YKL126W	-0.11760000000000002
YKL127W	-0.12430000000000001
YKL128C	-0.11039999999999998
YKL129C	-0.11500000000000002
YKL130C	-0.11170000000000001
YKL131W	-0.061399999999999996
YKL132C	-0.10930000000000001
YKL133C	-0.11489999999999999
YKL134C	-0.106
YKL135C	-0.126
YKL136W	-0.1263
YKL137W	-0.12779999999999997
YKL138C	-0.11630000000000001
YKL139W	-0.0902
YKL140W	-0.1115
YKL142W	-0.11789999999999999
YKL143W	-0.12000000000000001
YKL146W	-0.11880000000000002
YKL147C	-0.11419999999999998
YKL148C	-0.12250000000000001
YKL149C	-0.11480000000000001
YKL150W	-0.11019999999999999
YKL151C	-0.1287
YKL155C	-0.26149999999999995
YKL156W	-0.09600000000000002
YKL157W	-0.16256666666666666
YKL159C	-0.1207
YKL160W	-0.1091
YKL161C	-0.1136
YKL162C	-0.1197
YKL162C-A	-0.14229999999999998
YKL163W	-0.11410000000000001
YKL164C	-0.1157
YKL166C	-0.1144
YKL167C	-0.1146
YKL168C	-0.1193
YKL169C	-0.1054
YKL170W	-0.1216
YKL171W	-0.11239999999999999
YKL174C	-0.1112
YKL175W	-0.1317
YKL176C	-0.10399999999999998
YKL177W	-0.128
YKL178C	-0.1238
YKL179C	-0.1231
YKL183W	-0.1124
YKL184W	-0.10059999999999998
YKL185W	-0.0866
YKL187C	-0.11759999999999998
YKL188C	-0.10509999999999999
YKL190W	-0.12420000000000002
YKL191W	-0.12349999999999998
YKL194C	-0.12290000000000004
YKL197C	-0.1093
YKL198C	-0.13883333333333334
YKL201C	-0.147
YKL202W	-0.1306
YKL204W	-0.10830000000000002
YKL205W	-0.1504
YKL206C	-0.15859999999999996
YKL207W	-0.1507
YKL208W	-0.15610000000000002
YKL211C	-0.15649999999999997
YKL212W	-0.12260000000000001
YKL213C	-0.010199999999999987
YKL214C	-0.13240000000000002
YKL215C	-0.14450000000000002
YKL216W	-0.14679999999999999
YKL217W	-0.1377
YKL218C	-0.13040000000000002
YKL220C	-0.1227
YKL221W	-0.1547
YKL222C	-0.1436
YKR001C	-0.10140000000000002
YKR003W	-0.13370000000000004
YKR004C	-0.13790000000000002
YKR005C	-0.122
YKR006C	-0.1652
YKR007W	-0.1523
YKR009C	-0.12890000000000001
YKR010C	-0.1238
YKR011C	-0.12369999999999999
YKR012C	-0.12040000000000001
YKR013W	-0.132
YKR014C	-0.1101
YKR015C	-0.13929999999999998
YKR016W	-0.1255
YKR017C	-0.1197
YKR018C	-0.12140000000000001
YKR019C	-0.097
YKR020W	-0.09540000000000001
YKR021W	-0.11950000000000002
YKR023W	-0.13029999999999997
YKR024C	-0.022199999999999998
YKR026C	-0.0869
YKR027W	-0.12179999999999999
YKR028W	-0.12489999999999997
YKR029C	-0.12040000000000001
YKR030W	-0.1169
YKR031C	-0.13229999999999997
YKR032W	-0.1326
YKR033C	-0.1392
YKR034W	-0.13370000000000004
YKR035C	-0.05359999999999997
YKR035W-A	-0.06610000000000002
YKR036C	-0.12979999999999997
YKR039W	-0.11149999999999999
YKR040C	-0.12469999999999998
YKR041W	-0.1482
YKR042W	-0.117
YKR043C	-0.12210000000000001
YKR044W	-0.12090000000000001
YKR045C	-0.12169999999999997
YKR046C	-0.1385
YKR047W	-0.11499999999999999
YKR048C	-0.13190000000000002
YKR049C	-0.09840000000000002
YKR050W	-0.107
YKR051W	-0.0933
YKR052C	-0.1217
YKR053C	-0.13130000000000003
YKR054C	-0.1381
YKR055W	-0.0039000000000000007
YKR056W	-0.1079
YKR057W	-0.10659999999999997
YKR058W	-0.09970000000000001
YKR059W	-0.10250000000000001
YKR060W	-0.11599999999999999
YKR061W	-0.11059999999999999
YKR064W	-0.1063
YKR065C	-0.09300000000000001
YKR066C	-0.1532
YKR067W	-0.13589999999999997
YKR069W	-0.17529999999999998
YKR070W	-0.1407
YKR072C	-0.13240000000000002
YKR073C	-0.1303
YKR074W	-0.123
YKR075C	-0.13740000000000002
YKR076W	-0.11690000000000002
YKR077W	-0.13019999999999998
YKR078W	-0.1441
YKR080W	-0.1305
YKR082W	-0.08510000000000001
YKR084C	-0.1032
YKR085C	-0.19129999999999997
YKR087C	-0.1108
YKR088C	-0.08230000000000001
YKR089C	-0.10039999999999999
YKR090W	-0.101
YKR091W	-0.1172
YKR092C	-0.10720000000000002
YKR093W	-0.1148
YKR094C	-0.1379
YKR095W	-0.1404
YKR096W	-0.1521
YKR097W	-0.09860000000000001
YKR098C	-0.10979999999999998
YKR099W	-0.05940000000000002
YKR100C	-0.10679999999999999
YKR101W	-0.09490000000000001
YKR102W	-0.1385
YKR103W	-0.09589999999999999
YKR104W	-0.0901
YKR105C	-0.09150000000000001
YKR106W	-0.1244
YLL001W	-0.1645
YLL002W	-0.17750000000000005
YLL005C	-0.19239999999999996
YLL006W	-0.1876
YLL006W-A	-0.11699999999999999
YLL007C	-0.0714
YLL009C	-0.1587
YLL010C	-0.1649
YLL012W	-0.16110000000000002
YLL013C	-0.1264
YLL014W	-0.1493
YLL015W	-0.1478
YLL018C-A	-0.11449999999999998
YLL019C	-0.14789999999999998
YLL020C	-0.1402
YLL021W	-0.20039999999999997
YLL023C	-0.16870000000000002
YLL024C	-0.17779999999999999
YLL025W	-0.1543
YLL026W	-0.13409999999999997
YLL027W	-0.137
YLL028W	-0.1417
YLL029W	-0.1649
YLL030C	-0.08809999999999998
YLL032C	-0.1708
YLL033W	-0.1602
YLL038C	-0.1619
