orf	hom | growth (pooled culture, microarray) | MPP+ [250 ug/ml] | YPD | Doostzadeh J~Langston JW, 2007	hom | growth (pooled culture, microarray) | paraquat [5 mM] | YPD | Doostzadeh J~Langston JW, 2007
YBR093C	-0.5395433376484351	-0.17360323463689278
YBR094W	-0.14817343075304956	-0.13313286763852253
YBR095C	-3.071906567167858	2.6261645808566505
YBR097W	0.9397709743562032	0.5915384244216689
YBR098W	0.9136119842241438	0.14926680506780363
YBR099C	-0.024415247157794227	0.6277189632195168
YBR101C	0.8861999303612754	-1.0466799639465798
YBR103W	-1.1003142327046795	-0.583778714450388
YBR104W	-1.539263854187371	-0.15042280053754373
YBR105C	-1.1102714403571463	-0.8003615345755267
YBR106W	0.05321310437662549	2.04674257608843
YBR107C	-0.14169042996466347	0.6103447226767353
YBR108W	0.19337222826300948	0.11568836931632887
YBR112C	0.8095536923245676	0.5224079055823053
YBR113W	0.10194351233572026	0.3640515055893491
YBR114W	0.24179873488945586	0.26001399389722035
YBR115C	0.0954357043205736	-0.04101509103119785
YBR116C	0.0666632993126062	-0.10537163139622724
YBR118W	-0.4422539698865632	-0.11738460076175776
YBR119W	0.718934412474855	1.2216022129072823
YBR120C	-0.14998915585008124	0.27402132467650253
YBR125C	0.4291813941720385	0.03771488852155029
YBR126C	0.299845767467255	-0.16761880605062326
YBR127C	0.03481734207950548	0.0761793252963018
YBR128C	1.3637524308194433	1.1445140274959658
YBR129C	0.20116021722731614	-0.16504585063699143
YBR130C	-0.17338016825429606	-0.3369898108413129
YBR131W	1.5799845460489956	-3.3802052046011273
YBR133C	1.2141551217812956	-0.02183970727146848
YBR134W	-0.21925106955047174	0.539280598445202
YBR137W	0.4893152728110523	-0.05091535010455326
YBR138C	0.40899430425004146	-0.31016887183526204
YBR139W	-0.10458356505502922	-0.4209223404770313
YBR141C	-0.15142995548278934	-0.05286039871034289
YBR144C	0.08328004369613246	0.29747321413114136
YBR145W	0.03614026897060652	-0.0720315028942469
YBR146W	0.43612758839608484	-0.08839343768580878
YBR147W	-0.35813698343792727	0.3287050933335732
YBR148W	-0.11449202898251215	0.12954628707875054
YBR149W	0.1339346422110407	0.11378293469720123
YBR150C	0.9999364382460819	-0.32432049874726565
YBR151W	0.07566752326375095	0.24393906978873106
YBR156C	0.8361694734765713	0.34597606585100277
YBR157C	0.5231330033535673	0.12531685671792042
YBR158W	0.6251541831572098	0.08599723044529553
YBR159W	-0.17548801423905894	0.1435845982656382
YBR161W	0.08249468070164764	-0.06298038609205511
YBR162C	0.18057593338548023	1.265336686815085
YBR162W-A	0.18233907330809856	0.035162568106137396
YBR163W	-0.214431604169273	0.8671358322980675
YBR164C	1.0051270047152836	0.9482982669294145
YBR165W	0.17004250831858175	0.12974127757815143
YBR168W	0.5971664411462756	0.344741594293891
YBR169C	-0.01590208302866491	-0.4168371132146655
YBR170C	0.7985065374206247	-0.19468172715932297
YBR171W	-0.14724584876412877	0.625895398746614
YBR172C	0.7645211489518959	0.23950459192531037
YBR173C	-0.4492098957824977	-0.06889876035580225
YBR174C	0.3037678019692778	-0.146560408927721
YBR175W	-0.4216513375749409	0.025308221438647905
YBR176W	0.4476934243385594	0.20740442400160908
YBR177C	-0.3209427042123852	-0.5694598119441661
YBR178W	-0.08252886485903886	-0.07962254006592315
YBR179C	1.118875224752573	1.7056673603738977
YBR180W	0.4403750363475615	0.35279454655193854
YBR181C	0.7942220408235386	1.0651892985445968
YBR182C	-0.04998598333387576	0.043482835695034874
YBR183W	-1.4734425816196008	-0.41522427133403483
YBR184W	0.5567480760972878	0.16734033760387998
YBR185C	-0.09861480629694484	0.1486319858146609
YBR186W	0.31486173719071836	-0.09780227120644917
YBR187W	-0.9242351664168477	-0.8323802044900315
YBR188C	0.4701758059043724	-0.30963913477548416
YBR189W	-0.16104201317228858	3.976050715923771
YBR191W	1.2093017492064655	1.444222025973937
YBR194W	0.060288371301504606	0.026346455837313914
YBR195C	-0.6599724699487208	-0.3415020653436473
YBR197C	-0.2098387672313088	-0.8295826643798234
YBR199W	-0.3396488556234124	-0.30197450750646254
YBR200W	0.8537126047314181	0.6058654953356621
YBR201W	-0.2967494264361956	0.2583703576774983
YBR203W	0.017088352964703037	-0.08973880607735239
YBR204C	-0.04967661860648308	-0.3860269582995489
YBR205W	-0.25703327834292855	-0.31347326257800784
YBR206W	-0.1405076050025351	-0.32603065446079543
YBR207W	0.010428747941209288	-0.6970842057979476
YBR208C	-0.29838895705272545	-0.8869224680420928
YBR210W	-0.16194967084350154	0.08842347083552206
YBR212W	-0.3542212659860777	0.06862913946690666
YBR213W	-0.7106522854449954	-0.5335095143257242
YBR214W	-0.6731334464254282	-0.28665520763392627
YBR215W	-1.3211584774848868	-4.529382954827604
YBR216C	0.30775317770411653	-1.4807685040270289
YBR217W	0.36310675667300446	0.08870871386771022
YBR218C	-0.16987591271912209	0.23397708248580718
YBR219C	-0.4574616706193323	0.04305782729844481
YBR220C	-0.7723036219742226	-0.26386814098033645
YBR221C	-0.3323485651275048	1.058548513274672
YBR222C	-0.009629081475760588	-0.387544347032422
YBR223C	0.23134845586132124	-0.07939386186203583
YBR224W	0.42090144870605395	0.6681295091905887
YBR225W	0.402192907059826	0.32955989208756686
YBR226C	0.761203502493455	0.6354659258060487
YBR227C	-0.24303554881492337	0.08757816157574988
YBR228W	0.462762662160779	-0.006621442602114293
YBR229C	0.5982630469100964	-0.6947740721605492
YBR230C	0.04818261537343038	-0.15365836453690632
YBR231C	0.41174428692144716	-1.0769654056518005
YBR232C	0.15725184756688246	-0.07828470744920249
YBR233W	0.560383111644152	-0.07649566798909985
YBR235W	-0.04530300038263162	-0.34092050820267916
YBR238C	-1.005296237161509	0.38647499436629457
YBR239C	0.1769461905022745	0.0038728588095084736
YBR240C	1.1670896833705087	0.47685005327011365
YBR241C	0.3349185422211737	0.4000118509075548
YBR242W	0.2272323001147922	-0.3373387823395966
YBR244W	0.9135012651150302	1.6648853286143304
YBR245C	0.8082709896772712	-0.6248537110854806
YBR246W	1.098417543132759	-0.9956804449038871
YBR248C	0.2879382986221797	-0.353151442877395
YBR249C	0.5880149134874988	0.13496823054675208
YBR250W	0.27040763073659324	-0.24928092767671364
YBR251W	-0.2959514293413648	-0.1378473786157353
YBR255W	-0.2038995449510605	-1.790351158550808
YBR258C	0.5645277794820026	1.0378549034737556
YBR259W	0.5261971141496582	-0.43496493123974433
YBR260C	0.2157794881510892	-0.010724904578866549
YBR261C	0.7632811290760387	0.6680988078857543
YBR262C	0.403709852756782	0.3862189640908277
YBR263W	0.5378883862208388	-0.33727235588004595
YBR264C	-0.33149576335414577	-0.4661213596596894
YBR266C	0.21293544972453973	0.5914320397487051
YBR267W	1.0654099315921637	4.236388477493269
YBR268W	0.060288371301504606	0.026346455837313914
YBR269C	-1.9737922234732845	0.5720835471468384
YBR270C	-0.018154367511978724	-0.02336965562904642
YBR271W	0.8936604349080581	0.09415931188689047
YBR272C	-0.09186269917118765	0.36657896725127187
YBR273C	0.5055310040203511	0.2417900621811586
YBR274W	0.060288371301504606	0.026346455837313914
YBR275C	0.6214114504414497	0.6603618929989863
YBR276C	0.0763065324983648	-0.20249213910917918
YBR277C	-0.6449286710582791	0.4896635684626253
YBR278W	-0.2924727834690545	0.438839977200059
YBR279W	0.060288371301504606	0.026346455837313914
YBR280C	-0.4995934928449829	-0.20065313094960216
YBR281C	-1.1938084533074638	0.38418495612842407
YBR282W	0.060288371301504606	0.026346455837313914
YBR283C	0.2953102449547797	0.578699864407153
YBR284W	-3.9795454579613505	0.4281027075226624
YBR285W	-0.7425603887933121	0.05954972164371303
YBR286W	-1.400580529806275	0.4651518327514022
YBR287W	-0.017351589946746623	-0.025604059381186862
YBR288C	1.3495276289473805	-0.652529169742754
YBR289W	1.0015722127787254	0.31096457692069246
YBR290W	1.3906266988352838	-0.7317403969004933
YBR291C	-1.6837894255920045	-0.05538893956964775
YBR292C	-3.2027070665884416	0.11199035063190407
YBR293W	-0.5179086700696255	0.06487989612053703
YBR294W	0.010163807442330709	-0.03674962943294563
YBR295W	-2.25840538243937	0.5400881357966023
YBR296C	-1.243528589370695	0.11635281998034967
YBR297W	-3.328383072470011	0.1021662121876864
YBR298C	-1.938272304005767	0.21403925507908125
YBR299W	0.7013503057594266	-0.3712614913593728
YBR300C	-2.784215126725564	0.3446462341803905
YBR301W	-0.44607100477084505	-0.19913360242881648
YCL001W	1.1596246373768448	0.7588163258898617
YCL001W-A	-1.306171532046002	0.435872091365149
YCL002C	0.9113811264920927	0.10588479144292452
YCL005W	1.122321090256418	0.5613120408628388
YCL007C	-0.2563003297917714	-0.050119888599721205
YCL008C	-3.3307775759477614	-2.604650239755151
YCL009C	0.43354410267950994	0.3518247574562017
YCL010C	0.2499391930583764	-0.6929116193681895
YCL011C	-0.3354843829796139	1.010622846085696
YCL014W	-0.15574311782917402	-0.21149471063602984
YCL016C	-0.22705938746515955	0.6310153530161542
YCL022C	-0.053712360011620316	-0.17148484460332328
YCL023C	0.6517454131790816	0.21179015191432313
YCL024W	0.5282679114888116	0.20137943247925544
YCL025C	-0.1344987244392977	0.18863122733520957
YCL026C-A	-0.15561115977299206	0.0643768598925392
YCL027W	1.0011544338118767	0.14513333954314506
YCL028W	0.4366440499305015	0.10182012475137203
YCL029C	-0.16325308317150045	-0.0071030344338566115
YCL030C	0.374335227990022	0.14254875484737903
YCL032W	0.07892785222354354	-0.05765107125176645
YCL033C	0.6919771008589021	0.25787997410846253
YCL034W	0.4400532082509085	0.19995545944391022
YCL035C	-0.43981183243588706	-0.42949433085529326
YCL036W	-0.119316804100478	-0.13711612070294957
YCL037C	0.4588090424078912	0.2818787189261809
YCL038C	-0.2641058135704356	-0.4890378369648689
YCL039W	0.18743642060447635	0.3938473079995905
YCL040W	-0.6216728776739843	-0.4329739051041089
YCL042W	0.02778731889235209	0.040490733043008605
YCL044C	-0.324229448344304	-0.9023456871797805
YCL045C	1.1823764325959834	0.134171308404084
YCL046W	0.07911079058193277	-0.11816086464764262
YCL047C	0.972433709103568	0.008721581005975785
YCL048W	0.8967564724171858	0.3190537195047415
YCL049C	-0.7356765114155671	-0.0433824407366967
YCL050C	0.7612046976110554	0.3976024497178586
YCL051W	0.4651168731022901	0.9077790569460806
YCL055W	0.2898796817983289	0.4128730926739452
YCL056C	-0.06919493779245905	0.08126606633606663
YCL057W	-0.10193842834338734	-0.4483958589759004
YCL058C	0.13015477548412827	0.44790914264812315
YCL061C	0.5854173253832404	0.228693141383036
YCL063W	1.2189352507203357	-1.2749362574780483
YCL064C	0.1683322950325482	0.48085229397516976
YCL069W	0.3549769521238352	0.47143304061773705
YCL076W	-0.18183494235209627	-0.06303992801658231
YCR001W	-0.6320593032760455	-0.2821801668344214
YCR002C	0.3344090806612732	1.374148623545982
YCR003W	0.2879022743630848	0.2768712430734429
YCR004C	0.5543559628547384	0.40867096786756624
YCR005C	-0.07258207180280331	0.3186319952174262
YCR006C	0.32166846119080944	0.6083268096408055
YCR007C	-0.23071234977602828	0.014941851433927254
YCR008W	-1.494995332423464	-6.46817035511619
YCR009C	-0.12888815949913268	-0.10571846310659819
YCR010C	0.6442455380439234	0.14264208681407542
YCR011C	-0.1166168797834165	-0.14607514224282428
YCR014C	0.15719516484641094	-0.0014246420362312307
YCR015C	0.47354091560465394	0.347175835630226
YCR016W	0.985448539770867	0.4434171696138308
YCR017C	1.0150118223873892	1.0711611675061612
YCR019W	-0.7534151297636063	-0.9643381340383086
YCR020C	-0.21493814622760707	0.3413152356401217
YCR020C-A	1.0687585657426697	1.1042069356187603
YCR020W-B	0.060288371301504606	0.026346455837313914
YCR021C	-0.5589619840265457	-0.029534756742553157
YCR022C	0.24771069141530866	0.3196767699243645
YCR023C	-0.09171488019713873	-0.036299277574386106
YCR024C	-1.3389541200155686	1.2691966781410753
YCR024C-A	-1.6653811999256243	0.5880435739478419
YCR025C	-2.8065887525897493	0.4319330209206461
YCR026C	-0.5300917330333308	0.34031958302091825
YCR027C	-0.9716687010485282	0.14698779138939633
YCR028C	0.060288371301504606	0.026346455837313914
YCR028C-A	0.060288371301504606	0.026346455837313914
YCR030C	0.14006537355018317	0.1777490568024206
YCR031C	0.8790378296061803	0.9825488286711187
YCR032W	0.03802256211797508	-0.36537856314757083
YCR033W	0.061790975587256915	-0.34327771717415706
YCR034W	0.20438540768088678	-0.20705356221637694
YCR036W	-0.27607081879141127	0.5140022604556912
YCR037C	0.11115582026102681	-0.6663363838350704
YCR043C	-0.27011322584633546	0.6798451271153729
YCR044C	-0.02962152088688534	0.022750495732899004
YCR045C	-1.425545512090089	0.21183508746048976
YCR046C	0.6175201475348634	0.382058286045975
YCR047C	1.5465588140793802	0.8609102589174626
YCR048W	0.41700041412757943	0.29289723116271144
YCR049C	-1.9163594813420413	0.6168720991872874
YCR050C	-0.725938522477213	-0.04978384886317081
YCR051W	0.08315834657820444	0.9349329655581984
YCR053W	0.09275196531044184	-1.4236036047680578
YCR059C	-0.15316987597774462	0.7509726076759733
YCR060W	-0.11055539697265719	0.08500741107401068
YCR061W	-0.4049023619654954	0.5636218488803375
YCR063W	2.0927656304499442	0.11785197399883621
YCR064C	0.1617705359943021	0.7291987771161736
YCR065W	0.3410809100305071	0.3059280743797474
YCR066W	0.8337295555300099	0.16651931028520406
YCR067C	-0.373586439388129	-0.6839421866437085
YCR068W	-0.9855739114011615	0.2855426498588139
YCR069W	-0.3347840440658365	-0.6136421527655221
YCR071C	1.279695627078537	0.29148952981892845
YCR073C	-0.02515929322952568	0.03474000651050839
YCR073W-A	-0.13273234062604997	-0.07910647904193498
YCR075C	-0.3415140927353138	-0.6323884346213502
YCR076C	0.0383465243532	-0.24378018419297062
YCR077C	0.6378859758305399	-0.2520031100386918
YCR079W	-0.24412481314205653	-1.8163123679872404
YCR081W	0.021138879681866878	0.6176507959189947
YCR082W	0.10826792101854624	-0.6158541352617078
YCR083W	1.3088564111603858	-0.144104583643745
YCR084C	0.060288371301504606	0.026346455837313914
YCR085W	-2.4475742303411483	0.3187589962817576
YCR086W	0.7758699856843725	0.1873483872678452
YCR087C-A	-1.3233216403414347	0.42693522063064376
YCR087W	-0.286818169908764	0.5436361832586242
YCR088W	-0.652737057265401	-2.0863777914763704
YCR089W	0.5111236080502946	0.1666636994521825
YCR090C	-0.03597749774746785	-0.016876859951848767
YCR091W	0.7375070521768201	0.7216351850503342
YCR092C	1.2107620121829497	0.760673289661054
YCR094W	0.6642427579254492	1.1515539297287374
YCR095C	-2.94223630753499	-5.393624685914283
YCR098C	-1.2302655157047044	0.32206291254979225
YCR099C	-0.6155497472827797	-0.2964835326197122
YCR100C	0.04525532846946553	-0.24427819657108646
YCR101C	0.29929053631788455	-0.0022212013452967555
YCR102C	0.3381165061884986	0.021834666506264935
YCR102W-A	0.4190366896411927	0.28534982705760287
YCR105W	0.40278556587781633	0.46195378016449185
YCR106W	-0.029761144768817853	0.0063447604131068105
YCR107W	0.08791778290965085	-0.23733059362475806
YDL001W	-0.7453861419205767	-1.5167364781543147
YDL002C	0.6584964617721071	0.8626620939781615
YDL006W	0.6185612656958129	-0.04939989648422738
YDL009C	0.30133522545940405	-0.1351016492832917
YDL010W	0.6823621065947277	0.2790113100889106
YDL011C	0.6712565616594558	-0.44695974497000696
YDL012C	0.3503398275422255	0.34718467388464797
YDL013W	0.060288371301504606	0.026346455837313914
YDL018C	0.7343198442678978	1.050698282662788
YDL019C	-0.041675237980020645	0.2027794119797014
YDL020C	0.9482187484794872	-0.21904107275745927
YDL021W	0.8451874894262857	0.3262236836289019
YDL022W	0.6026452016882358	0.4255955273287817
YDL023C	-4.623973355774982	-6.417987676850605
YDL024C	0.7999528004480769	0.3166720425236533
YDL025C	0.32805446964937673	1.5851484579041244
YDL026W	0.24446538371790322	0.06467229017587695
