orf	hom | growth (pooled culture, microarray) | MPP+ [250 ug/ml] | YPD | Doostzadeh J~Langston JW, 2007	hom | growth (pooled culture, microarray) | paraquat [5 mM] | YPD | Doostzadeh J~Langston JW, 2007
YBR162W-A	0.2382903333333333	0.031587333333333335
YBR163W	-0.5363600000000001	3.0124723333333336
YBR164C	1.8446916666666666	3.30327
YBR165W	0.2142826666666667	0.3704543
YBR168W	1.0481943333333332	1.1407809999999998
YBR169C	-0.1487533333333333	-1.5878866666666667
YBR170C	1.4412883333333335	-0.791924
YBR171W	-0.40518733333333334	2.1481296666666667
YBR172C	1.3749356666666668	0.7637263333333334
YBR173C	-0.9947383333333333	-0.34125500000000003
YBR174C	0.4753663333333333	-0.6195096666666666
YBR175W	-0.9409333333333333	-0.0037198999999999613
YBR176W	0.7563650000000001	0.6487143333333333
YBR177C	-0.7443110000000001	-2.13472
YBR178W	-0.2788346666666666	-0.37967733333333337
YBR179C	2.066772333333333	6.016855
YBR180W	0.7420766666666667	1.169634
YBR181C	1.4329233333333333	3.72208
YBR182C	-0.21529833333333329	0.06139810000000001
YBR183W	-2.9944379999999993	-1.582108
YBR184W	0.9692820000000001	0.5051683333333333
YBR185C	-0.31024066666666666	0.4381380000000001
YBR186W	0.497026	-0.44481366666666666
YBR187W	-1.9221719999999998	-3.0767400000000005
YBR188C	0.8002593333333334	-1.2038060000000002
YBR189W	-0.4321228	14.151433333333335
YBR191W	2.24332	5.08012
YBR194W	0.0	0.0
YBR195C	-1.4062286666666666	-1.317968
YBR197C	-0.527393	-3.0667166666666668
YBR199W	-0.7808326666666666	-1.1763443333333334
YBR200W	1.549072	2.0763643333333333
YBR201W	-0.6970763333333333	0.8313206666666666
YBR203W	-0.08434320000000001	-0.415923
YBR204C	-0.21469433333333332	-1.4774966666666665
YBR205W	-0.619535	-1.2175433333333334
YBR206W	-0.3920316666666667	-1.2625353333333333
YBR207W	-0.09734533333333333	-2.5919866666666667
YBR208C	-0.7002773333333332	-3.27216
YBR210W	-0.43389490000000003	0.22241633333333333
YBR212W	-0.8092836666666668	0.15149503333333333
YBR213W	-1.505175333333333	-2.005913333333333
YBR214W	-1.4319239999999998	-1.1214566666666668
YBR215W	-2.697120333333334	-16.322766666666666
YBR216C	0.4831473333333333	-5.399856666666667
YBR217W	0.591219	0.22343833333333338
YBR218C	-0.44937000000000005	0.7439217666666665
YBR219C	-1.010849	0.059875333333333315
YBR220C	-1.6255426666666668	-1.0398126666666665
YBR221C	-0.7665796666666665	3.6982866666666667
YBR222C	-0.136506	-1.4829333333333334
YBR223C	0.33397566666666667	-0.378858
YBR224W	0.7040566666666667	2.299450666666667
YBR225W	0.6675303333333332	1.0863863333333332
YBR226C	1.3684583333333336	2.18242
YBR227C	-0.592206	0.21938766666666668
YBR228W	0.785786	-0.11812099999999999
YBR229C	1.0503353333333332	-2.583709666666667
YBR230C	-0.023635133333333336	-0.644941
YBR231C	0.6861783333333333	-3.953066666666667
YBR232C	0.18931033333333333	-0.374884
YBR233W	0.976379	-0.3684740333333334
YBR235W	-0.20615533333333333	-1.3158843333333332
YBR238C	-2.0804346666666667	1.2903079999999998
YBR239C	0.22776133333333334	-0.08052086666666665
YBR240C	2.160905666666667	1.6141136666666664
YBR241C	0.5361846666666666	1.3388093333333335
YBR242W	0.32593933333333336	-1.3030513333333333
YBR244W	1.6658026666666668	5.870736666666667
YBR245C	1.4603523333333335	-2.333191333333333
YBR246W	2.026831	-3.66183
YBR248C	0.444461	-1.3597066666666668
YBR249C	1.030327	0.3891819999999999
YBR250W	0.41023433333333337	-0.987548
YBR251W	-0.6955183333333333	-0.5882916666666668
YBR255W	-0.5157973333333333	-6.509063333333333
YBR258C	0.9844710000000001	3.624143333333333
YBR259W	0.9096346666666667	-1.652837
YBR260C	0.303579	-0.13282333333333332
YBR261C	1.3725146666666665	2.2993406666666667
YBR262C	0.670492	1.2893906666666668
YBR263W	0.9324605666666667	-1.3028133333333334
YBR264C	-0.7649146666666665	-1.7644676666666665
YBR266C	0.29802633333333334	2.0246505666666663
YBR267W	1.9623873333333333	15.084200000000001
YBR268W	0.0	0.0
YBR269C	-3.9713146666666668	1.9553266666666664
YBR270C	-0.15315066666666674	-0.17812833333333336
YBR271W	1.6270656666666667	0.2429673333333333
YBR272C	-0.29705793333333336	1.2190223333333332
YBR273C	0.8692863999999999	0.7719149666666666
YBR274W	0.0	0.0
YBR275C	1.0955300000000001	2.27162
YBR276C	0.031273666666666644	-0.8199080000000002
YBR277C	-1.3768573333333334	1.6600233333333332
YBR278W	-0.6887266666666667	1.477927
YBR279W	0.0	0.0
YBR280C	-1.0931066666666664	-0.813319
YBR281C	-2.4484836666666667	1.282103
YBR282W	0.0	0.0
YBR283C	0.4588539	1.9790323333333335
YBR284W	-7.887323333333334	1.4394563333333332
YBR285W	-1.5674723333333336	0.11896430000000001
YBR286W	-2.8521829999999997	1.5721999999999998
YBR287W	-0.15158333333333332	-0.186134
YBR288C	2.5170953333333332	-2.43235
YBR289W	1.8377513333333333	1.0197610000000001
YBR290W	2.5973366666666666	-2.7161566666666666
YBR291C	-3.405116666666667	-0.29285053333333333
YBR292C	-6.370633333333334	0.30685433333333334
YBR293W	-1.128865	0.13806183333333333
YBR294W	-0.09786259999999998	-0.22606757
YBR295W	-4.5269900000000005	1.8406899999999997
YBR296C	-2.5455566666666667	0.3224846666666667
YBR297W	-6.616001666666667	0.2716553333333333
YBR298C	-3.9019660000000003	0.6724863333333334
YBR299W	1.2516016666666667	-1.4245933333333334
YBR300C	-5.553574666666667	1.1404393333333334
YBR301W	-0.9886100000000001	-0.8078746666666667
YCL001W	2.146331	2.6243733333333332
YCL001W-A	-2.6678599999999997	1.4672933333333331
YCL002C	1.6616633333333333	0.28497866666666666
YCL005W	2.0735	1.9167333333333332
YCL007C	-0.6181040000000001	-0.273972
YCL008C	-6.620676666666667	-9.426623333333334
YCL009C	0.7287400333333333	1.1661593333333333
YCL010C	0.370272	-2.5770366666666664
YCL011C	-0.7727019999999999	3.5265733333333333
YCL014W	-0.42177729999999997	-0.8521634
YCL016C	-0.5610143333333334	2.166474
YCL022C	-0.22257366666666664	-0.7088116666666666
YCL023C	1.154753666666667	0.664428
YCL024W	0.9136776666666666	0.6271273333333334
YCL025C	-0.3803	0.5814516666666667
YCL026C-A	-0.42151966666666674	0.13625949999999998
YCL027W	1.836935666666667	0.42560266666666663
YCL028W	0.7347923333333334	0.27041533333333334
YCL029C	-0.4364396666666666	-0.11984650000000002
YCL030C	0.6131413333333333	0.41634233333333337
YCL032W	0.0363915	-0.30095554666666663
YCL033C	1.2333015333333333	0.8295636666666667
YCL034W	0.7414483333333334	0.6220253666666667
YCL035C	-0.9763896666666668	-1.6332363333333333
YCL036W	-0.350659	-0.5856716356666666
YCL037C	0.7780670000000001	0.9155490000000001
YCL038C	-0.6333433333333334	-1.8465753333333337
YCL039W	0.24824233333333331	1.3167223333333333
YCL040W	-1.331453	-1.6457033333333333
YCL042W	-0.0634546666666667	0.050677666666666656
YCL044C	-0.750728	-3.32742
YCL045C	2.1907513333333335	0.38632669999999997
YCL046W	0.03674866666666665	-0.5177566666666666
YCL047C	1.7808616666666666	-0.06314833333333329
YCL048W	1.6331103333333334	1.0487436666666665
YCL049C	-1.5540323333333335	-0.24983233333333332
YCL050C	1.3684606666666668	1.3301766666666666
YCL051W	0.7903823333333334	3.1580933333333334
YCL055W	0.44825133333333333	1.3848899999999997
YCL056C	-0.25280166666666665	0.19677200000000003
YCL057W	-0.31672966666666674	-1.7009588000000002
YCL058C	0.13640633333333332	1.510421
YCL061C	1.0252555	0.7249898833333334
YCL063W	2.262128333333333	-4.662378333333334
YCL064C	0.21094366666666667	1.6284533333333335
YCL069W	0.5753464666666667	1.594705
YCL076W	-0.47271866666666673	-0.32026333333333334
YCR001W	-1.3517313333333334	-1.1054229999999998
YCR002C	0.53519	4.829053333333333
YCR003W	0.44439066666666666	0.8976076666666666
YCR004C	0.9646116666666665	1.3698341666666665
YCR005C	-0.2594146666666666	1.0472326666666667
YCR006C	0.5103153666666667	2.0851830000000002
YCR007C	-0.5681463333333333	-0.040861666666666664
YCR008W	-3.036517333333333	-23.269266666666667
YCR009C	-0.369346	-0.47317666666666663
YCR010C	1.140111	0.4166767333333334
YCR011C	-0.3453877	-0.617771
YCR014C	0.18919966666666665	-0.09950133333333333
YCR015C	0.8068293333333334	1.1495026666666668
YCR016W	1.8062716666666667	1.4943266666666666
YCR017C	1.8639906666666668	3.7434766666666666
YCR019W	-1.588665	-3.549533333333333
YCR020C	-0.5373489666666666	1.1285046666666667
YCR020C-A	1.9689251666666667	3.861876666666667
YCR020W-B	0.0	0.0
YCR021C	-1.209017	-0.20021733333333336
YCR022C	0.3659211	1.0509760000000001
YCR023C	-0.29676933333333333	-0.22445399999999996
YCR024C	-2.731864333333333	4.4530199999999995
YCR024C-A	-3.3691766666666667	2.0125100000000002
YCR025C	-5.5972566666666665	1.45318
YCR026C	-1.1526510666666667	1.1249373333333332
YCR027C	-2.0147806666666668	0.432247
YCR028C	0.0	0.0
YCR028C-A	0.0	0.0
YCR030C	0.15575566666666654	0.5424618333333333
YCR031C	1.5985166666666668	3.4259866666666667
YCR032W	-0.043471499999999975	-1.4035153333333337
YCR033W	0.0029336666666666864	-1.32433
YCR034W	0.2813333333333333	-0.8362511666666667
YCR036W	-0.6567036666666667	1.7472266666666665
YCR037C	0.099313	-2.48182
YCR043C	-0.6450721333333334	2.341426666666667
YCR044C	-0.17553900000000003	-0.012884000000000007
YCR045C	-2.9009243333333337	0.664589
YCR046C	1.0879326666666667	1.2744833333333332
YCR047C	2.9017766666666667	2.9901666666666666
YCR048W	0.6964403333333333	0.9550273333333333
YCR049C	-3.859183666666667	2.1158
YCR050C	-1.53502	-0.27276800000000007
YCR051W	0.04465106666666666	3.255383333333333
YCR053W	0.06338153333333325	-5.19504
YCR059C	-0.4167533333333333	2.59627
YCR060W	-0.3335533333333333	0.2101769
YCR061W	-0.9082328333333333	1.9250091666666667
YCR063W	3.9681843333333333	0.327856
YCR064C	0.19813256666666668	2.518256333333333
YCR065W	0.5482159999999999	1.0017156666666667
YCR066W	1.5100573333333334	0.5022266666666667
YCR067C	-0.847092	-2.5449
YCR068W	-2.0419290333333335	0.9286765333333334
YCR069W	-0.7713346666666667	-2.2930213333333334
YCR071C	2.3807561666666666	0.9499836666666667
YCR073C	-0.16682699999999998	0.030073333333333358
YCR073W-A	-0.37685133333333337	-0.37782833333333327
YCR075C	-0.7844743333333333	-2.3601875666666667
YCR076C	-0.04283900000000007	-0.9678393333333334
YCR077C	1.1276946666666665	-0.9973013333333333
YCR079W	-0.5943326666666665	-6.60208
YCR081W	-0.07643500000000003	2.11859
YCR082W	0.0936747	-2.300946666666667
YCR083W	2.4376893333333336	-0.6107106666666666
YCR084C	0.0	0.0
YCR085W	-4.896321	1.0476877
YCR086W	1.397093	0.5768553666666666
YCR087C-A	-2.7013436666666664	1.4352733333333332
YCR087W	-0.6776866666666667	1.8534023333333332
YCR088W	-1.392102333333333	-7.5697
YCR089W	0.8802053333333335	0.502744
YCR090C	-0.18794833333333336	-0.15486523333333332
YCR091W	1.322193666666667	2.4911566666666665
YCR092C	2.246171	2.6310266666666666
YCR094W	1.1791533333333333	4.0315166666666675
YCR095C	-5.862093333333334	-19.41926666666667
YCR098C	-2.519662	1.0595253333333334
YCR099C	-1.3194982733333334	-1.1566706666666666
YCR100C	-0.02935033333333333	-0.9696236666666668
YCR101C	0.46662497333333325	-0.10235533333333335
YCR102C	0.5424283333333333	-0.016165333333333327
YCR102W-A	0.7004159333333333	0.9279856666666667
YCR105W	0.6686874333333334	1.5607416666666667
YCR106W	-0.17581159999999998	-0.07166426666666667
YCR107W	0.05394333333333338	-0.9447310333333334
YDL001W	-1.5729893	-5.5287266666666675
YDL002C	1.1679343333333334	2.996443333333333
YDL006W	1.0899653333333332	-0.2713923333333333
YDL009C	0.470617	-0.5784539666666667
YDL010W	1.2145293333333333	0.9052753333333333
YDL011C	1.1928470000000002	-1.6958133333333334
YDL012C	0.566293	1.1495343333333332
YDL013W	0.0	0.0
YDL018C	1.315971	3.6701599999999996
YDL019C	-0.19907253333333333	0.6321433333333335
YDL020C	1.7335846666666666	-0.8792013333333334
YDL021W	1.5324276666666667	1.074433
YDL022W	1.058891	1.4304733333333333
YDL023C	-9.145496666666666	-23.089466666666667
YDL024C	1.4441119999999998	1.0402103333333332
YDL025C	0.5227833333333334	5.585046666666667
YDL026W	0.359585	0.13731800000000002
YDL027C	0.9830095333333334	0.5393626666666665
YDL032W	0.28929299999999997	2.7543326666666665
YDL033C	1.5270400000000002	6.6302866666666675
YDL034W	1.0733006666666667	2.2486953333333335
YDL035C	1.7935400000000001	2.3243333333333336
YDL036C	-0.03764899999999999	0.3831010000000001
YDL037C	-2.2791833333333336	1.5451690000000002
YDL039C	1.3586005666666667	1.1185271666666667
YDL040C	1.6937096666666667	-2.6274766666666665
YDL041W	1.7017443333333333	-1.1021843333333334
YDL044C	-0.1653196666666667	-0.46369900000000003
YDL045W-A	0.0	0.0
YDL046W	0.9933743333333332	0.6453923333333333
YDL047W	0.0	0.0
YDL048C	2.7128763333333334	-3.4464866666666665
YDL049C	0.7018543333333335	1.1865931666666667
YDL050C	0.995066	1.3256583333333332
YDL051W	-0.18351033333333333	0.47304216666666665
YDL052C	-2.936692666666666	-10.46212
YDL053C	0.9232790000000001	-2.3993
YDL054C	-0.3159553333333333	-0.24966069999999996
YDL056W	-0.8254876666666666	6.514266666666667
YDL057W	1.322719	0.577881
YDL059C	0.8913676666666667	0.6715033666666667
YDL061C	0.32814266666666664	3.08418
YDL062W	3.128534433333334	6.788209999999999
YDL063C	2.283863333333333	5.429316666666666
YDL065C	-2.1555863333333334	-3.27486
YDL066W	2.8904503333333333	4.674333333333333
YDL067C	-0.35878666666666664	1.40043
YDL068W	-0.137027	1.3009143333333333
YDL069C	0.6087183333333334	1.5644633333333333
YDL070W	0.3084022366666667	0.9116856666666667
YDL071C	0.27311199999999997	0.746829
YDL072C	-0.33220103333333334	-0.313635
YDL073W	-0.6822153333333333	-4.414443333333334
YDL074C	-1.1749669999999999	1.2351983333333332
YDL075W	0.0	0.0
YDL076C	-0.774254	4.744916666666667
YDL077C	2.3921566666666667	-0.757047
