orf	hap a | growth (spot assay) | visible light [35 W/m2] | YPD | Molin M~Blomberg A, 2020
YDR505C	0.7213545830890322
YDR506C	0.6220435840647472
YDR507C	1.238516306844281
YDR508C	0.5990308279204042
YDR509W	0.8826388582033494
YDR511W	0.6085826240038364
YDR512C	
YDR513W	
YDR514C	0.6946073372114844
YDR515W	1.4390213916892058
YDR516C	
YDR517W	0.7109594699348736
YDR518W	
YDR519W	0.675867070034105
YDR520C	0.6499658803160442
YDR521W	
YDR522C	0.7380894083686645
YDR523C	
YDR524C	0.6592953397906751
YDR525W	0.7355745484328792
YDR525W-A	
YDR528W	
YDR529C	0.7233913395386484
YDR530C	
YDR532C	
YDR533C	
YDR534C	
YDR535C	
YDR536W	
YDR537C	
YDR538W	
YDR539W	
YDR540C	
YDR541C	
YEL001C	
YEL003W	
YEL004W	
YEL005C	
YEL006W	
YEL007W	
YEL008W	
YEL009C	0.493421052631579
YEL010W	
YEL011W	1.049006896292538
YEL012W	
YEL013W	
YEL014C	
YEL015W	
YEL016C	0.7709336048377144
YEL017C-A	0.9613141977516211
YEL017W	0.6125431744696693
YEL020C	0.7069247203719995
YEL023C	0.7061189269149576
YEL025C	0.890984879999321
YEL027W	
YEL028W	0.8619274980659379
YEL029C	
YEL030W	1.1202150812956089
YEL031W	
YEL033W	1.1650043454869015
YEL036C	1.0204081632653061
YEL037C	
YEL038W	
YEL039C	
YEL040W	
YEL041W	0.6365877420878602
YEL042W	
YEL043W	0.7831182199699105
YEL044W	
YEL045C	1.858678955453149
YEL046C	4.037846481876333
YEL047C	1.0178177986397166
YEL048C	1.0595321164934444
YEL049W	
YEL050C	
YEL051W	
YEL052W	
YEL053C	
YEL054C	0.05111909367228516
YEL056W	
YEL057C	
YEL059W	
YEL060C	0.9020640163645813
YEL061C	0.9023700804522723
YEL062W	0.22700587084148727
YEL063C	0.4278437058801084
YEL064C	1.035395398888986
YEL065W	
YEL066W	
YEL067C	
YEL068C	0.7181774753721611
YEL071W	0.6867331679808784
YER001W	0.818220741805093
YER002W	0.712033113235439
YER004W	0.6560720332461136
YER005W	
YER007C-A	
YER007W	
YER010C	
YER011W	
YER014C-A	
YER016W	
YER017C	0.8074534161490683
YER019C-A	
YER019W	
YER020W	
YER024W	
YER027C	
YER028C	
YER030W	
YER031C	
YER032W	
YER033C	
YER034W	
YER035W	
YER038W-A	
YER039C	
YER039C-A	
YER040W	0.37642306279838417
YER041W	
YER042W	
YER044C	
YER044C-A	
YER045C	
YER046W	
YER046W-A	
YER047C	
YER048C	
YER049W	
YER050C	0.5363204344874406
YER051W	
YER052C	
YER053C	0.7481933867004064
YER054C	
YER055C	
YER056C	
YER056C-A	1.3664972569082159
YER057C	
YER058W	0.6295399515738499
YER059W	
YER060W	
YER060W-A	
YER061C	
YER062C	
YER063W	
YER064C	0.871764575564007
YER065C	0.8201349062490715
YER066C-A	
YER066W	
YER067C-A	
YER067W	
YER068C-A	0.31108881083793277
YER068W	0.6712454212454213
YER069W	
YER070W	2.875744047619048
YER071C	
YER072W	0.8717607396582407
YER073W	0.7951432129514321
YER074W	
YER075C	0.650304029253293
YER077C	0.7176859359760093
YER078C	0.663404062946246
YER079W	0.8880729162674108
YER080W	
YER081W	
YER083C	
YER084W	
YER085C	
YER086W	
YER087C-B	
YER087W	
YER088C	0.6977940703582225
YER089C	4.2340802734343805
YER090W	
YER091C	0.914033380024216
YER091C-A	0.8581508438483297
YER092W	0.9953911150940982
YER093C-A	
YER095W	
YER096W	
YER097W	
YER098W	
YER101C	
YER103W	0.7579769627962399
YER106W	
YER110C	1.7237609329446066
YER111C	1.0340912289920894
YER113C	
YER114C	
YER115C	
YER116C	
YER117W	
YER118C	
YER119C	
YER119C-A	0.7983921012902091
YER120W	0.6154457018066309
YER121W	
YER122C	0.6140395856835197
YER123W	
YER124C	
YER128W	
YER129W	
YER130C	
YER131W	
YER132C	
YER134C	
YER135C	
YER137C	
YER139C	
YER140W	
YER141W	
YER142C	
YER143W	1.240215264187867
YER144C	1.0793405229404833
YER145C	
YER149C	0.9364849597514476
YER150W	
YER151C	
YER152C	
YER153C	
YER154W	0.5400363967242949
YER155C	
YER156C	
YER158C	
YER161C	0.8615425184938446
YER162C	
YER163C	0.7847358121330724
YER164W	
YER166W	0.8929148358749032
YER167W	
YER169W	1.5308845958312152
YER170W	
YER173W	0.8553689880167008
YER174C	0.9206366075935914
YER175C	
YER176W	
YER177W	0.8243738957509685
YER178W	
YER179W	
YER180C	
YER181C	
YER182W	0.6746483528590841
YER183C	
YER184C	
YER185W	
YER186C	1.1597812550760735
YER187W	
YER188W	0.8611756162870736
YFL001W	0.10764352469959948
YFL003C	0.9504193026335148
YFL004W	0.9029709228824274
YFL007W	0.8512110747938801
YFL010C	0.8469841269841271
YFL010W-A	0.5409174159174159
YFL011W	0.7019712662880053
YFL012W	1.165105386416862
YFL012W-A	
YFL013C	0.8217189314750291
YFL014W	
YFL015C	0.7603200916886679
YFL018C	0.9452907714412953
YFL019C	0.6681364855043698
YFL020C	
YFL021W	0.7121054198927933
YFL023W	0.9043267938726149
YFL025C	
YFL026W	0.7165107124023498
YFL027C	0.8020674891555405
YFL028C	0.9799686228143971
YFL030W	
YFL031W	0.8089113833868897
YFL032W	0.5894816337661792
YFL033C	1.086488812392427
YFL034C-A	0.6519759730376169
YFL034W	0.6677317759295499
YFL036W	0.3290951487880884
YFL040W	0.8162971870751856
YFL041W	0.8922157818000783
YFL042C	0.8385603991720643
YFL044C	0.620221408091749
YFL046W	0.8128186852349362
YFL047W	0.7033068392266508
YFL048C	0.8052285693652055
YFL049W	0.8005852159414131
YFL050C	0.8173965463905261
YFL051C	
YFL052W	
YFL053W	
YFL054C	
YFL055W	
YFL063W	1.1975953171966462
YFR001W	0.027513227513227517
YFR006W	
YFR007W	
YFR008W	
YFR009W	
YFR010W	
YFR011C	
YFR012W	
YFR013W	1.4348584123056156
YFR014C	0.30013962644204356
YFR015C	0.7723421438055218
YFR016C	0.6916024045175785
YFR017C	0.6332702141893347
YFR018C	0.7998764992778348
YFR019W	0.539471998695718
YFR020W	0.7599512237609964
YFR021W	1.2440202986618398
YFR022W	1.1094997641220974
YFR023W	1.1985413724684055
YFR024C-A	0.6201819739159946
YFR025C	0.596269757094446
YFR026C	0.748389033634619
YFR030W	0.7756912277350653
YFR031C-A	1.2159041164128188
YFR032C	1.075775302751736
YFR032C-A	0.8170760720870756
YFR033C	0.9035315700963156
YFR034C	0.931679383500099
YFR035C	
YFR036W	0.8837103728213833
YFR038W	1.0450564859644946
YFR039C	0.5955484707179357
YFR040W	
YFR041C	0.8921667323208008
YFR043C	0.4743167240178395
YFR044C	0.6172730587806284
YFR045W	0.9828629032258065
YFR046C	0.5808381899020515
YFR047C	0.9679836292739518
YFR048W	1.5569469290399525
YFR049W	
YFR053C	0.8352346262124911
YFR054C	
YFR055W	0.40496607347160707
YFR056C	0.5843370916326138
YFR057W	0.2721206965469882
YGL002W	0.6649549226513678
YGL003C	0.20206766917293234
YGL004C	0.671338535802565
YGL005C	0.7155868601615156
YGL006W	0.690689244035504
YGL007W	0.7256056834051855
YGL009C	1.0232741112107295
YGL010W	0.45766865270036516
YGL013C	0.9262425900592794
YGL014W	
YGL015C	
YGL016W	1.1065401729493745
YGL017W	0.6984092887587477
YGL019W	0.9811261143697029
YGL020C	0.6567143969398463
YGL021W	0.6966853356082243
YGL023C	0.6224480738505238
YGL024W	1.37743000051565
YGL025C	0.8436639118457301
YGL026C	1.413190599237111
YGL027C	
YGL028C	0.7906976744186047
YGL029W	0.42524667524667525
YGL031C	
YGL032C	
YGL033W	0.6662174303683738
YGL034C	0.6130631018410341
YGL035C	
YGL036W	0.846034777615499
YGL037C	1.1260020262704182
YGL039W	
YGL041C	1.2555912322054976
YGL042C	1.185677131710942
YGL043W	0.6429298930572059
YGL045W	
YGL049C	1.223935895226607
YGL050W	
YGL051W	
YGL053W	
YGL054C	
YGL056C	
YGL057C	0.9475885920632701
YGL058W	
YGL059W	
YGL060W	0.7673290179624748
YGL062W	0.6426539093283549
YGL063W	1.0420743639921723
YGL066W	1.1950188212241533
YGL067W	0.6041165463779737
YGL070C	1.158210947930574
YGL071W	1.2493227379447356
YGL072C	
YGL077C	0.6019737982185561
YGL078C	0.19322556568196103
YGL079W	0.5808771711644489
YGL080W	0.9331291897707523
YGL081W	
YGL082W	0.6161542940666184
YGL083W	0.7958538032153558
YGL084C	0.9520656242820654
YGL085W	0.6045990197100845
YGL086W	0.7429307417598501
YGL087C	1.002085879789552
YGL089C	0.7592170397148291
YGL090W	0.8100842778262133
YGL094C	0.5429612011297755
YGL096W	0.5062990254338009
YGL101W	0.5108353148137408
YGL104C	0.6066856582229104
YGL105W	0.029614400087141224
YGL107C	0.4832397818009329
YGL108C	
YGL109W	0.4964263857317713
YGL110C	0.6702393813612327
YGL114W	0.5240169559006066
YGL115W	0.41039671682626544
YGL117W	0.813694356231545
YGL118C	0.35793138999931917
YGL121C	0.444665898399864
YGL124C	
YGL125W	0.3059473884864659
YGL126W	0.5159601672733837
YGL127C	1.1025708404502257
YGL129C	0.461317713656734
YGL131C	0.9314140558848433
YGL132W	0.7373595505617978
YGL133W	0.5376832088054881
YGL135W	
YGL136C	0.9352861114665612
YGL138C	0.6735231765312554
YGL139W	0.7504290508411583
YGL140C	0.6351361640567499
YGL141W	0.6805807622504537
YGL143C	
YGL144C	0.47270528915414695
YGL146C	
YGL147C	0.4259826307314627
YGL148W	1.3938644235526967
YGL149W	0.6290385016228449
YGL151W	0.5996638594055427
YGL152C	0.8686210640608035
YGL153W	0.8007863398937195
YGL154C	0.47987057964001406
YGL156W	0.7127819012275193
YGL157W	0.2656287983145612
YGL158W	
YGL159W	
YGL160W	0.6177325581395349
YGL161C	
YGL162W	0.8490903926193977
YGL163C	0.9001836323244257
YGL164C	0.9077101113843483
YGL165C	0.8129850356213569
YGL166W	0.6425367731454504
YGL167C	0.6368244728128692
YGL168W	0.7570485768160187
YGL170C	0.7912414050906785
YGL173C	1.3329979879275655
YGL174W	
YGL175C	
YGL176C	0.7007744686405465
YGL177W	0.8001381533502187
YGL179C	0.8291596218670579
YGL180W	
YGL181W	
YGL194C	
YGL195W	
YGL196W	
YGL197W	
YGL198W	
YGL199C	
YGL200C	
YGL202W	0.7241502683363148
YGL203C	0.8572804029032736
YGL205W	
YGL206C	
YGL208W	
YGL209W	
YGL210W	
YGL211W	
YGL212W	0.7099939483012018
YGL213C	
YGL214W	
YGL215W	1.2917905901745081
YGL216W	
YGL217C	
YGL218W	
YGL219C	
YGL220W	
YGL221C	
YGL222C	0.5959927930332655
YGL223C	
YGL224C	
YGL226C-A	0.5119105569775293
YGL226W	
YGL227W	0.9174484405256528
YGL228W	1.1971630254355226
YGL229C	0.6848178830262626
YGL230C	
YGL231C	
YGL232W	
YGL234W	0.7050064860596718
YGL235W	0.9623966455046057
YGL236C	0.5969277902156331
YGL237C	1.520912547528517
YGL240W	
YGL241W	0.614298492205469
YGL242C	0.6741481882098432
YGL243W	0.9949450687032458
YGL244W	0.0314672740350036
YGL246C	
YGL248W	0.7736469465142797
YGL249W	0.5571531272465852
YGL250W	0.35144333215802304
YGL251C	0.5692003756051756
YGL252C	5.872581590775845
YGL253W	
YGL254W	
YGL255W	
YGL256W	0.6059914733435044
YGL257C	0.982721529328468
YGL258W	0.6142731101529857
YGL259W	
YGL260W	
YGL261C	
YGL262W	
YGL263W	0.6790231392434575
YGR001C	0.7084362821263914
YGR003W	0.9886850918651601
YGR004W	0.9615230717521087
YGR006W	
YGR007W	
YGR008C	1.2331207801950488
YGR010W	
YGR011W	
YGR012W	
YGR014W	
YGR015C	
YGR016W	1.018135413198903
YGR017W	0.4171822418558394
YGR018C	
YGR019W	0.6316175080355455
YGR020C	
YGR021W	
YGR022C	1.1032006147187505
YGR023W	
YGR025W	
YGR026W	
YGR027C	
YGR028W	
YGR031W	
YGR032W	
YGR033C	0.49334088085916006
YGR034W	
YGR035C	
YGR036C	
YGR037C	1.1550082402490387
YGR038W	1.13565343245288
YGR039W	0.14416438801202047
YGR040W	0.8299349718946325
YGR041W	1.0010848193097837
YGR042W	0.5121816168327796
YGR043C	1.0275745562049563
YGR044C	1.0126501405571173
YGR045C	
YGR049W	
YGR050C	
YGR051C	0.8370771670190275
YGR052W	1.1319496540801868
YGR053C	0.8775473924075182
YGR054W	1.3147611025235773
YGR055W	0.08946464357286
YGR057C	1.0295103632288558
YGR058W	0.9184662236987818
YGR059W	
YGR061C	1.3494085532302094
YGR062C	0.5733554400430185
YGR063C	
YGR064W	0.786631846414455
YGR066C	
YGR067C	1.0415436835891383
YGR068C	1.2888601036269431
YGR069W	0.90140324492423
YGR070W	
YGR071C	0.6494436750871496
YGR072W	0.464357701727389
YGR076C	
YGR077C	0.7305332589664622
YGR078C	0.04492905233228722
YGR079W	0.9979311746125571
YGR080W	0.8345599057992347
YGR081C	
YGR084C	
YGR085C	
YGR086C	
YGR087C	0.7304631328407796
YGR088W	
YGR089W	0.7957900673456524
YGR092W	0.5054920599596242
YGR093W	0.9819718208997977
YGR096W	0.6758850014457434
YGR097W	0.5198558411532708
YGR100W	0.9217538759689923
YGR101W	1.3402354926271
YGR102C	
YGR104C	0.025822342285078664
YGR105W	
YGR106C	0.6335287334230252
YGR107W	0.756970436099079
YGR108W	0.7896139976707965
YGR109C	0.04320250022980054
YGR110W	0.9515175404020496
YGR111W	1.371901053093462
YGR112W	0.7716450471564976
YGR117C	1.1555657554739562
YGR118W	
YGR121C	0.7198228128460687
YGR122C-A	0.8766887036504744
YGR122W	1.0645604395604396
YGR123C	0.7900931261576456
YGR124W	0.7499354382721922
YGR125W	
YGR126W	0.6277798957936206
YGR127W	0.4399748585795098
YGR129W	
YGR130C	0.7855130839468205
YGR131W	1.0091729632787463
YGR132C	0.7987400491167294
YGR133W	0.9590152929832912
YGR134W	
YGR135W	0.4283843396746623
YGR136W	0.5413698967548596
YGR137W	0.9415505792686812
YGR138C	0.5947666704380651
YGR139W	0.8724973315651584
YGR141W	0.7972783848971207
YGR142W	0.7654497423238491
YGR143W	0.8129394267171445
YGR144W	0.8145383396603609
YGR146C	0.8446806961334012
YGR148C	
YGR149W	0.8819929440564476
YGR150C	1.0810702233649365
YGR151C	
YGR152C	0.748195669607057
YGR153W	0.8033019705308007
YGR154C	0.6293138449045879
YGR155W	
YGR157W	
YGR159C	0.02630601634067839
YGR160W	0.02527267890396382
YGR161C	0.8852780149681049
YGR163W	0.5213191853233831
YGR164W	1.020684923857463
YGR165W	1.308488612836439
YGR166W	0.8912363856393707
YGR167W	
YGR168C	0.7473714671553969
YGR169C	0.7985647211512767
YGR170W	1.0059385372682728
YGR171C	
YGR173W	0.8905086968259478
YGR174C	0.9492793298870107
YGR176W	0.9220365239669913
YGR177C	1.008995583703945
YGR178C	0.9997174875223657
YGR180C	
YGR181W	0.6958304853041695
YGR182C	0.3096103896103896
YGR183C	0.8148353360806176
YGR184C	1.1121908261338274
YGR187C	0.6867073085277835
YGR188C	0.8006764208514079
YGR189C	0.7059298104074223
YGR192C	0.9715983190841906
YGR193C	1.0143754105623366
YGR194C	0.8740620412664585
YGR196C	1.1309212980231256
YGR197C	
YGR199W	0.7819962230858408
YGR200C	1.0559473508222634
YGR201C	0.7712197863968522
YGR202C	0.9864301395294013
YGR203W	0.8951644654425712
YGR204W	
YGR205W	0.7398177447611803
YGR206W	0.6858043453788135
YGR207C	0.7265877287405812
YGR208W	0.35403726708074534
YGR209C	0.711995772415008
YGR210C	0.6617866981503345
YGR212W	0.8054582393498744
YGR213C	0.6471277842907386
YGR214W	
YGR215W	
YGR217W	0.8751103840641602
YGR219W	
YGR220C	
YGR221C	0.7997599415509863
YGR222W	0.668456448638681
YGR223C	0.7915524418722714
YGR224W	0.6165143881820511
YGR225W	0.5912745936698033
YGR226C	0.8394487054185233
YGR227W	0.8619341823225318
YGR228W	0.9281716417910446
YGR229C	0.5815331010452961
YGR230W	0.8294815834663479
YGR231C	0.5034582870805225
YGR232W	1.0201385417410553
YGR233C	1.0042968092348459
YGR234W	0.9319966882230526
YGR235C	0.9161707800864956
YGR236C	0.8537882874782713
YGR237C	
YGR238C	
YGR239C	0.7431475766926846
YGR240C	0.531266846361186
YGR241C	0.7492711370262392
YGR242W	1.0078867028493894
YGR243W	0.942247220868949
YGR244C	0.8258988344396994
YGR247W	0.6463817257071474
YGR248W	0.609835518076313
YGR249W	0.9138545543237948
YGR250C	0.6960702727693019
YGR254W	0.8815672306322352
YGR255C	1.0067932990370665
YGR256W	
YGR258C	0.02424732269145282
YGR259C	
YGR260W	
YGR261C	
YGR262C	0.08464079273327829
YGR263C	0.7999300148718397
YGR266W	0.8896967693960176
YGR268C	
YGR269W	
YGR270W	
YGR271C-A	0.5288152997047876
YGR271W	0.8430724281101031
YGR273C	0.7013627819548873
YGR275W	
YGR276C	0.7025925430976881
YGR279C	
YGR281W	
YGR282C	
YGR283C	1.1977209702912197
YGR284C	1.0965088443680413
YGR285C	0.1205641492265696
YGR286C	0.9110744875931384
YGR287C	
YGR288W	1.0908076440228762
YGR289C	0.9497095104126784
YGR290W	0.9800011168103895
YGR291C	0.46423519903010707
YGR292W	0.9716359208913737
YGR295C	0.9289030426274796
YHL002W	0.7540851420954763
YHL003C	0.8206839032527106
YHL005C	0.6111487248928007
YHL006C	
YHL007C	1.0284677309755452
YHL008C	0.7952162827565549
YHL009C	0.8979068710367285
YHL010C	
YHL011C	2.6914720260727867
YHL012W	0.6114611418232269
YHL013C	0.7556391822904563
YHL014C	0.6208058544486867
YHL016C	0.7181811798300707
YHL017W	0.6865608465608465
YHL019C	
YHL020C	0.9643323996265173
YHL021C	1.2583210603829162
YHL022C	0.7287724059130186
YHL023C	0.48477188096031
YHL024W	
YHL025W	
YHL026C	0.4652615144418423
YHL027W	
YHL028W	0.6868151909076319
YHL029C	0.6593406593406593
YHL030W	0.18670852956567244
YHL031C	0.7533285160175749
YHL032C	0.9401405670062385
YHL033C	0.5642308687774997
YHL034C	0.859754897827248
YHL035C	0.6103896103896104
YHL036W	0.8737394110528438
YHL037C	0.7083017277707543
YHL038C	0.9048209854661469
YHL039W	0.7071988759373162
YHL040C	0.7119618847909214
YHL041W	
YHL042W	
YHL043W	
YHL044W	1.210762331838565
YHL045W	0.733822548365577
YHL046C	0.8609836500074544
YHL047C	0.8842398884239888
YHR001W-A	0.5623479811902059
YHR003C	0.7212067435669921
YHR004C	0.3749531308586427
YHR005C	
YHR006W	0.6440870387890255
YHR008C	
YHR009C	
YHR010W	0.07336655592469546
YHR011W	
YHR012W	
YHR013C	0.036711385061638874
YHR014W	1.0077377241556345
YHR015W	0.9880964753095796
YHR016C	0.6295701801319779
YHR017W	0.921429968063612
YHR018C	0.7592087912087911
YHR021C	
YHR021W-A	0.7955530850472484
YHR022C	0.6122732229602459
YHR025W	
YHR026W	
YHR028C	
YHR029C	
YHR030C	1.1715433161216295
YHR031C	1.8086568827791196
YHR032W	1.393592323169788
YHR033W	
YHR034C	
YHR035W	
YHR037W	
YHR038W	1.3699605609114813
YHR039C	
YHR039C-A	0.030492079069115382
YHR041C	
YHR043C	
YHR044C	
YHR045W	1.136181575433912
YHR046C	
YHR047C	0.4831333484265338
YHR048W	
YHR049C-A	1.2197614991482113
YHR049W	0.8693752730449978
YHR050W	
YHR057C	0.9817916970138383
YHR059W	1.4810330912025829
YHR060W	
YHR061C	
YHR064C	
YHR066W	
YHR067W	1.288186606471031
YHR073W	
YHR075C	0.8520573277854832
YHR076W	
YHR077C	0.15520282186948853
YHR078W	0.6982619754133107
YHR079C	
YHR079C-A	0.8030404650122961
YHR080C	0.7271073929253432
YHR081W	0.04406086759027935
YHR082C	1.1118293471234648
YHR086W	0.7276832756284811
YHR087W	0.8254682852319318
YHR092C	0.5978530140379851
YHR093W	0.4979508196721311
YHR094C	0.768882602545969
YHR095W	0.6577391415513438
YHR096C	0.5933834586466166
YHR097C	0.4563142709181031
YHR103W	0.8883285616707116
YHR104W	0.6762448979591837
YHR105W	0.818199880786807
YHR106W	0.8122853101636693
YHR108W	
YHR109W	0.6054216867469879
YHR110W	
YHR111W	0.726882140415975
YHR112C	0.41735400857802707
YHR113W	0.5297583468533856
YHR114W	0.5159301130524152
YHR115C	0.5489435937197131
YHR116W	1.0340939437998873
YHR117W	
YHR120W	
YHR121W	0.7397310069065794
YHR123W	0.6654656818591246
YHR124W	0.8132906054983977
YHR125W	0.8872878945871647
YHR126C	0.40118694362017804
YHR127W	0.7535952774695944
YHR129C	0.601401982112642
YHR130C	0.5159163847688438
YHR131C	0.6963342887313321
YHR132C	0.9104947949328985
YHR132W-A	0.9415992812219228
YHR133C	0.7360774818401936
YHR134W	0.15927533496886204
YHR135C	
YHR136C	0.6813067432296113
YHR137W	0.4797428740590375
YHR138C	0.5440233236151604
YHR139C	0.6077493588410618
YHR139C-A	0.8165297825315835
YHR140W	0.8296666954246109
YHR142W	0.7570385818561001
YHR143W	1.0985142857142858
YHR146W	
YHR147C	4.319241982507289
YHR150W	0.8604537929691304
YHR151C	0.7498205312275664
YHR152W	0.7958251793868233
YHR153C	0.7043265306122449
YHR154W	0.8416237850200113
YHR155W	0.7373567608861726
YHR156C	0.6682027649769585
YHR157W	
YHR158C	0.7664124538092618
YHR159W	
YHR160C	0.9437249549915789
YHR161C	0.8534385864024885
YHR162W	0.8611732492329506
YHR163W	0.7790026385573242
YHR167W	
YHR168W	0.9157673035625792
YHR171W	0.91124951342935
YHR176W	0.8932609678878335
YHR178W	
YHR179W	0.9962412874502792
YHR180W	0.9149409646922084
YHR181W	0.9696405289625628
YHR182W	0.8442729888824384
YHR183W	0.06943830163644406
YHR184W	0.8597240426761377
YHR185C	0.7887047298034603
YHR189W	0.8815239392391653
YHR191C	1.1351220691322215
YHR193C	0.715104316763734
YHR194W	0.07418546365914787
YHR195W	0.8642699296998476
YHR198C	0.8220786846741045
YHR199C	0.7661017476453065
YHR200W	0.9404263479177986
YHR202W	0.9658340948319626
YHR203C	0.5916725099335537
YHR204W	0.8629217397796344
YHR206W	0.3238234516999195
YHR207C	0.813633694879639
YHR209W	0.7053867154478304
YHR210C	0.7494915060016616
YIL001W	0.7257419197717705
YIL002C	0.7229813486575762
YIL005W	0.7850807753201038
YIL006W	0.9782007835220035
YIL007C	0.8835134671470235
YIL008W	0.8282146284065359
YIL009C-A	0.8574850614651609
YIL009W	0.8648059923349076
YIL010W	0.8389465012599341
YIL011W	0.8260250852169309
YIL012W	0.6603580037954556
YIL013C	0.7891956148461233
YIL014C-A	0.8400660692531333
YIL014W	0.6036786781407413
YIL015W	0.8359263751911818
YIL016W	0.849732601628858
YIL017C	0.9289013490663407
YIL018W	0.031916612798965745
YIL020C	0.9016541940159147
YIL023C	0.684351169914619
YIL024C	0.7828411806619626
YIL025C	0.829643572236153
YIL027C	0.8269375224533786
YIL028W	0.7180939446041814
YIL029C	0.810978458145394
YIL030C	0.734120860720594
YIL032C	0.7106042245095181
YIL034C	0.8891338228893163
YIL035C	0.9339000478083473
YIL036W	0.8905134480528537
YIL037C	0.8818300101500711
YIL038C	0.729615520722746
YIL039W	0.7505030181086518
YIL040W	
YIL041W	0.7215143793228976
YIL042C	0.5522657661195319
YIL043C	0.8569440930938528
YIL044C	0.8799473614072494
YIL045W	
YIL047C	0.922723132098789
YIL049W	0.8693575834213341
YIL050W	0.8539494309275539
YIL052C	0.638655462184874
YIL053W	0.9387119520507697
YIL054W	0.7498547627073666
YIL055C	0.8626431020099128
YIL056W	0.901946132316022
YIL057C	0.8965075612038816
YIL058W	0.7754629629629629
YIL059C	0.8434782608695652
YIL060W	0.5235103750237959
YIL064W	0.6970551378446116
YIL065C	0.8761953057084905
YIL066C	0.8704036348267118
YIL067C	1.3082686440350675
YIL070C	0.6521135076933765
YIL071C	0.8192883895131086
YIL072W	1.3495484400656814
YIL073C	1.3754558427144443
YIL074C	1.3358180151493224
YIL076W	1.6927083333333335
YIL077C	
YIL079C	
YIL084C	1.012296365914787
YIL085C	0.6599870717517777
YIL086C	
YIL087C	
YIL088C	1.0619432530517983
YIL089W	1.2501181027966741
YIL090W	1.0835129662290155
YIL092W	1.1125497530331367
YIL093C	1.5692640692640691
YIL094C	0.5093857407244207
YIL095W	1.3436293436293436
YIL096C	0.7116316103775463
YIL097W	0.0286000286000286
YIL098C	
YIL099W	1.2164714370596723
YIL100W	0.7911833350750689
YIL101C	0.11048637141931603
YIL102C	0.7094844142413946
YIL103W	
YIL105C	0.8137557348520804
YIL107C	0.991501416430595
YIL108W	0.7647645045279259
YIL110W	1.1345894542615853
YIL111W	
YIL112W	
YIL113W	0.13285630596702652
YIL114C	
YIL116W	
YIL117C	0.862167408929999
YIL119C	0.6597113681358757
YIL120W	
YIL121W	0.350264805007222
YIL122W	0.532555879494655
YIL123W	0.19052352551358515
YIL124W	1.2172887172887172
YIL125W	0.8795787545787547
YIL128W	4.085103429126753
YIL130W	1.4023405972558516
YIL131C	0.9333371273866967
YIL132C	
YIL133C	
YIL134W	2.0573479682909253
YIL135C	
YIL136W	1.104946416755091
YIL137C	
YIL138C	1.3230569492122173
YIL139C	0.32477713568964744
YIL140W	0.9033673762355933
YIL141W	1.2186021949763512
YIL145C	1.3026721479958892
YIL146C	1.444249574829932
YIL148W	
YIL149C	
YIL151C	0.83789144677526
YIL152W	
YIL153W	
YIL154C	
YIL155C	
YIL156W	
YIL157C	1.0134381621501058
YIL158W	0.38953081232493
YIL159W	1.69315333789018
YIL160C	0.7023253226524255
YIL161W	1.1658541389668586
YIL162W	0.497996228194248
YIL163C	
YIL164C	
YIL165C	
YIL166C	
YIL173W	1.7361661645790392
YIR001C	1.9175508399646333
YIR002C	1.8601190476190477
YIR003W	1.2298044217687076
YIR004W	0.45418610166811607
YIR005W	2.453719874257772
YIR007W	0.7492236024844721
YIR009W	0.971155177187154
YIR013C	0.8965384441121834
YIR014W	1.0119447913664457
YIR016W	
YIR017C	0.9620932379413801
YIR018W	1.343939942841042
YIR019C	1.3049876084262704
YIR020C	0.474350888258173
YIR020W-A	1.1993950674732434
YIR021W	1.0735338410567532
YIR023W	2.866657815542574
YIR024C	0.9574169067528635
YIR025W	0.7128415458379066
YIR026C	0.038976787157870424
YIR027C	0.5456071628427532
YIR028W	0.6899944652850379
YIR029W	0.7168052406147646
YIR030C	0.781823949776264
YIR031C	0.7370517928286854
YIR032C	0.7004569504569504
YIR033W	0.07593572408387224
YIR034C	0.9499722635835451
YIR035C	1.1722870966568446
YIR036C	0.8596886321355135
YIR037W	0.0398406374501992
YIR038C	1.2881826596729407
YIR039C	0.9387044635086411
YIR042C	0.5943116546229387
YJL003W	1.0375331056437878
YJL004C	
YJL006C	0.279363493649208
YJL007C	
YJL012C	1.4955509924709105
YJL013C	0.6391031133961725
YJL016W	0.36984289828334144
YJL020C	1.0152216006884682
YJL022W	
YJL023C	0.4902597402597403
YJL024C	
YJL027C	
YJL028W	1.0945989133908598
YJL029C	0.47313456632653067
YJL030W	0.7555320978966299
YJL036W	1.2614989177489178
YJL037W	0.3321909571909572
YJL038C	
YJL042W	
YJL043W	0.7580960705960705
YJL044C	0.4232936905955963
YJL045W	0.5336617405582923
YJL046W	2.182785242809995
YJL047C	1.8774801587301588
YJL048C	
YJL049W	1.4541630403249204
YJL051W	1.0033854514677714
YJL052W	0.5297390486638978
YJL053W	1.3769977168949772
YJL055W	0.7593457943925234
YJL056C	
YJL057C	0.7721702166146611
YJL058C	
YJL059W	
YJL060W	
YJL062W	1.7221236320615203
YJL063C	0.4728249709083442
YJL064W	
YJL065C	
YJL066C	1.2102575169040426
YJL067W	1.7673310005578378
YJL068C	1.4106636031896203
YJL070C	
YJL071W	
YJL073W	
YJL077C	
YJL078C	
YJL079C	
