orf	hap a | growth (spot assay) | visible light [35 W/m2] | YPD | Molin M~Blomberg A, 2020
YDR479C	0.05434684483150572
YDR480W	0.39169743794970246
YDR481C	-0.2938368537764766
YDR482C	-0.3798258979549663
YDR483W	-0.04037892328319168
YDR484W	-0.42728408228975945
YDR485C	0.1830134254750694
YDR486C	
YDR488C	0.011207658811974695
YDR490C	0.1656919085932069
YDR491C	-0.24825450976247085
YDR492W	-0.5575428495746181
YDR493W	1.5160076549261796
YDR494W	-0.3324528335170735
YDR495C	-1.437762922874758
YDR496C	
YDR497C	
YDR500C	
YDR501W	
YDR502C	
YDR503C	-0.28953640387400026
YDR504C	0.20499100137167747
YDR505C	-0.062118488904685215
YDR506C	-0.2767718108677753
YDR507C	1.0556880288716204
YDR508C	-0.32651216795251076
YDR509W	0.28648544997253106
YDR511W	-0.3058666726884727
YDR512C	
YDR513W	
YDR514C	-0.11993066718692406
YDR515W	1.489064824546889
YDR516C	
YDR517W	-0.08458675115806086
YDR518W	
YDR519W	-0.16043635783169016
YDR520C	-0.21641984878840098
YDR521W	
YDR522C	-0.025947411440581138
YDR523C	
YDR524C	-0.19625491753179516
YDR525W	-0.03138309373953987
YDR525W-A	
YDR528W	
YDR529C	-0.057716191654277355
YDR530C	
YDR532C	
YDR533C	
YDR534C	
YDR535C	
YDR536W	
YDR537C	
YDR538W	
YDR539W	
YDR540C	
YDR541C	
YEL001C	
YEL003W	
YEL004W	
YEL005C	
YEL006W	
YEL007W	
YEL008W	
YEL009C	-0.5547798253141925
YEL010W	
YEL011W	0.6460775635871928
YEL012W	
YEL013W	
YEL014C	
YEL015W	
YEL016C	0.04504287109162819
YEL017C-A	0.45653633211581623
YEL017W	-0.29730623806747364
YEL020C	-0.09330756159667364
YEL023C	-0.09504922409196151
YEL025C	0.3045247539900404
YEL027W	
YEL028W	0.24171938881567823
YEL029C	
YEL030W	0.7999887477666382
YEL031W	
YEL033W	0.8967974038208627
YEL036C	0.584263533836775
YEL037C	
YEL038W	
YEL039C	
YEL040W	
YEL041W	-0.24533569739102037
YEL042W	
YEL043W	0.07137900848490972
YEL044W	
YEL045C	2.3961233682520007
YEL046C	7.106231546163305
YEL047C	0.5786646537787613
YEL048C	0.6688270425242145
YEL049W	
YEL050C	
YEL051W	
YEL052W	
YEL053C	
YEL054C	-1.510782541369624
YEL056W	
YEL057C	
YEL059W	
YEL060C	0.328471481428596
YEL061C	0.32913301614078233
YEL062W	-1.1306163827398161
YEL063C	-0.6965203723233556
YEL064C	0.6166573265211054
YEL065W	
YEL066W	
YEL067C	
YEL068C	-0.0689855704199379
YEL071W	-0.13695009705526942
YER001W	0.14725049296530737
YER002W	-0.08226615119094706
YER004W	-0.2032218543695396
YER005W	
YER007C-A	
YER007W	
YER010C	
YER011W	
YER014C-A	
YER016W	
YER017C	0.12397772113306625
YER019C-A	
YER019W	
YER020W	
YER024W	
YER027C	
YER028C	
YER030W	
YER031C	
YER032W	
YER033C	
YER034W	
YER035W	
YER038W-A	
YER039C	
YER039C-A	
YER040W	-0.8076622595605529
YER041W	
YER042W	
YER044C	
YER044C-A	
YER045C	
YER046W	
YER046W-A	
YER047C	
YER048C	
YER049W	
YER050C	-0.4620560090602445
YER051W	
YER052C	
YER053C	-0.00410841540529705
YER054C	
YER055C	
YER056C	
YER056C-A	1.3323093130105326
YER057C	
YER058W	-0.2605689712599331
YER059W	
YER060W	
YER060W-A	
YER061C	
YER062C	
YER063W	
YER064C	0.26298149859319175
YER065C	0.15138781673327334
YER066C-A	
YER066W	
YER067C-A	
YER067W	
YER068C-A	-0.94887737529869
YER068W	-0.1704257072006865
YER069W	
YER070W	4.594433755127886
YER071C	
YER072W	0.26297320756879816
YER073W	0.09737013449739963
YER074W	
YER075C	-0.21568896506543092
YER077C	-0.0700479961864326
YER078C	-0.1873742186864005
YER079W	0.29823076143501936
YER080W	
YER081W	
YER083C	
YER084W	
YER085C	
YER086W	
YER087C-B	
YER087W	
YER088C	-0.11304278102247256
YER089C	7.530376259771988
YER090W	
YER091C	0.35434236880831704
YER091C-A	0.23355643222798667
YER092W	0.5301910489315804
YER093C-A	
YER095W	
YER096W	
YER097W	
YER098W	
YER101C	
YER103W	0.017038055079163745
YER106W	
YER110C	2.1045081190985035
YER111C	0.6138384604989778
YER113C	
YER114C	
YER115C	
YER116C	
YER117W	
YER118C	
YER119C	
YER119C-A	0.1043923644765291
YER120W	-0.2910326415767653
YER121W	
YER122C	-0.29407185676800396
YER123W	
YER124C	
YER128W	
YER129W	
YER130C	
YER131W	
YER132C	
YER134C	
YER135C	
YER137C	
YER139C	
YER140W	
YER141W	
YER142C	
YER143W	1.0593601985331615
YER144C	0.71164143658355
YER145C	
YER149C	0.4028697848963473
YER150W	
YER151C	
YER152C	
YER153C	
YER154W	-0.45402423366510297
YER155C	
YER156C	
YER158C	
YER161C	0.24088728416614624
YER162C	
YER163C	0.07487531337374947
YER164W	
YER166W	0.30869620976035844
YER167W	
YER169W	1.6876202930145245
YER170W	
YER173W	0.2275436582014609
YER174C	0.36861475300916574
YER175C	
YER176W	
YER177W	0.16055007657647924
YER178W	
YER179W	
YER180C	
YER181C	
YER182W	-0.16307052416494525
YER183C	
YER184C	
YER185W	
YER186C	0.8855080832157642
YER187W	
YER188W	0.24009425239431087
YFL001W	-1.3886091969133911
YFL003C	0.43298782840003863
YFL004W	0.3304316922680624
YFL007W	0.21855663869222747
YFL010C	0.20942040606902898
YFL010W-A	-0.4521199763484444
YFL011W	-0.10401408337943183
YFL012W	0.8970157962595989
YFL012W-A	
YFL013C	0.15481156918935307
YFL014W	
YFL015C	0.022102553528367357
YFL018C	0.42190289049772167
YFL019C	-0.17714544007159744
YFL020C	
YFL021W	-0.0821098657406583
YFL023W	0.33336230634965036
YFL025C	
YFL026W	-0.07258815434226448
YFL027C	0.11233644139195004
YFL028C	0.49685648142835337
YFL030W	
YFL031W	0.12712900864388055
YFL032W	-0.3471520393405095
YFL033C	0.7270919314158314
YFL034C-A	-0.2120751831987023
YFL034W	-0.1780201896513908
YFL036W	-0.9099580179730649
YFL040W	0.1430928727942379
YFL041W	0.30718525648360917
YFL042C	0.19121314628977745
YFL044C	-0.2807103084123399
YFL046W	0.13557435034657145
YFL047W	-0.10112734202327893
YFL048C	0.11916888064503262
YFL049W	0.10913261832506545
YFL050C	0.14546905601047147
YFL051C	
YFL052W	
YFL053W	
YFL054C	
YFL055W	
YFL063W	0.9672403599106619
YFR001W	-1.5618048615420226
YFR006W	
YFR007W	
YFR008W	
YFR009W	
YFR010W	
YFR011C	
YFR012W	
YFR013W	1.4800668549087728
YFR014C	-0.9725432212417896
YFR015C	0.04808732308108381
YFR016C	-0.12642560522359278
YFR017C	-0.25250628666230124
YFR018C	0.10760078008295412
YFR019W	-0.45524413793485885
YFR020W	0.021305272997326156
YFR021W	1.067584496929582
YFR022W	0.776828388392749
YFR023W	0.9692851878636479
YFR024C-A	-0.2807955424438945
YFR025C	-0.3324800167385488
YFR026C	-0.0036855391400974916
YFR030W	0.05532611836129151
YFR031C-A	1.0068134647179716
YFR032C	0.7039354788894043
YFR032C-A	0.14477637469102733
YFR033C	0.3316434894314462
YFR034C	0.3924828900263575
YFR035C	
YFR036W	0.2888014489510203
YFR038W	0.6375390461182017
YFR039C	-0.33403902347824327
YFR040W	
YFR041C	0.3070792396901933
YFR043C	-0.5960724076172959
YFR044C	-0.28708294568472154
YFR045W	0.5031122528041886
YFR046C	-0.3658341989891382
YFR047C	0.4709518112262776
YFR048W	1.743952083615044
YFR049W	
YFR053C	0.18402473593361113
YFR054C	
YFR055W	-0.7459686695249013
YFR056C	-0.3582715836991244
YFR057W	-1.033104049739284
YGL002W	-0.1840221510315208
YGL003C	-1.1845184468065746
YGL004C	-0.17022444702597891
YGL005C	-0.07458499209887187
YGL006W	-0.12839933354058178
YGL007W	-0.052930052439178484
YGL009C	0.5904580666992224
YGL010W	-0.6320559728586488
YGL013C	0.38073166625089544
YGL014W	
YGL015C	
YGL016W	0.770431452674458
YGL017W	-0.11171303230679132
YGL019W	0.49935831314822005
YGL020C	-0.2018334331259421
YGL021W	-0.11543922854189412
YGL023C	-0.2758975363456164
YGL024W	1.3559396234148473
YGL025C	0.20224400852906693
YGL026C	1.433233492033303
YGL027C	
YGL028C	0.08776143431955762
YGL029W	-0.7021336604604532
YGL031C	
YGL032C	
YGL033W	-0.18129333470581754
YGL034C	-0.2961824538085348
YGL035C	
YGL036W	0.20736845817119587
YGL037C	0.8124967979832781
YGL039W	
YGL041C	1.0925942073117416
YGL042C	0.9414800903391807
YGL043W	-0.23162761080104863
YGL045W	
YGL049C	1.0241735559524867
YGL050W	
YGL051W	
YGL053W	
YGL054C	
YGL056C	
YGL057C	0.4268694584975217
YGL058W	
YGL059W	
YGL060W	0.037251825238937226
YGL062W	-0.23222412905972767
YGL063W	0.6310934117559739
YGL066W	0.9616714559125771
YGL067W	-0.31551976658497083
YGL070C	0.8821139813680783
YGL071W	1.0790453242071611
YGL072C	
YGL077C	-0.3201511570157208
YGL078C	-1.2036299944309652
YGL079W	-0.3657499438960455
YGL080W	0.39561653821493875
YGL081W	
YGL082W	-0.2895010722237429
YGL083W	0.09890602238700345
YGL084C	0.43654622993011205
YGL085W	-0.3144769364401362
YGL086W	-0.015483230178093945
YGL087C	0.5446612838074673
YGL089C	0.0197183889060325
YGL090W	0.12966413254945391
YGL094C	-0.44770248695127557
YGL096W	-0.526945046998537
YGL101W	-0.5171401956290338
YGL104C	-0.3099668228282019
YGL105W	-1.5572633336403847
YGL107C	-0.5767858833246418
YGL108C	
YGL109W	-0.5482840218291811
YGL110C	-0.17260018742231464
YGL114W	-0.48864906095090016
YGL115W	-0.7342307387022626
YGL117W	0.1374670479351119
YGL118C	-0.8476306319862817
YGL121C	-0.660160457081891
YGL124C	
YGL125W	-0.9599901764808407
YGL126W	-0.5060632090329765
YGL127C	0.7618520363430406
YGL129C	-0.6241687995945993
YGL131C	0.39190940416293096
YGL132W	-0.02752494468809515
YGL133W	-0.4591104739500463
YGL135W	
YGL136C	0.4002785636881334
YGL138C	-0.16550250892932775
YGL139W	0.0007238059933499433
YGL140C	-0.24847317510776626
YGL141W	-0.15024806345451447
YGL143C	
YGL144C	-0.5995554039622844
YGL146C	
YGL147C	-0.7005429475366214
YGL148W	1.3914614038229387
YGL149W	-0.26165281795203144
YGL151W	-0.32514391758218697
YGL152C	0.2561870327895922
YGL153W	0.1095673327566297
YGL154C	-0.5840681626623977
YGL156W	-0.08064770175910932
YGL157W	-1.0471358038765677
YGL158W	
YGL159W	
YGL160W	-0.2860897720705375
YGL161C	
YGL162W	0.2139729422431639
YGL163C	0.3244071714855746
YGL164C	0.3406750949660641
YGL165C	0.13593390430742056
YGL166W	-0.2324773101879969
YGL167C	-0.2448240215743115
YGL168W	0.015031417982806234
YGL170C	0.08893666763873231
YGL173C	1.2599031400721925
YGL174W	
YGL175C	
YGL176C	-0.10660087228769596
YGL177W	0.10816632585728105
YGL179C	0.17089406685869263
YGL180W	
YGL181W	
YGL194C	
YGL195W	
YGL196W	
YGL197W	
YGL198W	
YGL199C	
YGL200C	
YGL202W	-0.056075823627038966
YGL203C	0.23167503900604045
YGL205W	
YGL206C	
YGL208W	
YGL209W	
YGL210W	
YGL211W	
YGL212W	-0.08667365420134011
YGL213C	
YGL214W	
YGL215W	1.1708364213396063
YGL216W	
YGL217C	
YGL218W	
YGL219C	
YGL220W	
YGL221C	
YGL222C	-0.33307865391248603
YGL223C	
YGL224C	
YGL226C-A	-0.5148161398382393
YGL226W	
YGL227W	0.36172376753092067
YGL228W	0.9663059934910896
YGL229C	-0.1410898427234574
YGL230C	
YGL231C	
YGL232W	
YGL234W	-0.09745368208171724
YGL235W	0.4588759622505691
YGL236C	-0.3310577271954739
YGL237C	1.6660664539032382
YGL240W	
YGL241W	-0.2935122496191449
YGL242C	-0.164151592773084
YGL243W	0.52922695290509
YGL244W	-1.5532584847113122
YGL246C	
YGL248W	0.05090755687888125
YGL249W	-0.4170276964853878
YGL250W	-0.8616540854043904
YGL251C	-0.3909884671342315
YGL252C	11.071874726847518
YGL253W	
YGL254W	
YGL255W	
YGL256W	-0.3114672517019927
YGL257C	0.5028066836627972
YGL258W	-0.293567111033664
YGL259W	
YGL260W	
YGL261C	
YGL262W	
YGL263W	-0.1536147494822738
YGR001C	-0.090040433533112
YGR003W	0.5156964795747541
YGR004W	0.4569877976988523
YGR006W	
YGR007W	
YGR008C	1.0440260001902366
YGR010W	
YGR011W	
YGR012W	
YGR014W	
YGR015C	
YGR016W	0.5793511539741381
YGR017W	-0.7195643321292547
YGR018C	
YGR019W	-0.25607848782456066
YGR020C	
YGR021W	
YGR022C	0.7632132464824398
YGR023W	
YGR025W	
YGR026W	
YGR027C	
YGR028W	
YGR031W	
YGR032W	
YGR033C	-0.5549531106244449
YGR034W	
YGR035C	
YGR036C	
YGR037C	0.8751915674373701
YGR038W	0.8333575930516463
YGR039W	-1.3096720730500604
YGR040W	0.17256992815037447
YGR041W	0.5424975661973395
YGR042W	-0.5142302641653332
YGR043C	0.5997531580083391
YGR044C	0.5674951460193228
YGR045C	
YGR049W	
YGR050C	
YGR051C	0.18800725054791745
YGR052W	0.82535215217073
YGR053C	0.2754806261617328
YGR054W	1.2204854716096185
YGR055W	-1.4279014934542058
YGR057C	0.603937260599613
YGR058W	0.3639236299962742
YGR059W	
YGR061C	1.295373353765676
YGR062C	-0.3820076050613851
YGR063C	
YGR064W	0.07897345014664771
YGR066C	
YGR067C	0.6299463856205897
YGR068C	1.164502393099198
YGR069W	0.32704327321275606
YGR070W	
YGR071C	-0.21754855646660393
YGR072W	-0.6175980919740397
YGR076C	
YGR077C	-0.042279465154344886
YGR078C	-1.5241618543336843
YGR079W	0.5356811982501655
YGR080W	0.18256637805256323
YGR081C	
YGR084C	
YGR085C	
YGR086C	
YGR087C	-0.042431037547957455
YGR088W	
YGR089W	0.09876826205537391
YGR092W	-0.528689242721502
YGR093W	0.5011862447758774
YGR096W	-0.16039760042200252
YGR097W	-0.4976430003167384
YGR100W	0.3710296453238171
YGR101W	1.2755464670122294
YGR102C	
YGR104C	-1.5654595839277243
YGR105W	
YGR106C	-0.25194751660814596
YGR107W	0.014862522647581804
YGR108W	0.08541914780410023
YGR109C	-1.5278936680097357
YGR110W	0.43536158747644943
YGR111W	1.3439892156776172
YGR112W	0.046580600634300376
YGR117C	0.8763965950400457
YGR118W	
YGR121C	-0.06542929610999705
YGR122C-A	0.2736246344181924
YGR122W	0.6796953880331568
YGR123C	0.08645474831521933
YGR124W	-0.0003431007816528203
YGR125W	
YGR126W	-0.26437320063813297
YGR127W	-0.6702997899935851
YGR129W	
YGR130C	0.07655532846299962
YGR131W	0.5599794865134265
YGR132C	0.10514442776827129
YGR133W	0.45156742081447976
YGR134W	
YGR135W	-0.6953518326741056
YGR136W	-0.45114197274525675
YGR137W	0.4138187439024828
YGR138C	-0.3357288265094751
YGR139W	0.26456529607162693
YGR141W	0.10198514950688888
YGR142W	0.03318991102320506
YGR143W	0.13583532406055476
YGR144W	0.1392912552077912
YGR146C	0.204441711977958
YGR148C	
YGR149W	0.2850893546890516
YGR150C	0.7153800551228625
YGR151C	
YGR152C	-0.004103481072734704
YGR153W	0.11500468086899286
YGR154C	-0.26105768397203905
YGR155W	
YGR157W	
YGR159C	-1.5644141585085676
YGR160W	-1.56664764035528
YGR161C	0.29218979060249084
YGR163W	-0.49448009096756235
YGR164W	0.5848617312275836
YGR165W	1.2069279526887364
YGR166W	0.3050683646843193
YGR167W	
YGR168C	-0.005884933237722874
YGR169C	0.10476546943951427
YGR170W	0.5529885157789344
YGR171C	
YGR173W	0.3034955195544621
YGR174C	0.4305238622795824
YGR176W	0.37164056790351924
YGR177C	0.559596093783985
YGR178C	0.5395421804568009
YGR180C	
YGR181W	-0.1172869237554088
YGR182C	-0.9520728725836914
YGR183C	0.1399331908327028
YGR184C	0.7826449183451389
YGR187C	-0.13700599033562602
YGR188C	0.10932975093980174
YGR189C	-0.095457985326662
YGR192C	0.4787646938199182
YGR193C	0.5712241885376952
YGR194C	0.26794729946089707
YGR196C	0.8231294372048372
YGR197C	
YGR199W	0.06895389585122352
YGR200C	0.6610788387266667
YGR201C	0.04566143120034756
YGR202C	0.5108225681803003
YGR203W	0.3135586163883318
YGR204W	
YGR205W	-0.022211741154629247
YGR206W	-0.13895767787719696
YGR207C	-0.05080743464626417
YGR208W	-0.8560474884152466
YGR209C	-0.08234686059100448
YGR210C	-0.19087003213787584
YGR212W	0.1196652951977886
YGR213C	-0.222554181801536
YGR214W	
YGR215W	
YGR217W	0.2702132142769158
YGR219W	
YGR220C	
YGR221C	0.10734884924433295
YGR222W	-0.17645386360614632
YGR223C	0.08960895045813365
YGR224W	-0.2887227556338746
YGR225W	-0.34327669015219436
YGR226C	0.193133154029065
YGR227W	0.24173383633807582
YGR228W	0.38490116778174593
YGR229C	-0.3643322003501944
YGR230W	0.171589962857234
YGR231C	-0.5330850912066316
YGR232W	0.5836807670091143
YGR233C	0.5494400430055526
YGR234W	0.3931687205338112
YGR235C	0.35896219972573873
YGR236C	0.22412709180965804
YGR237C	
YGR238C	
YGR239C	-0.015014557633180829
YGR240C	-0.4729789631115727
YGR241C	-0.0017789384091967426
YGR242W	0.5571993304704529
YGR243W	0.41532448279529754
YGR244C	0.16384611788652653
YGR247W	-0.224166731820369
YGR248W	-0.3031586355388394
YGR249W	0.35395585038613914
YGR250C	-0.1167686410227661
YGR254W	0.284169206854378
YGR255C	0.5548360196300813
YGR256W	
YGR258C	-1.5688638713807794
YGR259C	
YGR260W	
YGR261C	
YGR262C	-1.438327887484513
YGR263C	0.10771645005045864
YGR266W	0.3017405989339893
YGR268C	
YGR269W	
YGR270W	
YGR271C-A	-0.4782777984763721
YGR271W	0.20096556052243247
YGR273C	-0.10532927691035517
YGR275W	
YGR276C	-0.10267123986393725
YGR279C	
YGR281W	
YGR282C	
YGR283C	0.9675119497086716
YGR284C	0.7487494836595264
YGR285C	-1.3606822300738601
YGR286C	0.3479469433680097
YGR287C	
YGR288W	0.7364267640686426
YGR289C	0.43145366542108354
YGR290W	0.4969267147786584
YGR291C	-0.6178628724231274
YGR292W	0.4788459673233869
YGR295C	0.3864820361726576
YHL002W	0.00862617472239321
YHL003C	0.1525744328355854
YHL005C	-0.30032023688860804
YHL006C	
YHL007C	0.601683688699644
YHL008C	0.09752806943470668
YHL009C	0.3194861216670983
YHL010C	
YHL011C	4.196143515795115
YHL012W	-0.2996449709803768
YHL013C	0.011985116769034666
YHL014C	-0.2794470711751912
YHL016C	-0.06897756351028875
YHL017W	-0.13732255696020093
YHL019C	
YHL020C	0.46305995049813936
YHL021C	1.098494527441721
YHL022C	-0.04608541777917023
YHL023C	-0.5734743651910187
YHL024W	
YHL025W	
YHL026C	-0.6156445681600012
YHL027W	
YHL028W	-0.13677281061290392
YHL029C	-0.19615696270252592
YHL030W	-1.2177160822304918
YHL031C	0.006990783852287053
YHL032C	0.410771107496489
YHL033C	-0.4017296857259207
YHL034C	0.23702347534069088
YHL035C	-0.30196100630449435
YHL036W	0.26724995830232995
YHL037C	-0.0903312627434299
YHL038C	0.33443046464309295
YHL039W	-0.09271499477720668
YHL040C	-0.08242010616455722
YHL041W	
YHL042W	
YHL043W	
YHL044W	0.9956998806182662
YHL045W	-0.03516991129470311
YHL046C	0.23967933158966673
YHL047C	0.2899459574570999
YHR001W-A	-0.4057994068994722
YHR003C	-0.06243803301193548
YHR004C	-0.8108394078827443
YHR005C	
YHR006W	-0.22912652655287039
YHR008C	
YHR009C	
YHR010W	-1.4626963099889434
YHR011W	
YHR012W	
YHR013C	-1.5419237296119777
YHR014W	0.5568773241284524
YHR015W	0.5144242287640767
YHR016C	-0.26050363448471114
YHR017W	0.37032954252973505
YHR018C	0.01970056037505728
YHR021C	
YHR021W-A	0.09825604248152368
YHR022C	-0.29788971813348847
YHR025W	
YHR026W	
YHR028C	
YHR029C	
YHR030C	0.9109309014470445
YHR031C	2.288004386704611
YHR032W	1.3908732791270577
YHR033W	
YHR034C	
YHR035W	
YHR037W	
YHR038W	1.339794986466372
YHR039C	
YHR039C-A	-1.555366295941148
YHR041C	
YHR043C	
YHR044C	
YHR045W	0.834499134738507
YHR046C	
YHR047C	-0.577015931130091
YHR048W	
YHR049C-A	1.0151509099795242
YHR049W	0.25781719929181546
YHR050W	
YHR057C	0.5007969204224224
YHR059W	1.5798699815834858
YHR060W	
YHR061C	
YHR064C	
YHR066W	
YHR067W	1.163046679197721
YHR073W	
YHR075C	0.22038575145570263
YHR076W	
YHR077C	-1.2858133210482205
YHR078W	-0.11203143912253412
YHR079C	
YHR079C-A	0.11443945618280317
YHR080C	-0.04968421924554979
YHR081W	-1.5260383709409144
YHR082C	0.7818636084081069
YHR086W	-0.048439491707773154
YHR087W	0.16291551786614736
YHR092C	-0.32905792486765045
YHR093W	-0.5449890714951149
YHR094C	0.04060978251531227
YHR095W	-0.1996185240304458
YHR096C	-0.33871853569506427
YHR097C	-0.6349833681283081
YHR103W	0.2987833199189965
YHR104W	-0.15961971093411187
YHR105W	0.14720540342921773
YHR106W	0.13442149988665686
YHR108W	
YHR109W	-0.3126988029596978
YHR110W	
YHR111W	-0.05017108575471246
YHR112C	-0.7191930711623675
YHR113W	-0.47623947235738007
YHR114W	-0.506128168991423
YHR115C	-0.43477199128278005
YHR116W	0.6138443283536771
YHR117W	
YHR120W	
YHR121W	-0.022399218562096274
YHR123W	-0.18291818307484545
YHR124W	0.1365943708201239
YHR125W	0.29653399558699217
YHR126C	-0.7541369770105681
YHR127W	0.007567368847003386
YHR129C	-0.3213870949067137
YHR130C	-0.5061578416530859
YHR131C	-0.11619799020001884
YHR132C	0.34669398089194325
YHR132W-A	0.41392400954427583
YHR133C	-0.030296040667202314
YHR134W	-1.277010887540277
YHR135C	
YHR136C	-0.1486789096811235
YHR137W	-0.5843441887567797
YHR138C	-0.4454067883674379
YHR139C	-0.30766771322802
YHR139C-A	0.1435956105360777
YHR140W	0.1719900685571729
YHR142W	0.015009814621944952
YHR143W	0.7530840956481566
YHR146W	
YHR147C	7.7144469461627665
YHR150W	0.2385340850957315
YHR151C	-0.0005914637936879487
YHR152W	0.09884415411518892
YHR153C	-0.09892335509891624
YHR154W	0.197834426461934
YHR155W	-0.027530974364022544
YHR156C	-0.17700218193192596
YHR157W	
YHR158C	0.035270740140484674
YHR159W	
YHR160C	0.4185184949542445
YHR161C	0.22337123900031827
YHR162W	0.24008913618325903
YHR163W	0.06248348602817595
YHR167W	
YHR168W	0.3580901152935643
YHR171W	0.34832524866693243
YHR176W	0.30944434830637285
YHR178W	
YHR179W	0.5320286331094499
YHR180W	0.35630404541877697
YHR181W	0.4745330764014774
YHR182W	0.2035604831446219
YHR183W	-1.4711869388293877
YHR184W	0.23695678423144234
YHR185C	0.08345383308372074
YHR189W	0.2840756357351046
YHR191C	0.83220909084072
YHR193C	-0.07562797368543166
YHR194W	-1.4609263019605425
YHR195W	0.24678238019256676
YHR198C	0.15558914891392628
YHR199C	0.03459917192646325
YHR200W	0.41138880163533265
YHR202W	0.46630575275158415
YHR203C	-0.3424166238079189
YHR204W	0.24386836817119784
YHR206W	-0.9213523982881988
YHR207C	0.13733593294453364
YHR209W	-0.09663184460069175
YHR210C	-0.0013026272946497909
YIL001W	-0.05263558768757026
YIL002C	-0.05860235638387794
YIL005W	0.07562092558970504
YIL006W	0.4930354285687765
YIL007C	0.2883758520128163
YIL008W	0.16885153393155086
YIL009C-A	0.23211739323275166
YIL009W	0.2479410396212951
YIL010W	0.19204767717349028
YIL011W	0.1641189995310515
YIL012W	-0.19395804849414752
YIL013C	0.08451484451392342
YIL014C-A	0.19446753994060434
YIL014W	-0.3164661861419938
YIL015W	0.18551989978957265
YIL016W	0.21536102914823646
YIL017C	0.38647837566649024
YIL018W	-1.5522872724657515
YIL020C	0.327585680969228
YIL023C	-0.14209860832648522
YIL024C	0.07078020867069353
YIL025C	0.17194008950887385
YIL027C	0.1660911646065275
YIL028W	-0.06916611594872261
YIL029C	0.13159683665908864
YIL030C	-0.03452513137489413
YIL032C	-0.0853545876657381
YIL034C	0.3005238320205742
YIL035C	0.3972826904051031
YIL036W	0.303505788977273
YIL037C	0.2847371851951613
YIL038C	-0.04426308796190582
YIL039W	0.0008836807286764636
YIL040W	
YIL041W	-0.061773101256052114
YIL042C	-0.42759136326814473
YIL043C	0.23094813042078602
YIL044C	0.2806679802661332
YIL045W	
YIL047C	0.373124620202109
YIL049W	0.25777896448881266
YIL050W	0.22447539136399694
YIL052C	-0.2408664745247261
YIL053W	0.4076832627561241
YIL054W	-0.0005174750016405793
YIL055C	0.24326611340100363
YIL056W	0.3282166838444581
YIL057C	0.3164616177649399
YIL058W	0.05483274107075658
YIL059C	0.20184273778211037
YIL060W	-0.48974399775667926
YIL064W	-0.114639928572205
YIL065C	0.2725581915434138
YIL066C	0.2600399266311186
YIL067C	1.2064525065205725
YIL070C	-0.21177791229181483
YIL071C	0.14955813390602316
YIL072W	1.2956757087336856
YIL073C	1.3516726284770106
YIL074C	1.2659984187132667
YIL076W	2.0373902396326087
YIL077C	
YIL079C	
YIL084C	0.5667304884995255
YIL085C	-0.19475979045808192
YIL086C	
YIL087C	
YIL088C	0.6740385344741723
YIL089W	1.0807644460498438
YIL090W	0.720659861746779
YIL092W	0.7834207120843584
YIL093C	1.770574664116377
YIL094C	-0.5202733419749698
YIL095W	1.2828820229832372
YIL096C	-0.08313396969112426
YIL097W	-1.5594558220007133
YIL098C	
YIL099W	1.0080396860092868
YIL100W	0.08881115362840591
YIL101C	-1.3824645956283934
YIL102C	-0.08777497409204221
YIL103W	
YIL105C	0.13759971324836917
YIL107C	0.5217837552001763
YIL108W	0.03170882060346598
YIL110W	0.8310578834978049
YIL111W	
YIL112W	
YIL113W	-1.3341136495102424
YIL114C	
YIL116W	
YIL117C	0.24223793826590725
YIL119C	-0.19535570327350057
YIL120W	
YIL121W	-0.864201383995972
YIL122W	-0.47019281407533214
YIL123W	-1.209470252850657
YIL124W	1.00980617630606
YIL125W	0.2798712640815007
YIL128W	7.208373915214056
YIL130W	1.409782021486582
YIL131C	0.3960659798725807
YIL132C	
YIL133C	
YIL134W	2.8255316311406693
YIL135C	
YIL136W	0.7669866674556675
YIL137C	
YIL138C	1.238416325872575
YIL139C	-0.9192910814299516
YIL140W	0.3312885966401516
YIL141W	1.0126451604240838
YIL145C	1.1943560974826455
YIL146C	1.5003651527080613
YIL148W	
YIL149C	
YIL151C	0.18976725554635532
YIL152W	
YIL153W	
YIL154C	
YIL155C	
YIL156W	
YIL157C	0.5691983959551358
YIL158W	-0.7793308359823332
YIL159W	2.0383520838125513
YIL160C	-0.10324881693833614
YIL161W	0.898634169086015
YIL162W	-0.5448909243592127
YIL163C	
YIL164C	
YIL165C	
YIL166C	
YIL173W	2.13132110261709
YIR001C	2.523370558440142
YIR002C	2.399236020127223
YIR003W	1.0368579386459122
YIR004W	-0.6395832473330044
YIR005W	3.68225996118012
YIR007W	-0.0018816807781039803
YIR009W	0.477806875640316
YIR013C	0.31652836886928876
YIR014W	0.5659705863188951
YIR016W	
YIR017C	0.45822016941800314
YIR018W	1.283553360027927
YIR019C	1.1993607926134828
YIR020C	-0.5959985641583437
YIR020W-A	0.9711303859840187
YIR021W	0.6990907265094244
YIR023W	4.574794541762751
YIR024C	0.44811262811767605
YIR025W	-0.08051878437953787
YIR026C	-1.5370272318391645
YIR027C	-0.4419834379329596
YIR028W	-0.12990104602240307
YIR029W	-0.07195155356462823
YIR030C	0.06858153993345459
YIR031C	-0.02819014008861929
YIR032C	-0.1072871641744175
YIR033W	-1.457143244513142
YIR034C	0.4320215868148568
YIR035C	0.9125385276341133
