orf	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YJL118W	1.684899652	1.461016875	1.784983522	1.630535865
YJL119C	0.986193422	0.773702771	1.170352085	0.91087299
YJL120W	0.078057454	0.02923011	0.081680833	0.207110496
YJL121C	0.337054804	0.029268853	0.048588903	0.011704823
YJL122W	1.761578755	1.543102835	1.703932636	0.367803785
YJL123C	1.726667961	0.74192224	0.510821714	-0.044712338
YJL124C	0.416548787	0.03655141	0.000638536	-0.074994279
YJL126W	0.872790223	0.87923754	0.489896679	0.211099346
YJL127C	0.439732801	0.410825824	0.089801277	1.724967518
YJL128C	0.351577873	0.194353481	0.349514385	0.645861784
YJL129C	1.570524319	7.315182766	7.767504014	190.2258048
YJL130C	1.487163168	1.660426267	3.223670019	5.247726883
YJL131C	0.803217143	0.5047592	0.058736732	0.382968135
YJL132W	1.76391069	1.843804328	3.6708948035	2.3442253295
YJL133W	0.999872397	0.814439413	0.194030825	0.165848684
YJL134W	2.136173142	4.46957799	2.085141378	2.444113176
YJL135W	2.060618522	3.412070135	2.066975736	2.088397081
YJL136C	1.095593783	0.427291778	0.539514608	0.456630282
YJL137C	1.631774107	1.719394129	3.550124101	0.856487938
YJL138C	0.005279996	0.037054196	0.060571283	0.024268514
YJL139C	0.908990552	1.387993577	1.748053929	0.689336925
YJL140W	1.469222654	1.297033132	2.335521164	0.279373989
YJL141C	1.159044292	0.206229535	0.359138483	0.143957369
YJL142C	2.211683492	1.63652756	3.111260182	0.303654452
YJL144W	0.79644537	0.749371088	0.43981619	-0.104416508
YJL145W	0.750440138	1.109263697	0.696814618	-0.018289037
YJL146W	1.098424193	0.732811178	0.8237324	1.173416379
YJL147C	0.28201959	0.354156527	0.025164593	0.713015895
YJL148W	0.948662128	0.613470638	0.406946916	1.289288388
YJL149W	1.47194062	0.732777781	0.312932741	1.16195485
YJL150W	0.956874918	0.528274022	0.109746009	0.733357505
YJL151C	1.228655209	0.76867701	1.399235858	0.29847454
YJL152W	1.627137685	0.542871202	0.124957377	3.50024316
YJL153C	0.015752487	0.020803488	0.015135001	1.042317092
YJL154C	1.894272249	0.869883905	0.335287517	0.688754094
YJL155C	0.743240858	0.271262782	0.101740114	0.946952588
YJL157C	1.757329025	1.239886712	1.161726356	1.222913742
YJL158C	1.184021109	1.139649747	0.458436757	1.314892582
YJL159W	0.230726836	0.112768693	0.035520271	1.074129129
YJL160C	1.310892239	1.2419504	2.151279938	0.195102211
YJL161W	0.629082723	1.215310592	1.813285065	0.126675353
YJL162C	0.276314512	0.102281736	0.033951309	0.071948365
YJL163C	1.319518127	2.787138187	5.508833998	0.370419006
YJL164C	0.376730277	0.289808861	0.082054529	-0.051303057
YJL165C	2.292234514	8.705735982	8.605875443	4.168122778
YJL166W	0.003314471	0.017384033	0.003376326	0.126824044
YJL168C	0.298517974	0.212085215	0.245139111	2.162240928
YJL169W	0.241213724	0.206662877	0.302631958	0.610673175
YJL170C	2.200719216	1.16918914	3.503927193	0.955241497
YJL171C	2.259767617	0.924723821	0.094766105	0.540632328
YJL172W	1.659841349	2.418723461	4.556269707	0.270811135
YJL175W	0.466889377	0.131001439	0.014557292	0.167476802
YJL176C	0.019243492	0.026207945	0.012625928	0.711169102
YJL177W	0.707561653	0.706048377	1.882404039	0.576921735
YJL178C	1.790289079	0.223261861	0.033966688	0.294891808
YJL179W	1.709827584	0.602806668	0.366896839	0.134416721
YJL180C	0.001422835	0.001301362	-0.00212017	-0.075817828
YJL181W	0.951533514	0.767014524	0.619344726	0.053563381
YJL182C	0.365660346	0.595827795	0.382525453	-0.289849686
YJL183W	1.340306811	0.41933062	0.07206282	-0.004869422
YJL184W	0.004835608	0.009517838	0.008862452	-0.265860036
YJL185C	0.887377747	0.469330765	0.039738089	0.02715682
YJL186W	0.927271897	0.511833159	0.344459057	1.838878548
YJL187C	0.970492323	0.849830216	1.499219674	0.577851494
YJL188C	0.013576227	0.035314182	0.075955349	0.031299314
YJL189W	0.023308044	0.034930207	0.023598991	0.106962406
YJL190C	1.341270501	0.979314221	0.852922024	0.896858009
YJL191W	1.179500002	1.334276083	3.294875198	2.753694299
YJL192C	1.771068327	0.809987891	0.319335024	0.075371091
YJL193W	0.687836815	0.526958812	0.531860625	0.004924383
YJL196C	0.908756943	1.283244534	3.078705375	0.229397035
YJL197W	1.514725484	0.881346971	0.395827123	-0.082619626
YJL198W	1.051553505	0.965344083	1.520034357	0.699567071
YJL199C	0.328077882	0.375444615	0.295615425	-0.432222711
YJL200C	2.099678225	2.133257517	3.160709315	0.04298603
YJL201W	0.001736097	-0.002684949	-0.002820964	-0.319793627
YJL204C	0.028600504	0.011566982	-0.005463034	-0.278593538
YJL205C	1.122731816	1.316399393	1.966603351	0.909892558
YJL206C	0.789836827	1.49082108	2.005341012	0.039377369
YJL207C	0.705656488	1.073851372	1.109092552	0.429634301
YJL208C	1.114138309	0.998729178	0.37398529	0.214758549
YJL209W	0.002713263	0.01060001	-0.00588164	0.872625962
YJL210W	1.911004298	2.408187574	2.91659842	3.665746155
YJL211C	0.548477752	0.257266233	0.008162581	2.264626762
YJL212C	1.143995707	1.205220809	0.732429947	0.834885331
YJL213W	0.412363082	0.928373625	1.284906801	-0.165951206
YJL214W	1.00765458	1.386582671	1.288569025	0.142350652
YJL215C	0.29027312	0.240403495	0.252899333	-0.326349532
YJL216C	0.530210073	0.269246485	1.061392101	-0.191819184
YJL217W	0.271518324	0.192627057	0.047762636	-0.245131608
YJL218W	0.626496203	0.513128175	0.773565238	0.107198552
YJR001W	1.321590345	1.183135929	0.353476687	0.045503428
YJR003C	0.907680159	1.021386467	2.301107718	0.517514192
YJR004C	1.043890293	2.032839418	0.697545327	0.294611175
YJR005W	1.755390679	0.893291768	0.147918858	0.365956818
YJR008W	0.984721008	1.553717958	3.369723721	0.277734684
YJR009C	1.166683087	1.5113922	0.195758718	0.646168438
YJR010C-A	1.063185075	1.233208031	0.227900183	0.407840892
YJR010W	0.02264211	0.125963883	0.089051265	1.199050149
YJR011C	0.504184857	0.943019656	0.167955363	0.142392434
YJR014W	0.549803409	0.954166286	0.089560198	0.180028478
YJR015W	0.556996346	1.404294681	0.216619844	-0.258507361
YJR018W	0.437497553	1.365481648	0.786693602	-0.267784479
YJR019C	0.939032396	1.48599926	1.640009592	0.482663958
YJR020W	1.364502687	1.172206522	1.87300464	0.835430174
YJR021C	1.86415803	1.650829838	1.427006199	0.347481071
YJR024C	0.914395902	1.341944272	1.720545059	0.43431853
YJR025C	1.243216987	1.571698486	0.598042394	0.196510812
YJR030C	0.968363695	1.357409135	1.31131401	0.23770043
YJR031C	1.095658683	1.316151959	1.420944803	-0.108330711
YJR032W	0.187219723	0.198672446	0.11974776	-0.193507494
YJR033C	0.38249945	0.353000643	0.126549056	-0.307566361
YJR034W	0.000673548	0.00664281	0.019778741	-0.596180525
YJR035W	0.712723058	1.611237118	2.109942973	1.503035935
YJR036C	0.741264877	2.27523474	1.871284471	0.448667835
YJR037W	1.412889189	0.820978205	0.393104521	-0.007858348
YJR038C	1.546086825	1.030996794	1.047262407	0.376679755
YJR039W	1.449815994	0.936577296	2.88776816	0.11654473
YJR040W	1.690719319	2.93160634	2.743836428	1.076027309
YJR043C	1.441759864	1.445221278	4.982488311	0.952034641
YJR044C	1.08340579	0.594335595	0.280054995	0.288259004
YJR047C	1.107387741	1.35567621	0.292045218	0.037826343
YJR048W	1.090999704	0.608174886	0.195083968	0.465212559
YJR049C	0.569691172	1.177724025	2.408356444	0.213689493
YJR050W	0.832476731	0.203442058	0.004293415	0.159717165
YJR051W	1.089923591	1.025730749	0.44067517	0.007287953
YJR052W	1.190669298	0.968839903	0.446071279	-0.129164563
YJR053W	0.805749728	0.500184939	0.14933855	-0.354120371
YJR054W	0.359730782	0.153059643	0.176897992	-0.632287678
YJR055W	0.452380746	0.6735226905	0.9815788125	0.4320430065
YJR056C	1.65392553	0.67492534	0.103062933	1.008935208
YJR058C	2.028473946	1.341708215	0.291658738	0.421114744
YJR059W	0.023338948	0.024621784	0.010129844	0.662385288
YJR060W	2.221694475	1.315349375	0.988112203	0.650476183
YJR061W	2.113760927	1.288297059	0.451423512	0.683044018
YJR062C	1.250177215	0.836294053	0.17007933	0.319623496
YJR063W	0.344339098	0.493510343	0.595106262	0.350948324
YJR066W	2.171933773	3.519732789	7.797660564	15.06431771
YJR069C	0.307038981	0.304670776	0.41350515	-0.56435246
YJR070C	1.150327574	1.187007978	1.450966355	0.854964475
YJR073C	0.269851261	0.036562932	0.010039573	0.302950015
YJR074W	0.452492535	0.095140465	0.017952753	0.568423843
YJR075W	0.907000723	0.78715358	0.110335149	0.25454789
YJR077C	0.642460368	0.213859831	0.07518408	0.796155703
YJR078W	1.850663749	1.215377296	0.81164621	1.521261314
YJR079W	0.887109456	0.522717719	0.052275388	0.2466344
YJR080C	1.216441472	0.810519379	0.712692944	0.275790476
YJR082C	0.663035679	0.366743642	0.08649042	0.368287932
YJR083C	1.401441195	0.665327415	0.334300672	0.238343471
YJR084W	1.136769311	0.681220497	0.437603186	0.380466931
YJR087W	0.525879003	0.456602649	1.120485115	0.244804207
YJR088C	0.314507168	0.352985409	0.515661401	0.602483884
YJR090C	1.262271482	0.4886164	0.141848142	0.072053727
YJR091C	0.947602502	0.63148257	0.16390047	-0.04363366
YJR092W	2.194621278	4.069527117	1.953129492	0.82843981
YJR094C	0.836307097	0.878300525	0.596841715	0.258167214
YJR094W-A	0.576441548	0.578213375	0.822839149	-0.313326548
YJR095W	0.299585672	0.095701802	0.011408622	-0.589648606
YJR096W	0.953807197	1.19831066	1.308359626	0.05161492
YJR097W	1.435512123	0.425950931	0.049125841	0.176371016
YJR098C	1.556236224	1.356702136	1.891368565	0.851887267
YJR099W	1.170603617	1.171477105	0.715894081	0.478197516
YJR100C	1.339340724	1.433535188	1.70116579	0.376508805
YJR102C	0.137119484	0.042388027	0.018429867	0.263526891
YJR103W	2.261311826	3.524136305	0.725895588	0.644026282
YJR104C	0.215592738	0.407076531	1.775326274	0.075622692
YJR105W	0.043314252	0.115071499	0.069938509	0.671668474
YJR106W	0.943888375	1.121521022	1.314054005	0.171218652
YJR107W	0.958683728	0.906656638	0.534816827	0.111711141
YJR108W	1.800455847	2.126314962	1.228715231	0.52839878
YJR109C	0.469108757	0.305067695	0.090913119	-0.045937331
YJR110W	1.917720784	2.865241336	2.061399575	2.825216706
YJR111C	1.484640584	1.437390657	0.023735149	0.662130038
YJR113C	0.726428726	0.949778612	0.793705366	0.601344062
YJR115W	1.537353613	1.291517556	1.142570129	4.039455737
YJR116W	0.796872202	1.073222278	0.877848604	-0.322080137
YJR117W	0.260781565	0.420820797	0.086926116	-0.66101911
YJR118C	0.016752452	0.017102617	0.011003327	-0.21821027
YJR119C	1.613132016	0.945543779	4.191567546	0.16044647
YJR120W	1.392743546	0.530521328	0.131413245	0.366436143
YJR121W	0.007945835	0.088243503	0.014124431	0.120299982
YJR122W	0.011235598	0.087973274	0.010017032	-0.073018015
YJR124C	1.044456808	0.964781581	1.323685015	0.149604898
YJR125C	0.68449245	0.759172037	0.609675884	0.548714199
YJR126C	0.581900825	0.407867588	0.020795819	0.133349178
YJR127C	0.806659494	0.488467096	0.033733163	0.411925332
YJR128W	0.721078796	0.823252228	0.106730523	0.549638612
YJR129C	0.31929173	0.430103562	0.265175547	1.067337461
YJR130C	1.208725838	0.292916793	0.047520848	0.507327544
YJR131W	0.888466342	0.941198816	0.441285155	0.376747113
YJR133W	0.771691547	1.000423241	0.911948245	0.063835204
YJR134C	0.735252886	0.524060229	0.150003947	-0.37770053
YJR135C	1.525727764	2.567145782	1.085545103	0.307092767
YJR137C	0.008028717	0.016075118	0.017004543	-0.195831899
YJR139C	0.001050333	0.01880372	-0.001433085	-0.701850085
YJR140C	1.277405071	0.618231889	0.530406207	-0.010987155
YJR142W	1.003873846	0.378159914	0.028738356	0.171036743
YJR144W	1.242409264	0.721086374	0.027931847	1.370550116
YJR145C	1.069644218	0.604789208	1.299129448	1.241464742
YJR146W	1.841724018	3.978858154	2.619254063	0.894271905
YJR147W	1.875155979	4.497962574	2.347653354	1.506529022
YJR148W	1.213134902	0.988993684	1.841717681	0.370949765
YJR149W	1.150619111	1.968559899	0.915265972	0.446204931
YJR150C	0.925605204	0.90585767	0.95529302	0.438022312
YJR152W	1.044659928	1.136588179	1.290498793	5.459296923
YJR153W	0.876465431	1.559787827	1.051086312	0.587872762
YJR154W	0.969559229	0.891452209	0.677170637	2.229474614
YKL001C	0.162418007	0.328193319	0.612190096	13.19966645
YKL002W	0.074707246	0.027906825	0.010455412	0.410679728
YKL003C	0.006510909	0.034905324	0.009363038	0.943095994
YKL005C	0.841688383	1.329718644	1.408221934	0.672438562
YKL006W	0.772623674	0.264685751	0.10018991	2.182741483
YKL007W	2.148970533	1.144457884	0.365304286	0.932056713
YKL008C	1.869089019	2.164022366	2.280281635	3.798784392
YKL009W	0.072621989	0.106897289	0.075465783	2.437184806
YKL010C	1.46273855	1.534167637	0.961970478	6.003257323
YKL011C	1.056472204	0.616558096	0.046053395	0.245571693
YKL015W	1.388782602	1.261601756	2.446652409	11.21689319
YKL016C	0.936325549	1.255702887	0.516057816	3.04187489
YKL017C	1.26068912	1.93688025	1.985900073	2.076184941
YKL020C	1.964034683	1.856957485	0.819220151	2.32324383
YKL023W	1.832528924	1.238544551	1.799414109	2.108073189
YKL025C	2.089741294	1.553574161	0.615771388	0.576683669
YKL026C	2.184024515	2.315650857	0.876211161	1.857334493
YKL027W	2.356788113	2.36553391	3.357705347	9.350443166
YKL029C	1.960017722	1.990144625	0.688585401	0.414542138
YKL030W	0.761222444	0.72800513	0.714435355	0.09888112
YKL031W	1.180234654	0.643574047	0.089000819	2.195238846
YKL032C	0.075924402	0.039560872	0.020584106	0.430194569
YKL033W-A	1.797142186	0.830084645	0.123153851	0.209134811
YKL034W	1.467089305	1.028762363	2.114819944	6.515165096
YKL037W	1.370452425	0.647584993	0.204118955	0.128772227
YKL038W	0.902146618	0.920599929	0.3211391	0.065691659
YKL039W	1.723555959	2.163671256	0.74593263	0.239287589
YKL040C	2.288918455	0.774389242	0.0384196	0.420625622
YKL041W	0.097953134	0.033241673	0.023335061	0.47775531
YKL043W	2.117633025	2.164182834	1.462676894	1.536898064
YKL044W	1.771887588	2.307980563	3.733211366	5.773835581
YKL046C	2.426050669	4.304885981	5.079505719	16.7307618
YKL047W	1.532380432	0.730991045	0.092706107	0.393034739
YKL048C	0.804109089	1.222030006	1.366378877	2.386568077
YKL050C	1.292594954	1.189664136	0.916196415	0.552580357
YKL051W	1.945142662	1.769338692	0.607987873	3.335079879
YKL053C-A	0.244618875	0.339392565	1.686894886	0.313260572
YKL053W	0.774298039	0.438605839	0.395452543	0.797208588
YKL054C	0.174193299	0.091140808	-0.002328166	-0.019204118
YKL055C	1.567545699	0.263908591	0.025681433	0.098835805
YKL056C	2.031711521	2.782715063	1.005188838	0.808352732
YKL057C	1.897927191	2.588738791	2.773023728	2.71227602
YKL061W	2.249507174	3.559164881	0.90084322	0.840975616
YKL062W	1.820899425	2.842836002	2.171564019	2.560773043
YKL063C	1.681935478	1.572703743	1.600267639	1.755763372
YKL064W	1.585297881	1.521087177	0.926136657	0.763703141
YKL065C	1.600915107	0.189717356	0.020338991	0.906087439
YKL066W	1.562256627	1.473647249	0.234601785	0.704157677
YKL067W	1.433915342	1.761395525	0.504424662	1.731065064
YKL068W	1.444985193	1.285188441	1.574213812	10.08636707
YKL069W	1.22188541	1.22309646	0.749464301	2.539046968
YKL070W	1.479421295	1.659106602	0.601029907	0.418037534
YKL071W	1.791894439	2.931985068	0.906772946	0.793916394
YKL072W	1.904427299	3.852829335	0.57395011	0.992889446
YKL073W	1.907593476	0.643338793	0.191376287	0.743391632
YKL074C	1.606391117	1.58048834	0.306487545	0.480517609
YKL075C	1.754139326	1.451922664	1.65266267	0.693007316
YKL076C	1.648085583	1.027348578	0.054196789	0.569289058
YKL077W	1.907755624	1.45811387	0.208828886	0.407908815
YKL079W	1.496380781	1.751504639	0.35599467	0.330013742
YKL080W	0.002687269	0.017453453	0.005400999	-0.054528277
YKL081W	1.144544284	1.484141952	1.234612813	11.23657707
YKL084W	1.200765044	0.747011013	0.833656374	2.182588057
YKL085W	1.37656119	0.45407253	0.384756894	0.495017012
YKL086W	1.894333617	0.911108085	0.214422345	0.331361557
YKL087C	0.003889275	0.025297691	0.021242931	0.639767308
YKL090W	1.850997001	1.858886058	0.311621251	0.823535197
YKL091C	1.366978995	1.329204177	0.952405664	1.952182394
YKL092C	1.326966075	0.966609811	0.651055563	0.494104304
YKL093W	1.98405503	0.983314392	0.42037183	0.450825299
YKL094W	0.578436443	0.781430211	0.460495717	1.322410923
YKL096W	1.279845257	0.642682644	0.245628214	0.410533352
YKL096W-A	0.994336058	2.740247935	0.567457514	0.315327071
YKL097C	1.10276172	0.794820924	0.182300028	0.46579979
YKL098W	0.114815096	0.073851932	0.044658004	0.256715655
YKL100C	0.759707751	1.230337167	1.008026	4.196754115
YKL101W	1.443294575	1.535211679	0.687918407	0.050819452
YKL102C	1.169993419	0.978850563	0.089222922	-0.11848629
YKL103C	1.78465332	1.583155055	0.734835635	0.025477378
YKL105C	1.445627944	1.670828299	0.541876559	-0.182503864
YKL106W	1.266727766	1.575521573	1.233346275	1.470812517
YKL107W	1.110265636	1.492323893	0.595669206	0.117858177
YKL109W	0.733950706	0.066258883	-0.007370441	-0.289957252
YKL110C	0.237038772	0.351780787	0.259418111	-0.087509821
YKL113C	0.153291723	0.211624205	0.191372452	-0.21241152
YKL114C	0.234026011	0.014004918	-0.007965051	-0.220552959
YKL115C	0.692157702	1.242708923	0.928593153	-0.086893503
YKL116C	0.343159694	0.182384976	0.00982894	-0.243381254
YKL117W	1.551174437	1.985061129	2.116186469	1.660657765
YKL118W	0.019672099	0.027330752	0.010051022	0.50113674
YKL119C	0.011066582	0.022882588	0.007815464	0.07365658
YKL120W	2.119966121	1.062511145	0.691415233	0.24494115
YKL121W	1.746155153	0.917283707	0.905794299	0.044362753
YKL123W	1.798444555	2.402753615	0.652716049	0.589006386
YKL124W	1.368708348	1.853998537	0.929920151	1.430981214
YKL126W	0.446484003	0.146492629	0.047419432	0.022504601
YKL127W	1.203097938	1.063592008	0.866820872	1.433978963
YKL128C	1.459569968	1.555554313	0.363022762	0.01342796
YKL129C	0.769563435	0.706105308	0.916419787	0.831691843
YKL130C	0.564393795	0.952100147	1.265224273	0.610287296
YKL131W	1.362003234	1.579161685	0.618082288	0.041488575
YKL132C	2.078992521	1.929069345	0.278185782	0.277638712
YKL133C	1.938424462	1.76893152	0.421439306	0.402571058
YKL134C	1.913941004	1.825234507	0.959793826	0.949167336
YKL135C	2.209348795	0.866315569	0.168701462	0.554310782
YKL136W	2.375830509	1.171886737	0.204243444	0.400834624
YKL137W	1.228390433	0.842650616	0.689086707	0.918895629
YKL138C	1.400437868	1.163321847	1.816455374	3.021803798
YKL139W	0.044122204	0.014800181	0.011436091	-0.190719919
YKL140W	1.14870844	1.261509874	2.044001271	2.237394731
YKL142W	1.057225988	0.935790222	2.44406929	2.974727514
YKL143W	0.911434354	0.865836025	2.46644149	4.074812515
YKL146W	0.809418416	1.001965398	1.788585461	0.773361259
YKL147C	1.660193525	2.252722315	0.124503791	0.493951093
YKL148C	2.209982563	3.400294147	2.396300816	2.373771249
YKL149C	2.40964159	1.080735923	0.202802271	1.493439728
YKL150W	2.360672955	2.231028372	1.704107325	5.653027997
YKL151C	2.149846628	1.906949777	0.904433176	0.748894018
YKL155C	2.183130137	1.444233307	1.268117998	2.249129171
YKL156W	1.623485555	0.912231478	0.242074516	0.32917779
YKL157W	1.59117695	1.6425185235	1.8914803619999998	4.009583912
YKL159C	0.871149178	0.814440287	1.368773662	2.532701208
YKL160W	0.690062722	0.776772343	0.699242046	0.383821436
YKL161C	0.777003335	0.813866853	0.667956789	0.461786152
YKL162C	1.677370019	0.972155155	0.055864936	0.539311643
YKL162C-A	1.616284561	1.334035799	1.206610604	4.88452251
YKL163W	2.268709595	4.543654473	1.942037541	0.448434713
YKL164C	2.173615049	2.159143724	2.602415308	1.189569842
YKL166C	2.276331826	1.846039031	1.362031835	2.518529887
YKL167C	0.992305286	0.505750744	0.05836109	0.846809087
YKL168C	1.462369657	1.385721226	1.234365758	0.925995084
YKL169C	0.005763133	0.03327287	0.011207589	0.129226606
YKL170W	0.005726367	0.029089021	0.009078549	0.423621455
YKL171W	0.983658797	0.213650899	0.15134615	0.528425475
YKL174C	0.749534555	0.704286781	0.597023882	1.228763554
YKL175W	1.19176718	2.102323414	2.42829074	12.59327871
YKL176C	1.133403332	1.70285831	2.277733495	6.462556195
YKL179C	1.981668165	1.5091589	0.090153219	-0.016125046
YKL183W	1.825125234	2.482884928	0.395579829	0.580099297
YKL184W	2.279928887	2.700621872	2.942078003	3.864117844
YKL185W	2.157418064	1.588027154	2.0358319	1.617108449
YKL187C	2.223364016	2.261309119	0.656579445	0.727138749
YKL188C	1.704949107	1.506365361	1.867972702	2.475903463
YKL190W	0.7314235	0.243079617	0.114199577	0.171455272
YKL191W	1.882877483	0.812394897	0.128588004	0.545628811
YKL197C	1.068382612	1.015298479	0.056039329	0.394009721
YKL198C	2.17901284	1.836914913	0.641273653	0.919703093
YKL201C	1.3881751039999999	1.3002349684999999	0.8931165645	0.9671589899999999
YKL202W	1.531925899	2.23070731	1.124543188	0.073981445
YKL204W	1.097458743	2.177037001	1.216547644	0.513568191
YKL205W	1.503945221	1.320850423	0.836005011	0.716411482
YKL206C	1.384583381	1.033032047	0.167887687	0.611831653
YKL207W	0.607793014	0.487157934	0.067644017	1.766105784
YKL208W	0.09979624	0.091729031	0.003132486	0.510290841
YKL211C	0.006413927	0.016040212	-0.003826158	0.196768543
YKL212W	0.030096093	0.05574194	0.012685672	1.680445755
YKL213C	0.002910439	0.015992904	0.006658599	0.158249099
YKL214C	2.210478767	1.264937785	0.246973309	0.64820923
YKL215C	0.727422463	2.680251139	1.05040929	0.182657515
YKL216W	2.265784149	4.159895627	2.968561376	5.332272853
YKL217W	2.154762389	1.322941039	0.55684346	0.824607675
YKL218C	2.145943341	1.542947827	0.625642408	0.367011175
YKL220C	0.892116924	2.750885403	1.988524683	0.947886729
YKL221W	1.953123664	1.912663505	0.180017618	1.868385334
YKL222C	1.790771251	1.766691667	2.474906858	3.002174916
YKR001C	0.004057595	0.023851527	0.007676492	0.326863528
YKR003W	1.351806663	1.530845623	1.399926526	1.241078453
YKR005C	1.20497031	1.339414826	1.647329389	0.893807577
YKR006C	0.05265634	0.034628561	0.007041234	0.355867537
YKR007W	1.082477622	1.230851514	0.980445601	16.10012887
YKR009C	1.567113915	2.269432443	2.190617079	7.457452852
YKR010C	0.402776934	1.18964881	0.874171051	0.01742951
YKR011C	2.159952639	2.552256615	2.544045022	0.688341253
YKR012C	2.180864952	3.080034106	1.676578877	1.019130748
YKR013W	1.980485203	2.349278518	2.850015207	3.527998709
YKR014C	1.717465206	1.958126783	1.382453784	2.625419475
YKR015C	1.90046787	2.103457572	2.614517301	5.270828868
YKR016W	1.278080911	0.839915221	0.308203162	0.417644516
YKR017C	1.343432879	1.60846047	1.445411179	5.820614724
YKR018C	1.318467732	1.347867173	0.961570939	1.246564733
YKR019C	0.28643596	0.929179857	0.79545814	-0.097361851
YKR020W	0.005967585	0.024933306	0.005067243	6.983043723
YKR021W	1.252170619	0.312493054	0.103649281	3.791051405
YKR023W	1.093418194	0.958349751	0.432458663	-0.123730432
YKR024C	0.006381591	0.019388584	0.000747874	5.731708244
YKR026C	1.547154305	0.917282947	0.01551482	0.180944871
YKR027W	0.889240315	1.077932806	0.929302096	0.865881468
YKR028W	1.035256953	2.053435187	0.24027253	0.578421268
YKR029C	1.228582887	0.243561535	0.031379941	0.175224227
YKR030W	1.944615386	2.25685861	1.725399482	1.113876806
YKR031C	1.837969019	1.682156758	0.357425747	1.309504719
YKR032W	2.124619116	2.055616116	0.719916387	0.746858803
YKR033C	1.995695847	2.242651399	0.572960731	1.140640348
YKR034W	1.610884053	2.235760523	3.901509291	9.47427609
YKR035C	0.702398188	0.1515761	0.011497894	0.534584054
YKR035W-A	0.295861578	0.11218694	0.008263529	0.160223162
YKR036C	2.109096778	2.36097595	0.704728889	0.518693832
YKR039W	1.454160767	1.034850763	2.111306604	0.475211734
YKR040C	1.393996955	0.73065033	0.671286714	0.422658972
YKR041W	1.255469812	0.733136652	0.192329828	0.127193615
YKR042W	0.684962125	0.468387085	0.334834778	0.663820708
YKR043C	1.600646756	1.275870482	0.891403279	1.991068748
YKR044W	1.198887899	0.995884919	0.561071829	2.220042213
YKR045C	1.426767099	1.299475544	1.536812899	4.0139003
YKR046C	1.410373964	0.782275269	0.967328166	0.631799538
YKR047W	1.252811854	0.67017492	0.395308348	1.009255412
YKR048C	0.686338831	0.377271576	0.241391175	0.937595164
YKR049C	1.815476627	1.356186285	1.434479614	1.743212285
YKR050W	1.556155497	2.443760008	2.125801718	2.413964005
YKR051W	2.202637283	2.68796975	1.601963652	3.139652994
YKR052C	1.854131003	2.349293958	0.476826378	1.396610503
YKR053C	1.206824377	1.082965791	1.533646115	0.277963543
YKR054C	1.090901046	1.139277394	0.28723817	1.55631511
YKR055W	1.922337495	1.945965029	2.325971321	3.352752128
YKR056W	1.327236899	1.560789122	0.425353536	1.360463673
YKR057W	0.78180373	0.428647174	0.249579979	1.665484143
YKR058W	1.423008297	1.301278272	0.142140176	1.778618836
YKR059W	1.38610224	1.601220434	1.39179341	1.946273346
YKR060W	1.37576086	0.950915853	0.887951173	3.426077295
YKR061W	1.060401535	1.428770776	0.904055266	2.391854102
YKR064W	1.613867792	3.059460693	0.919470807	0.355953181
YKR065C	1.389646727	1.027134253	0.081881063	0.2387605
YKR066C	1.030052376	1.062818586	0.762765773	0.477147334
YKR067W	1.047574982	0.714180344	0.204338303	0.375361926
YKR069W	0.005949597	0.039670267	0.059216563	0.032972942
YKR070W	1.123533045	1.022412199	0.639151311	0.234015823
YKR072C	0.667913505	0.347551018	0.015122796	0.110014219
YKR073C	0.451748998	0.461804083	0.070758202	1.889291157
YKR074W	1.130587551	0.616386345	0.244505541	0.059751099
YKR075C	1.682002519	1.436793874	0.391367067	0.225963179
YKR076W	1.957368157	1.923980221	1.32190589	1.070641208
YKR077W	1.919182912	1.787699554	0.384886416	0.471846644
YKR078W	1.465315485	1.262006584	0.742236782	0.842409096
YKR080W	1.560491167	2.355397808	1.712010281	1.305788639
YKR082W	0.051387332	0.063988294	0.011056293	0.471307396
YKR084C	0.799533409	0.998594862	1.009649435	1.188523028
YKR085C	0.006913717	0.017139335	0.007991128	0.141976519
YKR087C	1.945554356	3.464219495	2.7629478	4.02538024
YKR088C	1.900067967	1.418943053	0.464591498	0.866941865
YKR089C	1.130531307	1.979370233	0.366510987	0.816376609
YKR090W	1.597942324	1.513225534	1.48391693	3.805472269
YKR091W	1.656920965	0.994851102	1.037528962	1.56239636
YKR092C	0.545169678	0.534586777	0.340970735	2.825387376
YKR093W	0.909299641	1.290208471	1.267265804	1.937513338
YKR094C	0.43465738	0.474557129	0.461200035	0.668776511
YKR095W	1.234576961	2.956597031	4.562677121	9.522694888
YKR096W	0.41574654	1.277809062	0.470918793	1.835636209
YKR097W	0.703893963	0.452086497	0.347676392	1.108653409
YKR098C	0.725325753	1.069672494	0.876070285	2.466323233
YKR099W	0.287479523	0.398474635	0.198798845	0.462101735
YKR100C	0.61852256	0.695787288	1.871929389	-0.073936171
