ORF	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YKR088C	1.900	1.419	0.465	0.867
YOR342C	1.797	1.527	0.684	0.539
YDR508C	1.514	1.466	1.142	0.140
YPR028W	0.479	1.269	1.180	0.299
YKL025C	2.090	1.554	0.616	0.577
YGR125W	1.249	1.114	1.134	0.498
YBR261C	1.615	1.417	0.821	0.508
YER117W	0.727	1.747	0.775	0.220
YER004W	0.877	0.635	1.739	0.369
YOR190W	1.867	1.831	0.344	0.567
YBR169C	0.936	1.083	1.459	0.198
YOR284W	0.619	1.209	0.063	1.466
YCL049C	1.412	1.246	1.142	0.349
YGR286C	0.973	1.070	0.721	0.946
YHL040C	1.016	1.463	2.545	-1.271
YMR163C	2.020	1.673	0.793	0.269
YLL059C	1.638	1.259	0.633	0.842
YMR096W	1.441	1.418	0.292	1.023
YNL155W	1.563	1.018	0.944	0.771
YLR037C	0.776	1.258	0.394	1.081
YMR007W	0.422	0.552	0.986	1.193
YJL146W	1.098	0.733	0.824	1.173
YJL190C	1.341	0.979	0.853	0.897
YOR328W	1.199	1.487	0.887	0.355
YKL198C	2.065	1.349	0.442	0.934
YGR209C	1.538	1.222	0.903	0.599
YCL002C	1.680	1.418	0.431	0.875
YMR170C	1.800	1.599	1.150	-0.028
YER031C	0.708	0.800	0.440	1.477
YER054C	0.706	0.778	1.626	0.313
YLR189C	1.015	1.264	0.642	0.809
YNL159C	2.055	1.322	0.353	1.041
YBL049W	1.285	1.125	1.244	0.345
YER150W	0.770	1.545	1.009	0.158
YNL231C	1.676	1.781	0.634	0.295
YLR392C	0.931	1.349	1.093	0.269
YGL013C	1.326	0.816	1.378	0.511
YOR270C	0.695	0.876	1.269	0.560
YKL217W	2.155	1.323	0.557	0.825
YIR037W	1.086	0.771	0.600	1.333
YDR501W	1.053	0.937	1.235	0.531
YOR320C	1.501	2.008	0.234	0.460
YPL141C	1.227	1.435	0.317	0.945
YDR230W	0.011	0.029	0.011	2.656
YJL186W	0.927	0.512	0.344	1.839
YDR415C	0.623	1.117	1.421	0.156
YDR095C	1.826	1.100	0.731	0.863
YHL029C	1.040	1.146	1.265	0.282
YHL013C	1.580	1.354	0.984	0.351
YHL026C	1.441	1.214	2.058	-0.582
YDR305C	0.908	1.850	0.600	0.231
YOR231W	1.091	0.973	0.161	1.545
YNL333W	2.214	1.576	1.083	0.020
YKL070W	1.479	1.659	0.601	0.418
YHR152W	1.302	1.312	1.250	0.114
YDR315C	1.396	1.563	0.796	0.316
YPR195C	2.143	1.888	0.840	-0.054
YGR236C	0.724	1.247	0.994	0.431
YLL028W	1.712	1.770	0.468	0.433
YLR059C	0.990	0.848	0.627	1.196
YOR009W	1.195	0.905	1.073	0.692
YMR262W	2.031	1.060	1.481	0.126
YOR118W	1.851	1.098	1.266	0.301
YGR183C	1.296	1.128	1.020	0.516
YPL219W	0.895	1.438	0.781	0.445
YCR004C	2.149	1.761	0.413	0.491
YBR255W	0.500	0.293	1.814	0.553
YLR102C	0.318	0.530	0.737	1.392
YER120W	1.616	0.352	1.812	0.494
YKL050C	1.293	1.190	0.916	0.553
YCL040W	1.039	1.164	0.846	0.646
YLR389C	1.158	1.608	0.764	0.284
YGR023W	1.481	0.845	1.194	0.616
YML129C	0.002	0.031	0.272	2.350
YML057W	1.262	1.485	0.504	0.664
YOR352W	1.426	1.750	0.551	0.349
YNR059W	1.304	1.075	0.427	1.147
YML095C	1.249	1.040	0.824	0.783
YGL023C	1.647	1.034	1.636	-0.024
YLR309C	1.358	0.868	0.791	0.986
YNR024W	0.755	1.373	1.586	-0.314
YKR077W	1.919	1.788	0.385	0.472
YHR202W	0.964	1.068	0.541	1.034
YPR188C	0.587	1.023	1.202	0.417
YMR258C	2.281	1.334	0.781	0.527
YDR479C	1.342	0.790	1.741	0.108
YCL026C-A	1.365	0.976	1.441	0.222
YLR334C	0.468	1.414	1.113	0.110
YDR011W	0.775	0.880	1.645	0.111
YBL060W	1.592	1.129	0.744	0.764
YGR038W	0.942	1.200	1.251	0.186
YJR026W	1.053	1.645	0.932	0.058
YPL152W	1.978	1.868	0.234	0.531
YLR454W	0.715	0.754	0.442	1.436
YLR444C	2.120	1.964	0.171	0.497
YJR031C	1.096	1.316	1.421	-0.108
YMR313C	1.969	0.839	1.619	0.169
YFL010C	1.305	0.579	1.879	0.167
YKL009W	0.073	0.107	0.075	2.437
YGL096W	1.070	0.469	1.946	0.204
YJL168C	0.299	0.212	0.245	2.162
YNL141W	1.752	1.663	0.634	0.321
YGR130C	1.488	0.982	0.947	0.689
YHL033C	0.715	0.609	0.896	1.112
YJL207C	0.706	1.074	1.109	0.430
YNL266W	1.756	0.926	1.095	0.590
YPL002C	0.049	0.026	0.016	2.570
YOR253W	1.562	2.004	0.581	0.026
YOL032W	1.784	1.774	0.809	0.027
YPL057C	1.989	1.655	0.424	0.530
YMR278W	1.932	1.189	1.429	-0.009
YDL171C	1.798	1.393	0.558	0.656
YPL064C	1.665	1.549	0.868	0.190
YNL301C	0.917	1.273	1.445	-0.111
YJR106W	0.944	1.122	1.314	0.171
YPR145W	1.612	1.278	0.859	0.470
YLL053C	0.482	0.991	0.881	0.734
YOR094W	0.918	0.639	1.332	0.634
YIL045W	1.640	0.821	0.983	0.801
YMR261C	2.365	1.801	0.714	0.087
YCL056C	1.674	1.028	1.600	-0.025
YER056C	0.512	0.616	0.797	1.189
YBR059C	0.808	0.859	1.508	0.234
YOR089C	2.212	1.365	0.742	0.493
YML078W	1.633	1.112	0.921	0.566
YDR295C	1.054	1.341	0.718	0.540
YMR184W	1.374	0.629	1.882	0.088
YER066W	0.908	1.013	0.773	0.811
YHR176W	1.223	1.030	0.903	0.664
YBR037C	0.588	1.312	1.341	-0.059
YKL133C	1.938	1.769	0.421	0.403
YBR273C	0.978	1.249	1.257	0.085
YNL254C	2.044	1.710	0.520	0.359
YMR269W	0.946	0.707	1.530	0.351
YFR048W	0.375	0.073	0.025	2.490
YLR351C	1.699	1.478	0.218	0.892
YHR035W	1.368	1.152	2.085	-0.652
YDR384C	0.874	0.811	1.310	0.463
YIR020W-B	1.016	1.103	0.611	0.870
YNL269W	1.980	1.421	0.559	0.599
YGL222C	1.591	0.747	1.485	0.348
YGL211W	1.014	0.537	0.830	1.211
YDR535C	1.285	0.818	0.335	1.422
YDL009C	1.181	0.939	0.967	0.666
YDR383C	0.838	0.930	1.026	0.615
YPR131C	0.091	0.045	0.021	2.503
YMR087W	0.715	1.018	0.952	0.600
YCR073C	1.217	0.992	1.487	0.090
YFL030W	1.544	1.398	0.687	0.484
YDR117C	1.350	1.061	1.487	0.019
YOL132W	2.132	1.143	0.870	0.552
YKL094W	0.578	0.781	0.460	1.322
YNL068C	1.142	2.945	0.743	-1.125
YOL098C	1.180	0.759	0.786	1.016
YMR092C	2.096	1.805	0.251	0.505
YJR096W	0.954	1.198	1.308	0.052
YDR185C	1.145	1.009	1.064	0.484
YMR171C	0.917	1.088	0.981	0.486
YMR025W	2.153	1.740	0.724	0.086
YNL134C	1.001	1.134	1.121	0.294
YJL092W	0.225	0.420	0.255	1.873
YDR220C	1.029	1.002	1.136	0.410
YKL006W	0.773	0.265	0.100	2.183
YNL051W	1.439	1.732	0.661	0.155
YPR069C	1.900	1.462	0.561	0.524
YHR031C	0.924	0.721	1.491	0.333
YDL155W	2.143	1.491	0.644	0.409
YHR137W	0.615	1.189	1.055	0.299
YMR158C-B	1.545	0.832	0.422	1.288
YGL056C	1.672	1.594	0.399	0.549
YBL094C	0.580	0.857	0.571	1.113
YPR042C	0.903	0.840	1.020	0.679
YER055C	0.544	0.857	1.733	-0.054
YDR058C	0.553	1.191	1.392	-0.047
YKL218C	2.146	1.543	0.626	0.367
YLR282C	0.900	1.103	0.658	0.774
YER060W	1.459	1.042	1.333	0.159
YPL260W	2.267	1.825	0.417	0.289
YAR023C	1.375	0.824	1.250	0.458
YOL114C	0.559	1.046	0.713	0.771
YFL034W	1.074	0.742	1.307	0.481
YKL174C	0.750	0.704	0.597	1.229
YJL211C	0.548	0.257	0.008	2.265
YPL199C	1.162	1.647	0.518	0.362
YLR433C	1.526	2.013	0.218	0.293
YMR259C	2.307	1.385	0.963	0.175
YBR180W	1.006	1.387	0.847	0.288
YMR173W	1.070	0.990	1.363	0.167
YDR089W	1.201	1.230	0.954	0.334
YLL030C	0.394	0.968	0.636	0.911
YML068W	1.028	0.866	1.594	0.054
YLR194C	1.176	1.065	0.872	0.575
YMR251W	2.017	0.998	1.505	0.008
YMR031C	1.389	1.080	1.562	-0.131
YPR146C	0.291	0.297	0.118	2.093
YGR041W	0.785	1.143	0.944	0.421
YBR150C	1.426	0.889	1.193	0.426
YGR018C	0.918	0.595	1.147	0.468
YAR035W	1.997	0.927	1.482	0.098
YMR304C-A	2.305	1.684	0.917	-0.095
YLR429W	2.064	1.835	0.563	0.107
YPL256C	1.458	1.102	0.921	0.480
YDR284C	0.452	0.729	1.183	0.592
YBR006W	0.703	0.390	0.405	1.707
YCL064C	0.694	1.236	1.137	0.130
YLR170C	0.964	0.802	0.694	1.005
YNL082W	0.948	0.896	1.344	0.260
YOR313C	1.026	1.282	0.866	0.352
YOR303W	0.962	1.494	1.653	-0.647
YDR111C	1.151	0.983	1.286	0.230
YOR156C	1.613	1.527	0.207	0.764
YGR263C	0.967	0.793	0.613	1.092
YDR030C	1.249	1.294	0.996	0.207
YPL073C	0.642	1.933	0.348	0.217
YKR100C	0.619	0.696	1.872	-0.074
YBR183W	0.667	0.737	1.567	0.188
YPR128C	1.510	1.066	1.136	0.288
YKL132C	2.079	1.929	0.278	0.278
YDL144C	0.834	0.949	1.352	0.182
YIL079C	1.603	1.275	0.975	0.229
YDR179W-A	1.697	1.197	0.480	0.800
YDR312W	1.080	0.943	0.794	0.738
YFR016C	0.486	1.195	1.581	-0.302
YIR018W	1.349	1.159	0.571	0.743
YNL085W	0.673	1.512	0.831	0.126
YNL179C	1.375	1.127	1.130	0.212
YDR199W	1.536	1.177	0.576	0.716
YDL179W	0.938	1.193	1.553	-0.277
YOR245C	0.817	1.062	0.151	1.255
YLR073C	0.953	1.074	0.961	0.432
YMR292W	2.076	0.995	1.393	0.079
YJL151C	1.229	0.769	1.399	0.298
YOR229W	1.051	0.974	0.440	1.051
YGR028W	1.362	0.807	1.488	0.170
YLR001C	0.825	0.889	0.640	0.935
YGL110C	1.070	1.037	1.408	0.018
YLR333C	2.195	1.599	0.395	0.465
YMR245W	2.012	1.152	1.286	0.022
YGR080W	1.998	1.244	0.395	0.818
YDR084C	0.855	0.674	0.645	1.137
YFL052W	0.902	0.857	1.525	0.073
YMR194C-A	0.829	0.982	0.801	0.672
YJR038C	1.546	1.031	1.047	0.377
YER162C	0.820	0.835	1.414	0.206
YKL129C	0.770	0.706	0.916	0.832
YOL045W	1.670	1.636	0.451	0.366
YOR216C	0.646	0.393	0.100	1.961
YLR318W	2.127	1.564	0.467	0.423
YNL293W	1.605	1.361	1.088	0.003
YKL137W	1.228	0.843	0.689	0.919
YDL170W	2.001	1.646	0.571	0.233
YNL115C	1.009	0.687	1.649	0.110
YBR038W	0.471	1.414	0.936	0.095
YIR044C	1.072	0.938	1.279	0.227
YKL007W	2.149	1.144	0.365	0.932
YNR064C	2.169	2.045	0.302	0.094
YDL202W	1.986	1.170	0.491	0.779
YDR335W	0.806	0.875	1.342	0.223
YJR124C	1.044	0.965	1.324	0.150
YFR014C	1.052	0.882	1.623	-0.068
YKL079W	1.496	1.752	0.356	0.330
YDL127W	1.292	0.892	1.166	0.378
YOR163W	1.237	1.884	0.207	0.346
YBR259W	1.755	1.344	0.245	0.842
YGR222W	0.005	0.025	0.015	2.391
YLR263W	1.007	1.701	0.619	0.109
YPL107W	0.819	1.323	0.798	0.306
YCL028W	1.027	1.379	0.517	0.531
YDR010C	1.154	0.998	1.315	0.112
YOL030W	2.224	1.480	0.782	0.162
YIL067C	1.406	1.686	0.463	0.273
YJR061W	2.114	1.288	0.451	0.683
YBL046W	1.681	0.915	0.036	1.471
YKR073C	0.452	0.462	0.071	1.889
YDL134C	2.220	1.190	0.426	0.805
YOR215C	0.877	0.649	0.078	1.693
YAL027W	1.543	1.133	1.498	-0.211
YDR202C	1.797	1.073	0.609	0.734
YNL305C	1.395	1.100	1.064	0.252
YPR096C	1.272	1.284	0.568	0.562
YLR356W	1.238	0.903	0.745	0.765
YLR332W	1.521	1.067	0.683	0.664
YKL066W	1.562	1.474	0.235	0.704
YLR011W	0.911	0.767	0.442	1.202
YOR378W	1.171	1.097	0.983	0.325
YDR026C	0.822	1.078	1.100	0.226
YGL006W	0.826	0.799	1.408	0.197
YDL203C	0.836	0.710	0.563	1.129
YBL063W	1.443	1.450	0.432	0.519
YLL052C	0.525	1.079	0.658	0.657
YDR057W	2.190	1.766	0.215	0.413
YNL316C	2.209	0.586	0.365	1.441
YIL158W	0.558	0.480	0.772	1.136
YOL065C	1.520	1.724	0.313	0.350
YEL001C	0.940	1.086	1.715	-0.414
YDR032C	1.655	0.857	1.332	0.196
YBR042C	1.673	1.710	0.981	-0.306
YCL057W	1.163	1.347	0.786	0.249
YKR046C	1.410	0.782	0.967	0.632
YNL049C	1.543	1.291	0.886	0.204
YMR273C	2.252	1.835	0.504	0.041
YCR099C	1.049	0.830	0.391	1.155
YNL286W	0.968	1.407	0.679	0.288
YOL075C	1.273	1.013	1.095	0.265
YBR066C	1.080	1.801	0.732	-0.162
YNL143C	2.039	1.521	0.417	0.432
YDR371W	0.938	0.881	1.212	0.276
YOR376W	0.802	1.220	0.482	0.666
YKL074C	1.606	1.580	0.306	0.481
YLR367W	1.289	0.812	0.252	1.303
YJR025C	1.243	1.572	0.598	0.197
YMR088C	0.574	0.824	0.750	0.792
YJR099W	1.171	1.171	0.716	0.478
YHR096C	1.041	1.347	1.468	-0.451
YPR167C	0.017	0.118	0.257	1.987
YBR186W	1.895	0.887	0.984	0.490
YGL117W	1.728	1.151	1.092	0.116
YBL010C	2.014	1.164	0.586	0.609
YML104C	1.810	0.994	0.223	1.141
YML079W	1.746	1.447	0.454	0.457
YFL031W	0.811	0.567	1.039	0.751
YDR401W	0.717	0.917	1.128	0.312
YLL026W	1.526	1.621	0.299	0.436
YOR178C	1.960	1.304	0.265	0.786
YJR009C	1.167	1.511	0.196	0.646
YOL013W-A	1.606	0.759	0.966	0.627
YJL079C	0.811	0.962	0.801	0.585
YOR367W	0.915	1.356	0.488	0.501
YJR113C	0.726	0.950	0.794	0.601
YIL009C-A	1.559	1.099	0.821	0.424
YKR057W	0.782	0.429	0.250	1.665
YKL103C	1.785	1.583	0.735	0.025
YDL061C	1.879	0.893	1.506	-0.056
YKL053C-A	0.245	0.339	1.687	0.313
YLR290C	1.108	0.877	0.587	0.873
YBL064C	0.963	1.281	1.009	0.046
YMR042W	2.373	1.731	0.519	0.082
YOL061W	1.419	1.807	0.264	0.262
YNL300W	1.286	0.998	0.700	0.634
YFL032W	0.721	0.596	0.973	0.761
YDR066C	1.494	0.821	0.919	0.589
YER115C	1.144	1.882	0.372	0.075
YOL122C	1.368	0.868	0.343	1.117
YLL032C	1.099	1.474	0.304	0.550
YML030W	0.932	0.851	0.129	1.347
YNL099C	0.790	0.829	0.729	0.768
YJL044C	2.023	1.660	0.264	0.401
YLR130C	0.737	1.467	0.590	0.266
YKL207W	0.608	0.487	0.068	1.766
YOR029W	0.997	0.687	1.001	0.633
YMR103C	0.441	1.417	0.299	0.603
YGL161C	1.177	0.785	1.809	-0.274
YDR539W	1.101	0.822	0.387	1.109
YOR087W	2.240	0.786	0.739	0.793
YDR470C	1.002	0.645	1.562	0.111
YGR242W	1.179	1.026	0.495	0.794
YLR300W	2.116	1.223	0.526	0.565
YDR345C	1.222	1.373	0.514	0.426
YOL011W	0.699	1.360	0.812	0.140
YOR347C	1.399	1.435	0.274	0.603
YJL148W	0.949	0.613	0.407	1.289
YMR147W	1.602	2.071	0.202	0.034
YDR059C	1.873	1.064	0.578	0.664
YGL260W	1.072	0.788	1.340	0.178
YPL248C	1.873	1.468	0.613	0.225
YNL318C	2.183	1.711	0.831	-0.236
YPL121C	1.425	1.492	0.557	0.255
YLR288C	1.911	1.316	0.318	0.671
YHR015W	1.216	1.083	1.352	-0.132
YKR066C	1.030	1.063	0.763	0.477
YAR018C	0.908	1.150	1.076	0.076
YNL032W	0.824	1.463	1.122	-0.284
YPR050C	0.332	0.371	0.565	1.363
YJR150C	0.926	0.906	0.955	0.438
YDR153C	0.469	0.974	0.942	0.384
YMR124W	2.340	2.016	0.290	-0.009
YDL178W	1.262	1.104	1.159	0.029
YPR115W	1.625	1.171	0.883	0.236
YMR106C	1.356	0.796	1.648	-0.154
YOR037W	1.003	0.417	1.500	0.372
YFL010W-A	0.998	0.465	2.061	-0.241
YML007W	0.815	1.327	0.253	0.702
YGL153W	0.992	0.583	0.057	1.642
YDR154C	0.252	0.459	1.208	0.614
YDR419W	0.741	0.745	1.365	0.169
YPL212C	1.734	1.599	0.462	0.219
YOR092W	1.250	0.471	1.337	0.470
YKL101W	1.443	1.535	0.688	0.051
YDR121W	2.293	0.892	0.320	1.060
YOR107W	1.215	0.464	1.286	0.520
YNL083W	0.899	0.764	1.256	0.248
YOR109W	1.633	0.702	0.793	0.772
YDR222W	0.970	1.033	0.807	0.426
YPL249C	0.814	0.927	0.765	0.573
YOL001W	1.001	0.667	0.424	1.174
YNR063W	0.708	0.685	0.401	1.179
YLR329W	1.181	1.128	0.746	0.388
YLR165C	1.638	1.436	0.513	0.314
YJR104C	0.216	0.407	1.775	0.076
YOL080C	1.096	0.924	1.002	0.329
YLR406C	1.435	1.077	0.897	0.279
YPL184C	1.153	1.226	0.492	0.534
YKL201C	0.820	1.445	0.948	-0.141
YGR193C	1.106	0.966	0.067	1.217
YOL068C	1.944	0.933	0.960	0.354
YML082W	2.004	1.240	0.269	0.735
YOR343C	1.593	1.426	0.334	0.483
YCL076W	1.663	1.310	0.534	0.400
YPR199C	1.164	0.540	0.920	0.783
YBR240C	1.891	1.517	0.357	0.368
YFR035C	0.397	0.409	0.209	1.625
YAR044W	0.995	0.776	1.356	0.110
YLR365W	0.983	0.958	0.780	0.503
YML027W	1.545	0.992	0.853	0.394
YKL131W	1.362	1.579	0.618	0.041
YMR182C	1.556	1.830	0.496	-0.088
YMR073C	0.242	0.852	0.346	1.040
YLR090W	1.098	1.436	0.184	0.612
YMR161W	1.257	1.390	0.760	0.079
YGR122W	0.324	0.888	1.185	0.156
YOR351C	0.923	1.578	0.478	0.173
YLR031W	1.308	1.062	0.979	0.187
YJL127C	0.440	0.411	0.090	1.725
YMR157C	1.276	0.490	0.083	1.652
YIL049W	1.271	1.073	0.845	0.306
YOR298W	0.804	1.033	1.013	0.176
YDL054C	1.264	1.569	0.707	-0.054
YJL082W	0.976	0.817	1.094	0.311
YLL021W	1.022	0.980	0.480	0.761
YOR246C	0.719	0.566	0.017	1.637
YPL066W	1.321	1.209	0.827	0.184
YPR119W	1.298	1.359	1.061	-0.200
YNL235C	0.770	0.892	1.113	0.214
YPR087W	0.070	0.040	0.022	2.157
YGR284C	1.135	1.113	0.801	0.304
YBR185C	0.616	1.409	0.078	0.732
YGR010W	1.706	0.930	0.757	0.530
YNR062C	1.095	0.933	0.510	0.774
YPL216W	0.793	1.599	0.223	0.394
YHL037C	0.687	1.301	2.065	-1.151
YLR326W	1.245	1.093	0.642	0.480
YGR281W	1.922	0.989	1.009	0.216
YGL041C	1.780	0.814	1.086	0.314
YOR058C	2.047	0.910	0.561	0.743
YIL040W	0.522	1.154	1.342	-0.283
YBL072C	0.777	1.028	0.541	0.643
YLR273C	1.570	0.987	0.796	0.428
YOR247W	0.949	1.235	0.199	0.777
YMR006C	0.906	0.915	0.651	0.643
YLR328W	1.366	0.712	0.189	1.307
YMR065W	0.626	1.197	0.501	0.511
YNL281W	0.704	0.861	1.241	0.106
YJL149W	1.472	0.733	0.313	1.162
YKL107W	1.110	1.492	0.596	0.118
YPL234C	1.071	1.284	0.492	0.430
YGR032W	1.536	0.915	1.197	0.093
YGR194C	1.084	0.810	0.959	0.434
YDL020C	0.595	0.278	1.506	0.418
YOR166C	1.381	1.466	0.167	0.562
YJL017W	1.602	1.296	0.325	0.569
YNL285W	0.994	1.082	1.118	-0.010
YLR020C	0.571	0.691	0.136	1.361
YBR214W	1.217	0.746	0.267	1.173
YDR239C	0.647	0.857	0.861	0.469
YLL033W	1.527	0.913	0.231	1.040
YBL067C	1.760	0.765	0.449	0.970
YLR134W	0.421	1.397	0.324	0.462
YLR325C	1.750	1.786	0.238	0.159
YNR032W	0.698	0.669	0.745	0.768
YMR181C	1.141	0.956	0.747	0.476
YDR393W	0.689	0.668	0.100	1.410
YLR142W	1.122	0.924	0.771	0.482
YMR085W	1.053	0.822	1.001	0.351
YBR141C	1.486	0.899	1.146	0.130
YIL089W	1.042	0.820	1.375	-0.024
YDR423C	0.490	1.036	0.545	0.590
YDR122W	1.162	1.075	0.845	0.249
YNL081C	0.001	0.014	0.013	2.142
YNL211C	1.716	0.583	1.333	0.252
YPL265W	1.019	1.139	0.875	0.154
YLR169W	0.919	0.822	0.468	0.877
YOR005C	1.912	1.482	0.709	-0.023
YLL014W	1.566	1.279	0.146	0.742
YOL096C	1.357	0.948	0.445	0.773
YGR196C	0.187	0.079	0.034	2.050
YLR063W	0.877	0.803	0.479	0.879
YKL214C	2.210	1.265	0.247	0.648
YDR387C	0.753	0.663	1.226	0.268
YDL233W	1.971	1.491	0.484	0.182
YGL078C	0.605	0.280	1.214	0.663
YOR304C-A	1.510	1.368	0.191	0.596
YIL050W	1.432	0.701	0.451	1.001
YOL070C	1.820	1.345	0.320	0.488
YNL195C	1.723	1.612	0.399	0.140
YGR176W	1.063	0.617	0.275	1.258
YLR034C	1.051	0.665	0.452	1.033
YOL013C	0.577	0.841	0.573	0.733
YNR025C	1.816	1.508	0.202	0.435
YCR006C	0.843	1.068	0.443	0.633
YER063W	0.700	1.190	0.305	0.648
YNL123W	1.021	0.861	0.897	0.385
YPR079W	1.467	1.419	0.153	0.568
YBL031W	1.391	0.965	0.622	0.552
YNL265C	1.351	0.838	1.054	0.246
YDL201W	1.662	0.897	0.318	0.921
YMR274C	2.198	1.409	0.733	-0.007
YPL116W	0.889	0.828	0.420	0.883
YBR159W	1.554	0.858	1.072	0.200
YLR238W	0.308	0.390	0.938	0.799
YAL021C	0.004	0.034	0.009	2.085
YER002W	0.655	0.442	1.859	-0.174
YOR010C	1.418	0.978	0.689	0.460
YLR241W	0.948	0.990	0.898	0.239
YML042W	0.673	1.746	0.570	-0.190
YLR306W	1.139	0.764	0.761	0.600
YPL222W	1.330	1.033	0.361	0.730
YFL035C-B	1.451	0.815	1.434	-0.126
YJR111C	1.485	1.437	0.024	0.662
YOL128C	1.313	0.961	0.428	0.733
YNL121C	0.874	0.726	0.423	0.972
YJR144W	1.242	0.721	0.028	1.371
YOR266W	1.027	0.998	0.182	0.938
YPR117W	1.310	1.035	0.850	0.232
YER093C-A	1.953	1.417	0.304	0.394
YDL197C	1.798	1.158	0.598	0.359
YMR148W	2.261	1.629	0.194	0.290
YDR310C	1.591	0.592	0.637	0.884
YHR194W	0.340	0.164	0.071	1.878
YPR201W	1.107	1.398	0.874	-0.160
YKL092C	1.327	0.967	0.651	0.494
YFR034C	0.011	0.033	0.019	2.058
YBR293W	0.819	1.145	0.796	0.167
YGR069W	0.677	0.850	0.631	0.624
YDR538W	0.980	0.747	0.223	1.132
YMR024W	1.351	1.148	0.852	0.100
YOR062C	1.926	0.685	0.622	0.791
YDR242W	0.809	0.542	1.937	-0.381
YLR308W	1.438	0.955	0.726	0.416
YHR016C	0.549	0.945	0.782	0.370
YER064C	1.343	0.761	0.475	0.860
YHR131C	1.105	1.167	0.713	0.209
YBR094W	1.778	1.520	0.499	0.068
YDL057W	0.954	0.295	1.332	0.459
YKL115C	0.692	1.243	0.929	-0.087
YNL057W	1.445	1.405	0.479	0.200
YNR021W	0.724	0.553	0.905	0.625
YKR010C	0.403	1.190	0.874	0.017
YMR179W	0.639	0.888	0.984	0.210
YPL155C	0.605	1.071	0.556	0.452
YEL030W	1.567	1.234	0.826	0.016
YPL092W	0.414	1.092	0.560	0.423
YKL077W	1.908	1.458	0.209	0.408
YKR047W	1.253	0.670	0.395	1.009
YHR080C	1.261	1.385	0.428	0.261
YNR060W	0.940	1.010	0.413	0.650
YML021C	1.537	0.719	0.837	0.517
YJL043W	1.701	1.614	0.210	0.248
YIL014W	0.643	0.981	1.136	-0.047
YML033W	1.982	1.292	0.319	0.459
YHL030W	1.093	1.211	1.202	-0.343
YMR250W	1.842	1.420	0.780	-0.131
YIR036C	0.961	0.833	0.478	0.755
YHR127W	0.501	0.627	0.398	1.041
YJL077C	0.986	0.772	0.753	0.540
YOR315W	0.943	1.495	0.461	0.105
YER103W	1.368	1.647	0.460	-0.046
YDR125C	0.722	0.579	1.187	0.293
YBL083C	1.668	1.266	0.066	0.727
YLL024C	0.628	1.109	0.387	0.562
YGR234W	0.949	1.311	0.761	-0.017
YMR071C	1.098	0.812	0.493	0.750
YJR058C	2.028	1.342	0.292	0.421
YKR075C	1.682	1.437	0.391	0.226
YOR079C	1.331	0.417	1.083	0.549
YDL162C	0.855	0.922	0.860	0.268
YDR496C	0.335	0.549	1.221	0.278
YJL213W	0.412	0.928	1.285	-0.166
YFR033C	0.057	0.036	0.020	1.990
YLR012C	0.374	0.716	0.518	0.808
YGL002W	0.572	1.069	0.470	0.503
YBL005W	1.783	0.853	0.998	0.189
YGR260W	1.256	0.894	0.865	0.277
YOR314W	1.024	1.013	0.688	0.335
YPL098C	0.982	0.810	0.036	1.189
YPL198W	1.041	1.283	0.435	0.315
YBR244W	1.245	0.892	0.429	0.712
YPL021W	1.273	1.002	0.817	0.212
YBR241C	1.977	1.075	0.355	0.600
YLR432W	1.701	1.500	0.310	0.221
YKL105C	1.446	1.671	0.542	-0.183
YIL133C	0.692	0.558	1.218	0.253
YOL053W	1.243	1.492	0.244	0.292
YMR318C	0.942	0.644	0.569	0.814
YNL314W	1.587	1.511	0.594	-0.079
YOL002C	1.483	1.036	0.460	0.530
YGR226C	0.472	0.633	0.347	1.044
YLR096W	0.384	0.711	0.512	0.801
YMR140W	1.305	0.874	1.144	0.006
YAL040C	1.762	1.202	0.780	0.042
YFR018C	1.642	1.743	0.240	0.040
YML117W-A	1.449	1.211	0.210	0.601
YPL207W	0.988	1.411	0.414	0.197
YGL162W	0.935	0.894	1.272	-0.144
YPR045C	0.324	0.808	0.946	0.267
YOR049C	1.196	0.389	1.073	0.558
YKR103W	2.023	1.671	0.496	-0.148
YMR136W	1.093	0.791	1.213	0.014
YMR271C	0.847	0.523	0.327	1.165
YDR420W	0.500	0.617	1.237	0.160
YMR173W-A	1.455	0.790	1.064	0.159
YAL047C	1.583	0.849	0.777	0.385
YDL022W	0.875	0.678	0.865	0.467
YFL036W	0.968	0.655	1.102	0.251
YOL003C	1.473	1.425	0.062	0.519
YMR291W	1.907	1.576	0.426	0.003
YBR161W	1.586	1.105	0.950	-0.051
YLR296W	1.035	0.899	0.787	0.318
YMR294W-A	1.516	0.942	1.111	-0.050
YPL221W	1.468	1.356	0.220	0.425
YOR130C	0.562	0.964	1.049	-0.012
YKL120W	2.120	1.063	0.691	0.245
YJL066C	0.414	0.930	0.550	0.518
YCR023C	1.287	0.994	0.189	0.815
YIL023C	0.458	0.613	1.860	-0.474
YOL047C	1.463	1.376	0.277	0.343
YNL109W	0.350	0.209	1.825	-0.038
