orf	hap a | growth (colony size) | expression of clogging-prone Pdi1-DHFR [standard] | Ast T~Schuldiner M, 2016
YBR196C	1.3994230346000476
YBR196C-A	1.1610565096218692
YBR196C-B	0.7489558145311341
YBR197C	1.0428138904082829
YBR199W	1.2349239873757858
YBR200W-A	0.7672983260613839
YBR201W	0.9176572071218089
YBR202W	1.5248039468756005
YBR203W	1.0239618371630153
YBR204C	1.0217252173035394
YBR205W	0.9778834815803337
YBR206W	1.2500418627517882
YBR207W	0.8671907948678796
YBR208C	0.8856007489205089
YBR210W	0.9629942892477661
YBR212W	0.9057430576613814
YBR213W	1.0139476259880393
YBR214W	1.215973128271469
YBR215W	1.3210190984659185
YBR216C	1.006210886257071
YBR217W	1.2768520411862043
YBR218C	0.9946231401459179
YBR219C	0.945572471721117
YBR220C	0.9915769885835607
YBR221C	1.2201187354271383
YBR221W-A	0.8832755661674503
YBR222C	0.7581223874012187
YBR223C	0.8700498696028637
YBR224W	1.3072210286831638
YBR225W	1.1958188225169233
YBR226C	1.1705423116852192
YBR227C	0.9756618470692674
YBR228W	0.9720263019049679
YBR229C	1.187901977238294
YBR230C	0.9684937172010287
YBR231C	1.5974267734813041
YBR232C	0.7101857056972655
YBR233W	1.0308893662340253
YBR235W	1.1584661228781525
YBR236C	0.9988639487679971
YBR237W	1.0951090218074375
YBR238C	0.9848016599391702
YBR239C	0.9752251364582181
YBR240C	0.8952179600901853
YBR241C	1.1733573587194677
YBR242W	1.0461941825051528
YBR243C	1.0648748459114425
YBR244W	1.0173501893778334
YBR245C	1.2372888189560927
YBR246W	1.361132926099793
YBR247C	1.0791743918899346
YBR248C	0.999935748189178
YBR249C	1.0266916407329394
YBR250W	1.0370612395931191
YBR251W	2.930250142591544
YBR252W	0.8570055728838132
YBR254C	1.203846425774904
YBR255W	0.9856889097231892
YBR256C	1.014106145556181
YBR257W	0.9053916375743827
YBR258C	0.9241552705071479
YBR259W	1.3135772472843572
YBR260C	0.637801291180866
YBR261C	1.0319003171167376
YBR262C	1.0078200942247455
YBR263W	1.0258835829797626
YBR264C	0.9395760735277989
YBR265W	1.0648587911458167
YBR266C	1.7869653101022829
YBR267W	1.0271461897816125
YBR268W	1.27995169624389
YBR269C	1.3762497295668872
YBR270C	1.1395761841866123
YBR271W	0.900181525659914
YBR272C	0.9221133793239581
YBR273C	0.9039287660479398
YBR274W	1.066337338337482
YBR275C	1.165142452489583
YBR276C	1.1930194334827449
YBR277C	1.1619908099860823
YBR278W	1.1121471907753893
YBR280C	0.9063727233197958
YBR281C	0.9535880539847114
YBR282W	1.3018707904600084
YBR283C	0.6924288486591952
YBR284W	0.8790515949097968
YBR285W	0.796623816794415
YBR286W	1.146119374716884
YBR287W	0.934467614363262
YBR288C	1.0246629881656928
YBR290W	0.7749916512153099
YBR291C	1.1890144938277156
YBR292C	1.085695306996787
YBR293W	0.9907369959710307
YBR294W	1.1464033647177765
YBR295W	1.1165259704913386
YBR296C	0.9286672301815893
YBR296C-A	0.7786702104049619
YBR297W	1.16438792713251
YBR298C	1.0416987008844647
YBR300C	1.2019528639291381
YBR301W	0.7486158753398348
YCL001W	1.3748099625864199
YCL001W-A	0.9848146905095405
YCL001W-B	0.6952871580560496
YCL002C	0.9699380563040519
YCL004W	0.8234234539351248
YCL008C	0.4598588097736279
YCL009C	0.8733888917227074
YCL010C	1.0316551458751806
YCL011C	1.053257832175881
YCL014W	0.9870450916964106
YCL016C	1.985435424900023
YCL017C	1.0714002780734757
YCL021W-A	0.8682520622475384
YCL022C	0.9089459467135044
YCL023C	0.9396456374515529
YCL024W	0.8126373167298053
YCL025C	1.044179923036633
YCL026C-A	0.9214912009001833
YCL026C-B	0.8418545730083489
YCL027W	1.0297111410458308
YCL028W	1.0067404754879616
YCL029C	1.013425561240955
YCL030C	0.9502599483110226
YCL031C	1.0569565256837061
YCL032W	0.8751856005278803
YCL033C	1.201517988761207
YCL034W	0.6778743647191429
YCL035C	1.0662028147205616
YCL036W	1.3278232852042076
YCL037C	0.45704915118546574
YCL038C	0.9975076620734656
YCL039W	0.9107148714409299
YCL040W	0.8970174233826648
YCL041C	1.070233217056289
YCL042W	1.2640841129612708
YCL043C	0.7653961352914483
YCL044C	1.188861808841223
YCL045C	1.0619112102737058
YCL046W	1.1373873500633769
YCL047C	0.8760360142116838
YCL048W	1.0046567366192778
YCL049C	0.9576190846231531
YCL050C	0.9416151436273267
YCL051W	1.091811515220658
YCL052C	0.8418720238391028
YCL055W	0.8792840575661578
YCL056C	1.2558333459407474
YCL057W	1.0828135015165972
YCL058C	1.42215962249371
YCL059C	0.3862061773569567
YCL061C	1.3363428270811193
YCL063W	1.2807518655523356
YCL064C	1.0735604400905094
YCL069W	0.9837765413976358
YCL076W	0.8836422340050069
YCR001W	0.9542581781363273
YCR003W	1.4319028124864153
YCR004C	0.754905520110095
YCR005C	1.0600467042991106
YCR006C	0.9834977087897494
YCR007C	0.9677785843019413
YCR008W	1.1847210014506993
YCR009C	1.1455508939899108
YCR010C	1.2254719823237064
YCR011C	0.9749058437949462
YCR012W	0.8554991177752284
YCR014C	0.8485169528296058
YCR015C	0.9863968048647157
YCR016W	0.856267415972832
YCR017C	1.248999316829549
YCR019W	1.1905427783427438
YCR020C	0.9147999966207798
YCR020C-A	1.014838836376327
YCR021C	1.0787257065671947
YCR022C	1.0397586120858255
YCR023C	0.9949568746562373
YCR024C-A	1.2204387976682314
YCR025C	1.009915764016626
YCR026C	1.1235296757515572
YCR027C	1.2139463112840165
YCR028C	0.8347521774098874
YCR028C-A	2.010986492258501
YCR030C	1.2039860265624966
YCR031C	1.5480525478181286
YCR032W	1.294277621188793
YCR033W	1.797800208587849
YCR034W	1.3943358777070554
YCR035C	0.9645103512276542
YCR037C	0.9479137964464018
YCR043C	1.2920728416293246
YCR045C	1.2224356437419437
YCR048W	1.069064466229599
YCR049C	0.9859074793554007
YCR050C	1.0370541566519442
YCR051W	0.8576703659383714
YCR052W	0.7725310844637625
YCR053W	1.4413260149596903
YCR054C	1.0152466806190128
YCR057C	0.853967884225594
YCR059C	0.9520033155557207
YCR060W	0.9107278329910501
YCR061W	1.0010453288915493
YCR065W	1.3644570943482175
YCR066W	1.1260080452758436
YCR067C	0.8120467445501266
YCR068W	0.8343540608538734
YCR069W	1.058175106548171
YCR072C	0.9150785355295448
YCR073C	0.9477586058333455
YCR073W-A	0.9322621391600967
YCR075C	0.9849057205155833
YCR076C	1.2051250334638077
YCR077C	1.6217849916396376
YCR079W	0.9229362869177826
YCR081W	1.674387174937159
YCR082W	1.219629907325238
YCR083W	0.9791190197480772
YCR085W	1.2053907672415412
YCR086W	1.146952300827124
YCR087C-A	1.0672686064615942
YCR087W	1.2103698189719716
YCR088W	0.891339264801664
YCR089W	0.8221564963078039
YCR090C	0.9246783939066429
YCR091W	1.0263739936481546
YCR092C	1.0122853514770038
YCR093W	1.0072806405345227
YCR094W	1.6552131736290119
YCR095C	1.1268109012481493
YCR098C	1.0042444817272522
YCR099C	0.9784741803539132
YCR100C	1.0488395113704927
YCR101C	1.0717713977479497
YCR102C	1.0026690197433592
YCR102W-A	0.8774843502621295
YCR105W	0.8133171611012832
YCR106W	0.8008923809411224
YCR107W	0.8592201260469636
YDL001W	1.2620407114029946
YDL002C	1.2142848753964128
YDL006W	1.261508676594287
YDL007W	0.8480466775011305
YDL008W	0.9532510055707217
YDL009C	0.927789134753817
YDL010W	0.8409199119035641
YDL011C	0.9272281925951013
YDL012C	0.9449695535054308
YDL013W	1.2336856977426696
YDL014W	0.9342259180746599
YDL015C	0.9736418611384746
YDL017W	0.8585774740753853
YDL018C	1.0088682402610765
YDL019C	0.8500937206040952
YDL020C	0.8222328027501511
YDL021W	1.2955528182520368
YDL022W	0.9634070973469863
YDL023C	0.8720177607226959
YDL024C	0.8615358369935928
YDL025C	0.9157084237672343
YDL026W	0.9452416888788532
YDL027C	0.9159682823115735
YDL028C	0.8772739977683656
YDL029W	1.050850291505391
YDL030W	1.11100934559328
YDL031W	0.8621231602805973
YDL032W	1.3230566845592677
YDL033C	1.3676583132988975
YDL034W	0.8909528504091301
YDL035C	1.2558211009390492
YDL036C	0.9899903569446495
YDL037C	0.9287190239368667
YDL039C	0.8980890163797384
YDL043C	0.7976934286093736
YDL044C	1.241244367939257
YDL045W-A	0.7233924865431219
YDL046W	0.8951916258409913
YDL047W	1.0000947138488006
YDL048C	0.8882802628954877
YDL049C	0.8566769058828645
YDL050C	0.8661414829535375
YDL051W	0.762850258536389
YDL052C	1.0826751671287551
YDL053C	1.283377276192095
YDL054C	0.7405058711156787
YDL055C	1.1083843435839074
YDL056W	0.8962352284834985
YDL057W	0.699735864635171
YDL058W	0.8565468023298861
YDL059C	0.9586390715813181
YDL060W	1.0421167309477597
YDL061C	1.5782111790857714
YDL063C	1.4435574721829951
YDL065C	0.958570731184991
YDL066W	1.007556502379724
YDL067C	0.930350771155949
YDL070W	0.8685707909001155
YDL071C	0.8872161954378313
YDL074C	1.7525686749894809
YDL076C	0.7267463000516028
YDL077C	1.2268308311398692
YDL078C	0.9895574864776584
YDL079C	1.021356987934366
YDL080C	0.9457386350499479
YDL081C	1.5472761270195157
YDL082W	1.5168923263456746
YDL083C	1.5131782671423066
YDL085C-A	0.7813638346785244
YDL085W	0.8530318111518741
YDL086W	0.9426682286463481
YDL087C	0.9500774143229991
YDL091C	0.9089944115592345
YDL093W	1.1101456563132928
YDL094C	1.1057241559527495
YDL095W	1.4520868006657324
YDL096C	1.2305672663932121
YDL097C	1.0560861241240034
YDL098C	1.0496995907388493
YDL099W	0.9686892395456413
YDL100C	0.9152391885231822
YDL102W	0.8220554175703809
YDL104C	1.052406779405493
YDL105W	0.8851966432440118
YDL106C	0.9991267401796368
YDL107W	1.1570781131237295
YDL108W	1.0108275336448127
YDL109C	0.8566756682205907
YDL110C	1.0553478099766256
YDL111C	1.613635539259258
YDL112W	1.0967591635696026
YDL113C	0.8682210328714668
YDL114W	0.8874513474690635
YDL117W	1.6856535578538425
YDL118W	0.7747168564718242
YDL119C	0.8799172760954904
YDL120W	0.9086549229853972
YDL121C	0.9269149303977
YDL122W	0.5369638763535731
YDL123W	1.0019072696615203
YDL124W	0.9382386622313127
YDL125C	0.979214641695138
YDL126C	1.0247948453831115
YDL127W	0.9679235261885512
YDL128W	0.8618333948567387
YDL129W	1.0212702804456002
YDL130W	1.5144064326918938
YDL130W-A	0.7182581339200409
YDL131W	0.8152413130206067
YDL132W	1.3274462087887795
YDL133C-A	1.1310672224862421
YDL133W	1.1247142881999022
YDL134C	1.0182621480445169
YDL135C	0.5945139421800623
YDL136W	1.3295025026180205
YDL137W	0.9955894452135445
YDL138W	0.9976180198732573
YDL139C	0.879319809263355
YDL140C	0.9666099894035433
YDL142C	0.9747060973257311
YDL144C	0.9729631863382335
YDL146W	0.9765050612298611
YDL147W	0.9790296740331259
YDL148C	1.0252997568715096
YDL149W	1.225119160493526
YDL150W	0.9736469605113991
YDL151C	0.8860783960607423
YDL152W	1.303400126608373
YDL153C	0.8275334359990852
YDL154W	1.0855902345750639
YDL156W	0.9207195587066225
YDL157C	0.9134589098702036
YDL159W-A	0.7588752112666399
YDL161W	1.0680368314772004
YDL162C	1.242475879379189
YDL163W	0.8508039434638874
YDL165W	1.2911219500242452
YDL168W	1.1292459598308686
YDL169C	1.026551475979971
YDL170W	1.0560752108598408
YDL171C	0.9281177750425285
YDL172C	0.7626676666299969
YDL173W	0.7748883106436546
YDL174C	1.0480592597233207
YDL175C	1.0254044964851143
YDL176W	0.9210602756607882
YDL177C	0.9515636377734941
YDL178W	1.1134053652762872
YDL179W	0.9964137489656362
YDL180W	0.9510228296569451
YDL182W	1.0699962641676941
YDL183C	1.2288066101605164
YDL184C	1.0781741163904464
YDL186W	0.895256173345419
YDL187C	1.063609845882341
YDL188C	1.1797639925598704
YDL189W	0.8995921332074117
YDL190C	0.8039508112947586
YDL191W	1.1775030237848816
YDL192W	1.4033996869816845
YDL193W	0.7974946892619075
YDL194W	1.066875388527487
YDL195W	1.120333844202089
YDL197C	1.002622933528807
YDL199C	0.8549524401800953
YDL200C	0.9855422547576507
YDL201W	0.9919027853705729
YDL203C	0.7928277692132057
YDL204W	0.804323636552055
YDL205C	1.0146827115744206
YDL207W	0.9674646621731514
YDL208W	1.1921064026287875
YDL209C	0.7795186417793287
YDL210W	1.0663881037290195
YDL211C	1.0385519824509901
YDL212W	0.792827407811543
YDL213C	1.4409315432305536
YDL214C	1.1527370308554887
YDL215C	0.9847101602201572
YDL216C	0.9761365054388302
YDL217C	1.0792386130625926
YDL218W	0.9695760202273368
YDL219W	0.9909004405585911
YDL220C	0.9381157046700718
YDL222C	1.0086905552858596
YDL224C	0.8701192712347232
YDL225W	0.9724442866845757
YDL226C	1.521513857022161
YDL229W	0.5462300595331158
YDL230W	1.111091533378511
YDL231C	1.0420288002218783
YDL232W	0.8500031256074398
YDL233W	1.0096650013074577
YDL234C	0.9891756568773976
YDL235C	1.2417218289558365
YDL236W	1.101647001935055
YDL237W	0.8604400834975008
YDL238C	0.9976590488913032
YDL239C	0.8120013454676421
YDL240W	1.299549348901846
YDL241W	0.9939583754929586
YDL242W	0.9521374144325905
YDL243C	1.0028234422570117
YDR001C	0.8439384987788916
YDR002W	0.9927718616681103
YDR003W	1.0395550558522666
YDR003W-A	0.8894260916933341
YDR004W	1.2341660386421334
YDR005C	1.30771838085119
YDR006C	1.1488634541714928
YDR007W	0.9170051977791212
YDR008C	0.9207962077880144
YDR009W	1.3966008154650518
YDR010C	0.8562662677423107
YDR011W	1.084648077610901
YDR013W	0.9055590414842583
YDR014W	1.1278639479351913
YDR015C	0.9567926071516569
YDR017C	1.450273273102752
YDR018C	1.138940423504191
YDR019C	0.9279483380130135
YDR020C	1.3977931832330026
YDR021W	0.9090099773127879
YDR022C	0.8963268269441227
YDR024W	1.9889716930909769
YDR025W	1.8937133826406687
YDR026C	0.9692962549459455
YDR027C	1.951172182868304
YDR028C	1.277657207143457
YDR029W	0.9991631984805893
YDR030C	0.8913788352731321
YDR031W	1.0185389904375781
YDR032C	0.9411260206469888
YDR033W	1.36814771410415
YDR034C	1.6210996752358604
YDR034W-B	0.9171485579098927
YDR035W	0.9099933581904461
YDR036C	0.8500501198769659
YDR041W	0.8328928454291941
YDR042C	0.8176165319302091
YDR043C	1.1947536775740417
YDR044W	1.0794375510235472
YDR045C	1.037321925011501
YDR046C	0.9197318732519143
YDR047W	1.1278974772987391
YDR048C	1.1575879470370596
YDR049W	0.718299122444114
YDR050C	0.8904708948693316
YDR051C	0.8503147251919057
YDR054C	0.8578395748663965
YDR055W	0.8381025598831388
YDR056C	0.8903152859097098
YDR057W	0.7348245476758127
YDR058C	1.0325719163221927
YDR059C	1.0127264291965226
YDR060W	1.0837890483055193
YDR061W	1.3103816811722362
YDR062W	0.890501397518871
YDR063W	0.9320122663585744
YDR065W	1.8898626786175774
YDR066C	1.1585360152535782
YDR067C	0.8424576039541094
YDR068W	0.8752613686196188
YDR069C	0.6129966315266419
YDR070C	0.845267078749624
YDR071C	1.0349341369145042
YDR072C	1.0048513818155078
YDR073W	1.3549842152049638
YDR074W	1.9120434144345395
YDR075W	0.9532436297922103
YDR076W	1.1771546362672878
YDR077W	1.085674055436183
YDR078C	0.9353285828123995
YDR079C-A	0.8035056248285385
YDR079W	1.4269531343481043
YDR080W	1.1867952403593431
YDR082W	1.0949835676444108
YDR083W	1.7569177813881671
YDR084C	0.9402859093939565
YDR085C	0.9452868086614573
YDR087C	0.9809899399020922
YDR088C	0.9031866026117323
YDR089W	1.094855693529256
YDR090C	0.9610684157935068
YDR091C	0.7557103432334147
YDR092W	0.9021098144256953
YDR093W	1.0522434194872399
YDR094W	0.833872892688798
YDR095C	0.9952127977769555
YDR096W	0.9383472096088828
YDR097C	1.1312371374922063
YDR098C	0.8523060232107115
YDR099W	0.757229560080417
YDR100W	0.9011943476381756
YDR101C	1.2759150215008481
YDR102C	0.8426117773126748
YDR104C	1.07174515403324
YDR105C	0.9028189036035026
YDR107C	1.110603354784603
YDR108W	1.1988125029917436
YDR109C	1.0197358075749525
YDR110W	0.9384017893214882
YDR111C	0.9317373092598652
YDR112W	0.8331311661106001
YDR113C	1.0357517771481237
YDR116C	1.05390118405701
YDR117C	1.0966639834358838
YDR118W	1.1424521716839309
YDR119W	0.9146946217545057
YDR120C	0.785558852322546
YDR121W	1.12969323472655
YDR122W	0.8875966924521644
YDR123C	0.9365021981143161
YDR124W	0.9177839911294693
YDR125C	0.6959295597093086
YDR126W	1.25575223309731
YDR127W	1.2015507715793459
YDR128W	0.9190909559279344
YDR129C	0.9755109691509393
YDR130C	1.115653644019039
YDR131C	0.9342859858218501
YDR132C	1.0084583083603742
YDR133C	0.9348640232197921
YDR135C	1.061996228798607
YDR136C	1.2766645984621772
YDR137W	0.8941343234700722
YDR139C	0.8648753683384601
YDR140W	0.8405821237506407
YDR141C	0.9935202014717491
YDR142C	1.043585281638292
YDR143C	0.9123688221566896
YDR144C	1.364987742961173
YDR145W	0.8722448925382869
YDR146C	1.1033010991712984
YDR147W	0.8307175502509931
YDR148C	0.7320604399524965
YDR149C	1.1892751982808794
YDR150W	1.1331584611941066
YDR151C	0.9519622875851013
YDR152W	0.8756026135588442
YDR153C	0.9427726751953782
YDR154C	1.1102012494276847
YDR155C	0.9424463743682463
YDR156W	1.6336856849129107
YDR157W	1.0466824551646237
YDR158W	0.9341124257241552
YDR160W	0.8894149200576531
YDR161W	1.131673501321572
YDR162C	1.1483428318009552
