orf	hap a | growth (colony size) | lanthanum(3+) [4.5 mM] | YPD | Grosjean N~Blaudez D, 2022	hap a | growth (colony size) | ytterbium [3.8 mM] | YPD | Grosjean N~Blaudez D, 2022
YOR199W	3.097629980209355	0.07102721297953554
YOR208W	-0.04765584584937465	2.41492524130421
YOR212W	-0.04765584584937465	2.41492524130421
YOR220W	1.5249870671799903	2.41492524130421
YOR235W	-1.6202987588787396	0.07102721297953554
YOR251C	1.5249870671799903	0.07102721297953554
YOR265W	-0.04765584584937465	4.758823269628885
YOR295W	-3.1929416719081045	0.07102721297953554
YOR317W	3.097629980209355	0.07102721297953554
YOR331C	-3.1929416719081045	0.07102721297953554
YOR369C	-0.04765584584937465	4.758823269628885
YPL002C	-0.04765584584937465	4.758823269628885
YPL031C	-3.1929416719081045	-2.272870815345139
YPL045W	-3.1929416719081045	-4.616768843669814
YPL050C	-3.1929416719081045	0.07102721297953554
YPL051W	-3.1929416719081045	0.07102721297953554
YPL056C	-1.6202987588787396	-6.960666871994489
YPL057C	-4.76558458493747	-6.960666871994489
YPL065W	3.097629980209355	2.41492524130421
YPL084W	3.097629980209355	4.758823269628885
YPL120W	-3.1929416719081045	0.07102721297953554
YPL129W	-3.1929416719081045	0.07102721297953554
YPL136W	4.67027289323872	7.10272129795356
YPL138C	4.67027289323872	7.10272129795356
YPL139C	3.097629980209355	0.07102721297953554
YPL145C	-1.6202987588787396	0.07102721297953554
YPL152W	3.097629980209355	0.07102721297953554
YPL157W	-3.1929416719081045	-4.616768843669814
YPL180W	3.097629980209355	0.07102721297953554
YPL181W	3.097629980209355	0.07102721297953554
YPL183W-A	-0.04765584584937465	4.758823269628885
YPL193W	-3.1929416719081045	0.07102721297953554
YPL205C	-0.04765584584937465	4.758823269628885
YPL226W	-3.1929416719081045	0.07102721297953554
YPL232W	-3.1929416719081045	0.07102721297953554
YPL249C-A	-3.1929416719081045	0.07102721297953554
YPL259C	-1.6202987588787396	0.07102721297953554
YPR018W	-0.04765584584937465	2.41492524130421
YPR036W	-4.76558458493747	0.07102721297953554
YPR039W	1.5249870671799903	0.07102721297953554
YPR046W	1.5249870671799903	2.41492524130421
YPR049C	-0.04765584584937465	4.758823269628885
YPR067W	1.5249870671799903	0.07102721297953554
YPR074C	1.5249870671799903	0.07102721297953554
YPR095C	-3.1929416719081045	0.07102721297953554
YPR099C	-1.6202987588787396	0.07102721297953554
YPR101W	1.5249870671799903	0.07102721297953554
YPR119W	1.5249870671799903	2.41492524130421
YPR126C	1.5249870671799903	4.758823269628885
YPR141C	1.5249870671799903	4.758823269628885
YPR159W	-1.6202987588787396	7.10272129795356
YPR160W	1.5249870671799903	4.758823269628885
YPR163C	-4.76558458493747	-6.960666871994489
YPR173C	4.67027289323872	2.41492524130421
