Piims Datasets Upload Template,,,,,,,,,,,,,,,,
Tube,Tray,Line, Ca44, Cd111, Co59, Cu65, Fe57, K39, Mg25, Mn55, Mo95, Na23, Ni60, P31, S34, Zn66
17,383,YHR070W_ko,-16.38063703,0.344777862,0.10301659,0.693190487,8.293839444,-4913.098499,-60.52741056,-1.242683778,0.842576084,-55.84456959,1.432961609,-2067.184017,-627.3620308,8.090019841
29,383,YHR070W_ko,-13.0804607,0.325946411,0.094194227,0.715634387,9.694384524,-4688.815313,-41.06015424,-1.106575773,0.986368513,-33.05460358,1.476079789,-1633.173568,-642.0890828,7.976434903
41,383,YHR070W_ko,-10.81887019,0.324077325,0.096200595,0.703920005,8.996226747,-4672.902446,-40.73136099,-1.21234018,1.001756399,-28.515838,1.490034004,-1743.713489,-597.148718,6.844457681
6,383,YHR072W_ko,-5.110398291,0.337311632,0.091381485,0.815234699,9.812437191,-4862.155858,-107.6296067,-1.206107187,0.789929234,-72.6752322,1.471293492,-1732.586546,-533.9113646,11.1055109
18,383,YHR072W_ko,-11.43571718,0.317509559,0.091177048,0.595005196,8.771675468,-4831.563997,-168.4986016,-1.240529077,0.783306454,-88.36707715,1.394625776,-1885.510627,-603.4160076,8.091857426
30,383,YHR072W_ko,-6.472883939,0.274463086,0.089519149,0.674969945,9.341532485,-4898.317964,-104.7969562,-1.104404651,0.852563689,-87.03965235,1.45152811,-1692.52927,-581.1879308,8.583410735
42,383,YHR072W_ko,-4.949425567,0.32431588,0.091713909,0.631043297,10.14549453,-5028.721389,-94.39968911,-1.09793495,0.934628592,-54.54252725,1.566673335,-1755.965643,-599.6200094,7.161375254
7,383,YHR074W_ko,0.271356278,0.319696694,0.095240586,0.770791935,10.48909867,-4507.900176,4.077945125,-1.091762298,0.685325985,-45.97454493,1.519592879,-1358.640227,-482.0468701,12.25288756
19,383,YHR074W_ko,-5.782599038,0.253081087,0.075846158,0.637281057,9.174428596,-4585.475162,-58.31641254,-1.157681007,0.648934971,-67.27379711,1.30811802,-1704.222715,-616.8994028,9.555093761
31,383,YHR074W_ko,-5.1132186,0.210188673,0.059116946,0.616172427,9.445899233,-4607.554182,-86.05296719,-1.064846517,0.679832001,-93.21018012,1.327250889,-1914.174342,-601.1035992,7.413357477
43,383,YHR074W_ko,2.135868589,0.23114542,0.071827947,0.716701168,10.61086853,-4456.54263,-0.809705165,-1.06589831,0.920490211,-78.05471604,1.624738787,-1468.117198,-496.5229365,8.396181183
8,383,YHR083W_ko,-11.51564104,0.33153007,0.094354237,0.720304149,9.213033384,-5125.228961,-129.5975303,-1.086429881,0.79576503,-78.9845775,1.413125602,-2011.575878,-627.2336533,9.296290651
20,383,YHR083W_ko,-10.73793111,0.267805506,0.092340919,0.700121867,8.784859833,-4780.104085,-76.6079341,-1.152813774,0.812250156,-73.92426099,1.41351116,-2028.041282,-675.786577,7.471487775
32,383,YHR083W_ko,-12.37879796,0.23644054,0.084780499,0.51585067,9.339092547,-5158.559873,-95.47678457,-1.275018712,0.805076744,-106.3405402,1.333785032,-2349.280485,-673.9293387,7.571265031
44,383,YHR083W_ko,-11.61198641,0.208539278,0.084711733,0.527986085,8.714158899,-5050.92423,-146.0806776,-1.296419971,0.771297125,-111.6713307,1.291831771,-2317.778695,-728.6978061,6.591482731
54,383,YHR084W_ko,-11.16437944,0.369541885,0.109491043,0.661070463,9.610262128,-4934.161012,-80.89910376,-1.197116913,1.312002248,-91.9467504,1.776656024,-1805.695589,-578.1157325,7.321070316
66,383,YHR084W_ko,-6.438377053,0.404982634,0.111581054,0.824366582,9.676768258,-4741.099564,-28.24612887,-1.069373753,0.968123741,-84.57487973,1.579011687,-1311.970406,-504.4219509,8.744932264
78,383,YHR084W_ko,-6.357868899,0.3854359,0.117394109,0.690232326,10.79760218,-4776.296742,34.20132166,-1.106538353,1.057763849,-66.00334144,1.609196594,-941.8616636,-448.636211,8.818166612
90,383,YHR084W_ko,-6.153456532,0.312855491,0.100473449,0.735371315,12.69404802,-4355.032177,-31.33929992,-1.1832482,0.939146469,-83.31230851,1.708045472,-1414.803069,-578.6668181,7.862213676
9,383,YHR085W_ko,-4.890461688,0.269852746,0.075914582,0.600240911,10.08688198,-4958.048919,-119.890305,-1.315156135,0.530561782,-90.26165335,1.416581077,-1865.55415,-713.6980467,7.164568308
21,383,YHR085W_ko,-6.703497301,0.301688935,0.079463633,0.521989912,8.220178293,-4802.251831,-80.35475382,-1.27400589,0.437725364,-79.94126536,1.429635016,-1933.564808,-680.9051052,7.336304833
33,383,YHR085W_ko,-5.020807785,0.264626906,0.086537424,0.515303896,8.989585022,-4891.533556,-91.59099286,-1.328867009,0.535360042,-104.1621358,1.44245303,-1949.842941,-673.4400387,7.185117823
45,383,YHR085W_ko,3.943301015,0.307496733,0.107176512,0.686211706,9.500520144,-4993.014761,97.73402045,-1.212959771,0.608578878,-71.16328203,1.648780205,-1317.236854,-531.67959,8.853630092
10,383,YHR088W_ko,-4.646426393,0.303477677,0.073179181,0.810950419,10.82571641,-4617.341082,-13.65523209,-0.945235171,0.749491407,-44.81661704,1.409823347,-1586.032414,-619.1332173,9.541167002
22,383,YHR088W_ko,-1.062124975,0.303571757,0.090001773,0.757998475,9.918052476,-4530.473568,-36.84507886,-0.888075796,0.715673925,-40.38359755,1.365352722,-1547.663938,-569.6338124,9.507995422
34,383,YHR088W_ko,-3.871992457,0.247587246,0.071832377,0.730965189,15.0726404,-4485.812071,-38.27474883,-1.031824598,1.390293194,-78.46205023,1.369241129,-1275.563263,-588.8206788,9.158451242
46,383,YHR088W_ko,0.524412547,0.219905495,0.078877601,0.716881645,12.73008824,-4737.760438,-39.63643885,-1.073212045,0.955108938,-53.39423344,1.442786423,-1379.190351,-588.6247975,8.813791344
11,383,YHR101C_ko,-4.655095451,0.207622215,0.057836819,0.607675168,11.10462845,-4883.636304,-108.1026557,-1.177019298,0.598187449,-21.28794461,1.21062338,-2045.907116,-679.0354005,7.62513899
23,383,YHR101C_ko,-0.229168356,0.255986681,0.070277725,0.686794467,10.66149098,-4975.957044,-78.24120037,-1.163637378,0.685098551,-19.13130715,1.298565647,-1893.36742,-581.2507972,8.525029575
35,383,YHR101C_ko,-1.648388197,0.218072263,0.063128647,0.6209435,9.646329128,-4934.849904,-149.3811201,-1.177639657,0.640400175,-19.24414938,1.267917924,-1923.962452,-700.0995899,8.075041454
47,383,YHR101C_ko,3.403735039,0.23990766,0.07309752,0.744942901,9.195326101,-4940.190054,-93.15820741,-1.179266,0.637981407,-35.72842237,1.37149232,-1415.040595,-528.4280198,8.95074329
50,383,YHR107C_ko,-3.212720379,0.110841644,0.05884568,0.571690339,11.26214469,-4844.726025,-155.2494787,-1.177697162,0.776753354,-77.16141186,1.293860886,-1891.812253,-552.8301279,7.493297627
62,383,YHR107C_ko,-4.005846583,0.111391178,0.065911405,0.606101102,10.59764863,-4620.841606,-72.68740401,-1.133967505,0.835466018,-100.0827497,1.296067474,-2007.67844,-604.5288038,7.801765044
74,383,YHR107C_ko,-5.081523828,0.10962982,0.058400147,0.58632751,10.35007477,-4954.227616,-71.09721423,-1.123897426,0.714318653,-81.23157246,1.214216,-1928.139958,-691.7922267,7.40101222
86,383,YHR107C_ko,0.449774746,0.178800707,0.075736466,0.729596672,11.80033016,-4241.389691,-69.84963308,-0.843019757,1.119323654,-83.26514744,1.516736595,-1428.538412,-591.4836425,9.135647366
51,383,YHR118C_ko,3.834595527,0.288919662,0.087215927,0.746171706,10.02660259,-4647.656287,-27.09928451,-0.868676485,0.796131661,-10.37275735,1.515107402,-1049.711179,-299.3483961,9.917592287
63,383,YHR118C_ko,4.82996436,0.276002917,0.079028379,0.689221955,9.530593798,-4788.72535,-8.742915844,-0.89196867,0.751029666,-35.54639881,1.4654469,-832.329598,-524.8547234,9.850877064
75,383,YHR118C_ko,4.922184372,0.275159205,0.09148512,0.685624831,9.385324362,-4320.177875,-4.837804572,-0.934811975,0.75068551,-22.92823876,1.499982989,-948.7581203,-532.0617881,9.710446586
87,383,YHR118C_ko,4.757662425,0.281521497,0.092863381,0.856147983,11.00834814,-4204.697279,52.39074986,-0.925854518,0.840938924,-1.309017913,1.534525844,-475.4110474,-543.4419436,9.354921446
53,383,YHR122W_ko,0.50693347,0.272328707,0.090680903,0.767171267,10.71754016,-4552.793623,19.13175491,-1.074732154,0.922326759,-37.69188064,1.465119966,-1620.611031,-592.866162,8.345609187
65,383,YHR122W_ko,-8.884286995,0.192381494,0.074094358,0.532157543,9.519132978,-4775.116474,-132.6593765,-1.16889971,0.829783583,-85.54892848,1.321314029,-1876.196611,-684.4800385,6.848905296
77,383,YHR122W_ko,-0.043562055,0.186017398,0.076347135,0.649223099,9.519970079,-4753.940315,-68.4496695,-1.211215447,0.988124223,-90.57561914,1.404425857,-1748.629557,-632.6279592,7.42100052
89,383,YHR122W_ko,-2.097436142,0.182674461,0.085249965,0.666055772,10.09462975,-4598.53771,-78.38217785,-1.093997562,1.000125837,-69.94659413,1.466868488,-1404.433853,-662.1745869,9.666991812
51,407,YHR128W_ko,-23.2166757,0.274975855,0.098119675,0.787743869,7.340038245,-4759.859719,-78.42964257,-1.421736359,0.462045393,16.14023533,1.439288626,-1785.624705,-638.75439,6.229140307
63,407,YHR128W_ko,-18.69414293,0.251367891,0.088647453,0.804701355,25.9656125,-4858.270097,-76.40566478,-1.283269486,0.446684716,73.82609766,1.417039915,-2160.545818,-569.6555136,5.824095016
75,407,YHR128W_ko,-19.48349021,0.279627845,0.094407001,0.751374751,12.79682801,-4826.242573,-63.04924052,-1.331046367,0.516747564,72.41416913,1.700923993,-2017.196473,-774.190085,6.994845826
87,407,YHR128W_ko,-14.62883164,0.299265085,0.104968112,1.021188497,12.79682801,-4405.042998,26.7988462,-1.254421855,0.622542586,130.3736866,1.700923993,-1194.409122,-657.6390588,8.712592217
55,383,YHR143W-A_ko,-20.50461128,0.244451792,0.067642345,0.705941804,9.789199861,-3953.702721,130.5042857,-1.2556668,1.200192119,-116.8507536,1.279532318,-2096.016822,-452.1519632,8.281756444
67,383,YHR143W-A_ko,-18.64464561,0.286546325,0.072546815,0.81670722,10.08582887,-3997.983803,189.0287757,-1.204217704,1.193139725,-107.6557216,1.384320009,-1665.699484,-419.9801315,9.453803418
79,383,YHR143W-A_ko,-18.20746707,0.284805633,0.089039987,0.719564267,11.79231635,-4232.365046,159.8676918,-1.236343075,1.16992728,-122.2942944,1.38245788,-1742.223885,-470.170011,9.264354003
91,383,YHR143W-A_ko,-19.35059011,0.239518384,0.085781168,0.678855319,10.26783133,-4188.278914,100.7680521,-1.139737624,1.14970095,-111.2921845,1.374133053,-1836.906327,-575.5905813,9.486994625
8,419,YHR143W-A_ko,-8.411421693,0.267144318,0.086343959,0.752809563,8.65887541,-6161.513958,-110.166225,-1.302186082,1.171203023,50.02246295,1.434870103,-3108.040258,-228.7485246,8.31872306
20,419,YHR143W-A_ko,-16.13584241,0.23176257,0.087504582,0.85876559,19.57419468,-6347.573457,-125.7923809,-1.248375143,1.209458762,-4.800175734,1.4615924,-3164.160484,-197.5571216,8.41532568
32,419,YHR143W-A_ko,-15.23587896,0.182512777,0.091254031,0.76710521,15.73044601,-6495.400032,-106.6651989,-1.190964761,1.046322988,28.38537636,1.461465204,-3136.168644,-217.0699105,9.371348542
44,419,YHR143W-A_ko,-18.5791338,0.129972096,0.077356509,0.598393757,11.65679553,-6573.002847,-168.301377,-1.334115892,0.98173242,-3.715736073,1.357778226,-3376.884879,-339.3911656,7.149520552
56,383,YHR148W_ko,-9.253581056,0.24103571,0.075440143,0.537836852,13.40042787,-4563.227418,-23.83537732,-1.190653916,0.879000663,-38.39860444,1.29372446,-1958.262753,-654.1415842,7.942212794
68,383,YHR148W_ko,-6.789786485,0.209518095,0.073388484,0.558923624,9.851802964,-4321.038777,-69.71848752,-1.187898731,0.864375439,-55.62738242,1.231532205,-2011.112572,-696.843538,7.349618636
80,383,YHR148W_ko,-3.898626399,0.228005399,0.071553883,0.621392426,9.931323779,-4485.944917,-109.036834,-1.087639454,0.942139908,-35.66239811,1.341473393,-1853.191969,-685.9623509,7.611129934
92,383,YHR148W_ko,2.996179475,0.173949523,0.065740072,0.567765031,9.690936809,-4586.285754,-95.51483086,-1.0407359,0.829283248,-50.07194848,1.29977718,-1742.410095,-708.2158745,7.485995853
57,383,YHR164C_ko,-2.924575594,0.163569002,0.068175396,0.615373019,9.343079829,-4659.772513,-63.56953257,-1.116461407,0.582872539,-58.7691073,1.30391255,-1724.482487,-652.9314159,7.344247304
69,383,YHR164C_ko,-3.031444941,0.161619825,0.063226442,0.579529823,10.16020105,-4735.534598,-54.0611562,-1.085464317,0.709594734,-87.19331042,1.36173375,-1725.58562,-633.3784668,6.807065375
81,383,YHR164C_ko,3.158739829,0.156332728,0.058179942,0.584101051,8.939002628,-4857.84455,-93.98206086,-1.003895405,0.54958987,-60.07553665,1.39781064,-1866.691953,-699.220987,7.100190335
93,383,YHR164C_ko,-2.178027464,0.142826727,0.060660758,0.543809035,9.470103813,-4557.866493,-148.563799,-1.084458282,0.570293296,-64.6613721,1.277140614,-1972.432367,-709.9187677,7.061665508
58,383,YHR166C_ko,1.984058517,0.216679016,0.076751367,0.728630933,10.03760191,-4857.524074,-62.84369569,-1.105016678,0.926148326,-68.1469637,1.422700585,-1749.525945,-559.5875041,8.491578695
70,383,YHR166C_ko,-0.334447072,0.133256279,0.075794135,0.551282704,19.0668177,-4421.64158,-96.03965138,-1.239567941,1.843755193,-83.11656463,1.4132138,-1604.637494,-612.0274065,7.904388984
82,383,YHR166C_ko,0.683515287,0.154070905,0.069564303,0.645242959,12.76405525,-4800.999029,-119.7518045,-1.165662421,1.541338771,-87.1912439,1.423893623,-1500.70877,-639.1462786,8.028965517
94,383,YHR166C_ko,-0.831816617,0.200243219,0.083425027,0.66580324,8.668916063,-4594.008721,-136.2308903,-1.240249133,0.953335645,-73.52605554,1.408165882,-1555.519331,-626.4867628,7.321049497
9,395,YHR170W_ko,49.14213534,0.347750371,0.107979708,0.577496346,9.36391086,-5311.156024,-116.1513461,-1.331146623,0.532814019,-137.2460534,1.843427789,-1974.876829,-400.0343959,8.007581605
21,395,YHR170W_ko,-6.930004601,0.394340299,0.106375817,0.514969337,8.368707651,-5561.577129,-120.0591035,-1.414408057,0.559950897,-160.8966269,1.939999184,-2032.199744,-433.3502007,7.236456476
33,395,YHR170W_ko,-7.667793453,0.379986896,0.109878065,0.59015804,9.511312145,-5551.183467,-96.25145923,-1.35440357,0.690145935,-163.3406946,1.961206211,-1771.522654,-394.1326266,8.193918118
45,395,YHR170W_ko,-8.034214398,0.419179437,0.108540684,0.53573587,7.981748898,-5328.199784,-67.61866608,-1.324503458,0.597951513,-168.4592914,1.842668617,-1745.141589,-408.7397141,7.658382815
59,383,YHR172W_ko,-3.807463513,0.367551545,0.104730147,0.810000334,19.01907062,-4984.669032,-70.95222864,-1.127570182,0.950888142,-76.29789383,1.627137082,-1602.719815,-425.3556612,9.220465412
71,383,YHR172W_ko,-3.558609472,0.331451226,0.102361569,0.786118628,9.563933709,-4677.623005,-70.33333512,-1.082084635,0.746821393,-67.59436343,1.568634624,-1589.24848,-475.5407136,9.531596313
83,383,YHR172W_ko,-1.57365581,0.312254178,0.112658723,0.707346109,9.804811531,-4706.549757,-98.84160549,-1.074852208,0.932367416,-75.19026235,1.550827762,-1302.993072,-485.36673,9.204711679
95,383,YHR172W_ko,-5.240358665,0.243650237,0.104658183,0.627989567,9.529954019,-4767.084755,-94.16358401,-1.163979678,0.7842006,-50.48317331,1.417693979,-1490.289623,-605.5093677,8.906590087
2,372,YHR186C_ko,-12.00221672,0.229678159,0.059413081,0.705524192,11.17463885,-3775.54299,-108.2967465,-1.38321901,0.325564016,75.23664786,1.095316063,-2192.234755,-566.8015368,7.844337575
14,372,YHR186C_ko,-22.4393854,0.218218238,0.058761835,0.693421517,12.68788215,-3925.124414,-62.15107727,-1.293306088,0.555783499,32.96516979,1.104158683,-1894.229496,-724.9850283,7.689054012
26,372,YHR186C_ko,-22.77907786,0.197606517,0.051261645,0.679764684,12.10771483,-3864.718329,-82.77231349,-1.317743373,0.365469288,26.24352992,1.051394009,-2002.923865,-705.9451578,6.888656897
38,372,YHR186C_ko,-25.22434724,0.212379461,0.055230199,0.667857901,11.04868132,-3593.440706,-119.9979114,-1.263079267,0.353393485,33.40928604,1.143914955,-1868.026455,-723.2441706,7.918913287
3,372,YHR188C_ko,-15.29327897,0.297808145,0.063498215,0.813555965,10.78061618,-3531.732495,-131.9985055,-1.253921101,0.570911393,-0.599450964,1.124209925,-2288.968211,-528.9812509,8.14269249
15,372,YHR188C_ko,-22.94930947,0.276719544,0.059873752,0.716483664,10.44495577,-3789.756897,-140.6068993,-1.314954935,0.567887989,6.836722487,1.142177002,-1961.701134,-648.3146744,8.386110917
27,372,YHR188C_ko,-27.29290291,0.288906832,0.075775276,0.683520578,11.85969881,-3749.210738,-38.22097776,-1.085960063,0.693535011,22.06986552,1.785586959,-1890.56711,-628.715316,8.451254582
39,372,YHR188C_ko,-27.33385336,0.252120607,0.060107911,0.743819896,11.29784303,-3679.341225,-105.1822638,-1.250025044,0.772539087,28.93429303,1.185000706,-2076.609633,-665.820883,7.530562101
4,372,YHR190W_ko,-8.218281683,0.213380909,0.058260786,0.738932659,10.66695457,-4350.926404,-152.3776532,-1.355594831,0.578297502,-40.94140492,1.205922004,-2290.809406,-712.9222234,7.523432635
16,372,YHR190W_ko,-0.639762953,0.303981541,0.068012999,0.743542093,13.12788478,-4314.182509,-86.31937162,-1.285060279,0.723896216,-24.42044288,1.214672529,-1776.905579,-637.2603194,10.40544597
28,372,YHR190W_ko,-20.53827342,0.24265215,0.058493859,0.598347676,12.74100198,-4473.575594,-118.6835271,-1.291346744,0.604113268,-46.34436199,1.182165917,-2148.254818,-753.4496696,8.639175958
40,372,YHR190W_ko,-21.0602854,0.29942145,0.065053959,0.666890978,12.23790112,-4362.714684,-64.94990669,-1.308643529,0.61544022,-12.47326333,1.221775265,-1835.432071,-642.3745123,8.291632481
9,419,YHR196W_ko,-2.921102815,0.283608717,0.091583934,0.714329531,9.785590536,-6662.726005,-131.7022731,-1.216309888,0.832926942,-52.8313662,1.448892304,-2494.494952,-450.8729529,6.385389598
21,419,YHR196W_ko,-0.331725663,0.326199916,0.101461345,0.811293294,6.29477213,-6473.817197,-47.44151806,-1.078647448,0.922200207,-69.64837512,1.781672112,-2070.876916,-304.461503,7.505132282
33,419,YHR196W_ko,-1.238644935,0.292417736,0.095989107,0.713919324,8.274799857,-6805.55636,-116.8826679,-1.229412893,0.953312007,-95.45730962,1.477478915,-2682.635023,-400.8156799,5.868912907
45,419,YHR196W_ko,4.121842879,0.268144829,0.098993381,0.634967759,8.274799857,-6730.988615,-76.77255272,-1.126890735,1.021379257,-64.79863169,1.555441162,-2475.460626,-377.5851975,6.811151919
10,419,YHR197W_ko,1.019388309,0.204198793,0.079777578,0.569852642,6.303676186,-6098.773185,-91.28537331,-1.246518543,0.09523141,-23.69569107,1.53352667,-2517.831768,-449.6205357,6.227476194
22,419,YHR197W_ko,3.286849308,0.247219449,0.096040408,0.689277089,12.7087952,-5766.569588,-68.16581057,-1.130605506,0.069896552,-48.80355989,1.501953298,-2186.644169,-313.2758496,6.881441702
34,419,YHR197W_ko,1.249989625,0.237738216,0.096504077,0.616784855,12.7087952,-6278.900744,-53.00683982,-1.292351052,0.133623755,-35.55497634,1.617145388,-2299.50708,-417.7347541,6.496832735
46,419,YHR197W_ko,3.429337062,0.203189103,0.081643242,0.651055543,12.7087952,-5955.883172,-66.08979676,-1.182304251,0.189242337,-32.677173,1.453958019,-2283.527319,-276.7293184,5.628425243
52,407,YHR199C-A_ko,-16.42000435,0.389689272,0.101192615,0.711336054,13.08747269,-5623.998835,-21.53735626,-1.405275909,0.526960804,-84.11663515,1.845869432,-1773.69609,-617.4849,5.705321309
64,407,YHR199C-A_ko,-16.04115883,0.351816117,0.107607189,0.791005631,8.765729225,-5804.528318,35.50557304,-1.395131387,0.296071318,-52.64498537,1.901354699,-1889.096219,-647.4464605,5.869246168
76,407,YHR199C-A_ko,-18.40913726,0.277550589,0.097225247,0.506899966,13.18409266,-5902.843542,-12.04221637,-1.455727862,0.360934146,-93.90407339,1.910367227,-2084.538398,-847.493495,4.801693019
88,407,YHR199C-A_ko,-15.98074505,0.370565365,0.111393207,0.564856258,11.04524378,-5689.24458,11.02679737,-1.359082896,0.486816341,-70.12502004,1.921193536,-1367.911546,-714.3097059,6.539071443
4,402,YIL003W_ko,-1.047491568,0.21064677,0.071010406,0.574626853,8.347015577,-6710.696623,-81.65097972,-1.372289435,1.128350319,1.378305315,1.469345408,-2050.037307,-784.6939102,9.830463649
16,402,YIL003W_ko,-9.209663677,0.190134491,0.064996665,0.479523967,9.990391824,-6744.02099,-116.8985492,-1.459431163,0.703627427,-19.84636827,1.461682959,-2041.542654,-698.8144973,7.093381582
28,402,YIL003W_ko,-6.447413002,0.254763762,0.076124377,2.273546972,11.01353335,-6448.794426,-12.96064302,-1.231826974,0.725298305,31.96042305,1.546270488,-1711.450996,-607.98567,8.388614715
40,402,YIL003W_ko,-6.73706142,0.222593461,0.081168291,0.83824256,18.87465562,-6082.267056,-29.53359432,-1.319467586,0.782411247,56.31174603,1.546270488,-1771.606492,-633.8271149,7.444552098
50,392,YIL004C_ko,-8.825898261,0.328710878,0.103315331,0.647945974,11.08257465,-5883.957528,3.769841454,-1.09417411,1.001789185,-47.86665349,1.636192027,-1536.785455,-458.7402076,8.267363658
62,392,YIL004C_ko,-9.087178518,0.30092587,0.09543608,0.642414331,11.42142466,-5967.773829,-49.534659,-1.170001149,0.752890761,-55.8962087,1.569565883,-1711.784164,-487.0894761,7.518543119
74,392,YIL004C_ko,49.86722266,0.303627566,0.102543677,0.64937053,10.69580411,-5438.507756,-10.06114474,-1.045334149,0.755892167,4.171423014,1.579449301,-1448.451981,-427.6196486,10.16008673
86,392,YIL004C_ko,-4.325246046,0.295832546,0.098222891,0.607556451,13.03493895,-5717.523477,-36.27223587,-1.071673219,1.199690232,-13.19732347,1.566445229,-1631.121702,-488.4999924,7.943487861
3,402,YIL019W_ko,-3.640227413,0.291227209,0.080355055,0.781803345,28.29379016,-6444.789879,-67.73847965,-1.066138971,0.65649891,-162.1595737,1.329208002,-1806.672097,-652.129204,8.545700649
15,402,YIL019W_ko,-6.358405293,0.253614616,0.071314245,0.659558261,10.37512484,-6688.31692,-54.80643361,-1.357098123,0.649178836,-171.3037403,1.376296473,-2131.591831,-648.2658698,7.28624281
27,402,YIL019W_ko,-4.208260392,0.289373612,0.081594726,0.721516066,27.27021127,-6593.251638,0.314341192,-1.094089446,1.095577038,64.84118397,1.448219016,-1714.431476,-544.930326,9.713470424
39,402,YIL019W_ko,-5.740124892,0.260037572,0.079149544,0.549677041,11.35178957,-6220.972301,-12.37521248,-1.275706923,0.893883934,57.94400888,1.428621007,-1872.294323,-622.2862649,7.523969172
51,392,YIL021W_ko,-10.89300144,0.217799886,0.092095106,0.6444195,11.5490575,-5327.211123,135.6291473,-1.205830672,0.469800474,-13.47443834,1.466010696,-1556.633945,-296.6792233,9.160472731
63,392,YIL021W_ko,-11.97898328,0.214231314,0.092829712,0.57068481,10.3902263,-5415.249741,135.9472996,-1.27746468,0.327666298,-14.09903491,1.464942367,-1635.873893,-348.3331489,8.502334954
75,392,YIL021W_ko,-15.39110023,0.212970109,0.089431925,0.605373152,10.70528834,-5272.265736,116.9695419,-1.324234655,0.348796779,-6.116002221,1.413736095,-1702.807033,-436.1357634,8.111469545
87,392,YIL021W_ko,-4.504290911,0.204540222,0.086172161,0.54691119,10.55324983,-5414.629596,143.9154698,-1.326942259,0.282226244,0.44523545,1.451218508,-1720.976479,-466.3721769,8.819722254
52,392,YIL022W_ko,0.36696808,0.47203949,0.110469682,0.580933217,9.938906789,-5504.324234,83.93879779,-1.421294025,0.52906916,-81.7134619,2.075852848,-1370.640411,-475.981456,8.111617675
64,392,YIL022W_ko,-4.1048549,0.382377666,0.105977574,0.484286675,9.546752029,-5421.926635,32.86409583,-1.445741143,0.584611271,-75.8313763,1.981135916,-1593.494459,-510.152126,7.31907113
76,392,YIL022W_ko,-3.325136723,0.431673582,0.11357557,0.565220395,10.0948937,-5207.174257,106.1062964,-1.353076675,0.660094268,-74.21061306,1.959584033,-1342.797331,-493.336033,7.79185168
88,392,YIL022W_ko,-1.314974364,0.425363356,0.124089347,0.64857112,11.17825845,-5280.181464,119.304482,-1.369968684,0.742864222,-61.36226319,2.02417279,-1229.138145,-500.03315,8.652925874
53,392,YIL026C_ko,-6.996507234,0.405061238,0.108611313,0.593014246,11.08790881,-5544.490392,-34.74506414,-1.553951771,1.293084745,-111.0870478,1.679222437,-1680.18759,-946.7397923,8.853483971
65,392,YIL026C_ko,-5.879132877,0.473181768,0.116432655,0.643048446,10.24663152,-5149.607066,11.83567504,-1.467871914,0.919492952,-95.83183844,1.65161485,-1367.527159,-985.635031,10.56062694
77,392,YIL026C_ko,-14.28929764,0.352502487,0.099005449,0.549997506,10.13782938,-5116.421907,-64.17612874,-1.542403534,1.081958611,-114.8557366,1.555831689,-1863.483526,-1050.670655,7.784129782
89,392,YIL026C_ko,-1.4724019,0.382872933,0.106731298,0.565469838,11.5008863,-5469.745686,-38.16949721,-1.602751078,0.953030666,-111.4402562,1.541287232,-1692.131168,-971.2985738,8.249715512
2,402,YIL031W_ko,-8.108618031,0.187469767,0.070069562,0.642732473,7.638591854,-6830.01163,-99.71209303,-1.426196994,0.690461715,13.71131856,1.390830761,-2273.573919,-728.4679934,7.685381785
14,402,YIL031W_ko,-7.947134956,0.249948521,0.070497533,0.522620112,9.097530432,-6667.643889,-75.84588762,-1.334664021,0.877076728,32.54517289,1.461656758,-2212.398373,-721.8609001,7.921549255
26,402,YIL031W_ko,54.4898759,0.259629012,0.077838821,0.740834913,12.22202537,-6454.937023,-20.31084764,-1.135811295,0.73162099,63.16073056,1.51283585,-1915.786915,-658.4628646,8.152749642
38,402,YIL031W_ko,1.75522446,0.262703266,0.076057016,0.74926753,18.11932513,-6185.429811,-64.68315135,-1.128592589,0.989760895,-113.9070432,1.651605074,-1836.091889,-662.4122929,8.258091548
10,408,YIL033C_ko,16.89814737,0.363662563,0.06260479,0.421023457,12.53354913,-6125.046926,-360.6288783,-1.761184983,0.068866496,-372.8169877,1.454305743,-2823.9837,-893.1295587,9.386678792
22,408,YIL033C_ko,-6.860890761,0.384470342,0.062466319,0.442177706,18.48920648,-6178.740276,-346.8202586,-1.734110693,0.040953872,-347.399344,3.536919583,-2802.823604,-930.9380807,7.388003597
34,408,YIL033C_ko,-8.871202746,0.410638021,0.065151855,0.421316323,15.48868313,-5883.269941,-333.7495372,-1.641203557,0.207535088,-396.5948916,1.35280365,-2640.660561,-1056.742922,7.655675833
46,408,YIL033C_ko,-16.0301105,0.341482988,0.068047066,0.429997967,11.04996165,-6305.57281,-344.4685343,-1.736874902,-0.024457226,-333.1823659,1.470609844,-2989.539015,-1010.844599,5.737545951
54,392,YIL046W_ko,-26.76538679,0.339103814,0.062949062,0.541964513,10.303049,-3770.734642,-296.7483021,-1.487626949,0.197397333,-344.9065895,0.864466959,-2785.350933,-871.8634826,8.199532088
66,392,YIL046W_ko,-22.5768754,0.365627164,0.074739102,0.584918858,10.79498732,-3680.793381,-274.9918995,-1.471853211,0.311068354,-330.5116777,0.869163064,-2705.708166,-754.0334135,8.68624708
78,392,YIL046W_ko,-24.92154527,0.403151973,0.083368508,0.687387027,52.34568237,-3161.015682,-249.0157312,-1.176861157,0.274756751,-326.6977056,0.940326719,-2558.555499,-788.556635,9.518138481
