orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YER001W	0.0	0.0	0.0	0.0	-32.638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER007W	0.0	0.0	0.0	0.0	0.0	-42.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER010C	0.0	0.0	0.0	0.0	0.0	-35.418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER011W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-102.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER016W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-92.53	0.0	0.0	0.0	0.0	-42.981
YER019W	0.0	0.0	0.0	0.0	0.0	-38.512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER020W	0.0	0.0	0.0	-102.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.457	0.0	0.0
YER024W	0.0	0.0	0.0	0.0	0.0	-33.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.44	-62.323	0.0	0.0	-52.187	0.0	0.0	0.0	0.0
YER031C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.243	0.0	0.0	0.0	0.0	0.0
YER033C	0.0	0.0	0.0	-30.551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER038W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.938	0.0	0.0	0.0	-37.653	0.0
YER039C	0.0	0.0	0.0	0.0	0.0	-48.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER040W	0.0	0.0	0.0	0.0	0.0	-33.396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER042W	0.0	0.0	0.0	0.0	0.0	0.0	-123.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER044C	-31.838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.042	0.0	-76.028	-78.295	0.0	0.0
YER044C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.298	0.0	0.0
YER045C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.404	0.0	0.0
YER046W-A	0.0	0.0	0.0	0.0	0.0	-45.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-32.84	0.0	0.0
YER048C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.772	0.0	0.0
YER049W	-24.761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.871	0.0	-54.61	0.0	0.0	0.0	0.0
YER055C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.733	0.0	0.0	0.0	-36.458	0.0
YER060W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.482	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER060W-A	-28.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER061C	0.0	0.0	0.0	0.0	-108.34	0.0	-46.841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER062C	0.0	0.0	0.0	-32.692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER063W	0.0	0.0	0.0	0.0	0.0	0.0	-43.564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER066W	-23.766	0.0	0.0	0.0	0.0	0.0	-40.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER068W	0.0	0.0	0.0	-32.691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER069W	0.0	-41.785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER072W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.804	0.0	0.0	0.0	0.0
YER074W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.969
YER075C	0.0	0.0	0.0	-30.916	-34.645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER080W	0.0	-45.64	0.0	0.0	-92.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER086W	0.0	0.0	0.0	-45.784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.973	0.0	0.0
YER090W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER091C	0.0	0.0	0.0	-31.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER091C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.671	0.0	0.0	0.0	0.0	0.0	0.0
YER095W	0.0	0.0	-42.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER108C	0.0	0.0	0.0	-40.536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER114C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.473
YER117W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.161
YER118C	0.0	0.0	0.0	0.0	0.0	0.0	-39.919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER119C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.48
YER120W	-29.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER121W	-36.328	0.0	0.0	-37.659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER123W	-28.954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER130C	0.0	0.0	0.0	0.0	-37.358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER134C	0.0	-33.222	0.0	0.0	0.0	0.0	0.0	0.0	-62.879	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER135C	0.0	0.0	-41.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER139C	0.0	-28.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER140W	0.0	0.0	0.0	0.0	0.0	0.0	-98.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER143W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER152C	0.0	0.0	0.0	0.0	-46.316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER155C	0.0	-99.667	-33.141	0.0	-44.599	0.0	0.0	0.0	-96.625	-50.762	0.0	0.0	0.0	0.0	-35.859	0.0
YER161C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.332	0.0	0.0	0.0	0.0	0.0	0.0
YER162C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.997	0.0	0.0	0.0	0.0
YER167W	0.0	0.0	-54.416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER177W	0.0	-36.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.895	0.0	0.0	0.0	0.0
YER178W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.141	-53.352	0.0	-37.527	0.0	0.0	0.0	0.0
YER179W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER186C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.566	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL003C	0.0	0.0	0.0	0.0	-81.361	0.0	0.0	0.0	-78.919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL004W	0.0	0.0	0.0	0.0	-40.816	0.0	0.0	0.0	0.0	0.0	-138.18	-38.499	0.0	0.0	0.0	0.0
YFL007W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.792	0.0	0.0
YFL010C	0.0	0.0	0.0	-35.393	-38.496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL010W-A	0.0	0.0	0.0	0.0	-45.826	0.0	0.0	0.0	0.0	0.0	-60.735	0.0	0.0	0.0	0.0	0.0
YFL012W	0.0	0.0	0.0	0.0	-56.452	0.0	0.0	0.0	0.0	0.0	0.0	-39.518	0.0	0.0	-53.202	0.0
YFL013C	0.0	0.0	0.0	0.0	-46.682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL013W-A	0.0	0.0	0.0	-101.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL019C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.313	0.0
YFL023W	0.0	0.0	0.0	-33.215	0.0	0.0	0.0	0.0	-79.532	0.0	0.0	-58.718	0.0	0.0	0.0	0.0
YFL026W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.958	0.0
YFL027C	0.0	0.0	0.0	-39.441	0.0	0.0	0.0	0.0	-82.953	-58.085	0.0	0.0	0.0	0.0	0.0	0.0
YFL028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.12
YFL033C	0.0	0.0	0.0	0.0	-52.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL034C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.572	0.0
YFL036W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.221	0.0	0.0	0.0	0.0	0.0	-42.115
YFL042C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL044C	0.0	0.0	0.0	0.0	0.0	-33.467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL046W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.742
YFL048C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.61	0.0	0.0	0.0	0.0
YFL049W	-30.659	0.0	0.0	-43.746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.817	0.0	-38.814	-61.413
YFL050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-72.484	0.0	0.0	0.0
YFL051C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-148.77	0.0	0.0	0.0
YFL052W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-121.54	0.0	-43.716	0.0
YFL053W	-25.325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-106.39	0.0	0.0	-60.825
YFL056C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-32.697	0.0	0.0	0.0	0.0
YFR008W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR010W	-31.083	-69.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.063	0.0	0.0
YFR011C	0.0	0.0	-34.688	-33.867	0.0	0.0	-55.284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR012W	0.0	-51.119	0.0	0.0	0.0	0.0	-40.357	0.0	0.0	0.0	0.0	0.0	-95.852	0.0	0.0	0.0
YFR014C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-124.98	0.0	0.0	0.0
YFR015C	-28.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.078	0.0	0.0	0.0
YFR017C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.096	0.0	0.0	0.0	0.0
YFR022W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.447	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR023W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.246	0.0	-39.744	0.0	0.0	0.0	0.0
YFR024C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR025C	0.0	0.0	0.0	-43.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.856	0.0	0.0	0.0	0.0
YFR026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.414	0.0	0.0
YFR030W	0.0	0.0	0.0	-43.076	0.0	0.0	-38.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR031C-A	0.0	-56.711	0.0	0.0	0.0	0.0	-41.391	0.0	0.0	0.0	0.0	0.0	-100.76	-34.281	0.0	0.0
YFR032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.879	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-97.652	0.0	0.0	0.0
YFR036W	0.0	-36.643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR039C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.799	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR040W	-22.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR041C	-27.365	0.0	0.0	0.0	0.0	0.0	-41.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.641	-40.726	0.0	0.0	0.0	0.0
YFR047C	0.0	-36.715	0.0	0.0	0.0	-37.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR049W	0.0	0.0	0.0	0.0	0.0	0.0	-39.909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.791	0.0	0.0	0.0	0.0	0.0
YFR056C	0.0	0.0	0.0	0.0	0.0	0.0	-95.964	0.0	0.0	0.0	0.0	0.0	-125.01	0.0	0.0	0.0
YFR057W	0.0	-32.18	0.0	0.0	0.0	0.0	-112.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL002W	0.0	0.0	0.0	0.0	0.0	0.0	-39.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL003C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.099	0.0	0.0
YGL012W	0.0	0.0	0.0	-40.691	-48.307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL013C	0.0	-31.875	0.0	-43.183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL016W	0.0	0.0	0.0	0.0	-44.553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL019W	0.0	0.0	0.0	-46.716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.36	0.0	0.0
YGL024W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.69	0.0	0.0	0.0	0.0
YGL025C	0.0	0.0	0.0	-35.964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.657	0.0	0.0
YGL026C	0.0	0.0	0.0	-37.984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL031C	0.0	-41.3	0.0	0.0	-40.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL032C	0.0	0.0	0.0	0.0	-43.382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL033W	0.0	0.0	0.0	0.0	0.0	0.0	-47.931	0.0	0.0	0.0	0.0	-41.542	0.0	-38.039	0.0	0.0
YGL035C	0.0	0.0	0.0	0.0	-45.426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL043W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.075	0.0	0.0
YGL051W	0.0	-52.954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.508	0.0	0.0	0.0	0.0	0.0
YGL054C	-54.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.125
YGL066W	0.0	0.0	0.0	0.0	0.0	-41.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.698	0.0	0.0
YGL080W	0.0	0.0	0.0	-90.367	0.0	-39.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL081W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.425	0.0	0.0
YGL082W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.252	0.0	0.0
YGL083W	0.0	0.0	-133.49	0.0	0.0	-49.442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.945	0.0	0.0
YGL084C	-27.915	0.0	0.0	-33.689	0.0	-73.567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-72.632	0.0	0.0
YGL086W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-32.563	0.0	0.0
YGL101W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-81.304	0.0	0.0	0.0
YGL104C	-28.998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-88.656	0.0	0.0	0.0
YGL114W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.272	0.0	0.0	0.0	0.0
YGL117W	0.0	-40.472	0.0	0.0	0.0	0.0	0.0	-130.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL118C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-100.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL121C	0.0	0.0	-44.994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-111.58	0.0	0.0	0.0
YGL125W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-93.845	0.0	0.0	-78.213
YGL127C	0.0	-38.978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL131C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.951	0.0	0.0
YGL136C	0.0	0.0	0.0	0.0	0.0	0.0	-38.305	0.0	0.0	0.0	0.0	0.0	-89.521	0.0	0.0	0.0
YGL138C	0.0	0.0	0.0	0.0	0.0	0.0	-41.779	0.0	0.0	0.0	0.0	0.0	-112.23	0.0	0.0	0.0
YGL139W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-87.791	0.0	-34.217	0.0
YGL141W	0.0	0.0	0.0	0.0	0.0	0.0	-51.399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL144C	0.0	-36.394	0.0	0.0	0.0	0.0	0.0	0.0	-56.727	0.0	0.0	-44.425	0.0	0.0	0.0	0.0
YGL146C	0.0	-30.933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL149W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL151W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.516	0.0	0.0	0.0	0.0	-105.02	-44.486	0.0	0.0
YGL153W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-124.78	0.0	0.0	0.0
YGL154C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-95.218	0.0	0.0	0.0
YGL156W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.933	0.0	0.0	0.0
YGL157W	0.0	0.0	0.0	-33.581	0.0	0.0	0.0	0.0	0.0	-53.432	0.0	0.0	0.0	0.0	-76.674	0.0
YGL160W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.845	0.0	0.0	-40.969	0.0
YGL161C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.96	0.0	0.0
YGL163C	0.0	0.0	-34.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.309	0.0	0.0	-38.937	0.0
YGL165C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-86.926	0.0	0.0	0.0
YGL167C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.785	0.0	0.0	0.0	-32.852	-65.414	0.0
YGL168W	0.0	0.0	-43.571	0.0	0.0	0.0	0.0	0.0	0.0	-110.44	0.0	0.0	0.0	-43.943	-64.518	0.0
YGL173C	-24.762	-37.768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL174W	0.0	0.0	0.0	-35.403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.572	0.0	0.0	-43.865	0.0
YGL175C	0.0	0.0	0.0	0.0	0.0	0.0	-39.36	0.0	0.0	0.0	0.0	-41.86	0.0	0.0	0.0	0.0
YGL176C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.663	0.0	-70.492	0.0	0.0	0.0	0.0	0.0
YGL177W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.308	0.0	0.0	0.0	0.0	0.0
YGL180W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.123	0.0	0.0	0.0	0.0	0.0	0.0
YGL181W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-85.196	0.0	0.0	0.0
YGL214W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.909	0.0	0.0
YGL217C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.516	0.0	0.0	0.0	0.0	0.0	-31.528	0.0	-56.857
YGL224C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.143	0.0	0.0	0.0	-66.323	0.0
YGL226C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.111	0.0
