orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YPR111W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.299417351915306	0.0	0.0	0.0	0.0	0.0	0.0
YPR152C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8729272792617313	0.0	0.0	0.0	0.0	0.0	0.0
YPR154W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.03071756671113	0.0	0.0	0.0	0.0	0.0	0.0
YPR167C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.011607935706272	0.0	0.0	0.0	0.0	0.0	0.0
YPR170C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.60072026087885	0.0	0.0	0.0	0.0	0.0	0.0
YAL023C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.414890694894111	0.0	0.0	0.0	0.0	0.0
YAL042C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.765556903521168	0.0	0.0	0.0	0.0	0.0
YBL069W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.113751889678893	0.0	0.0	0.0	0.0	0.0
YBL091C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6675806442026757	0.0	0.0	0.0	0.0	0.0
YBR018C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.712553928381259	-4.7827158085479855	0.0	0.0	-3.401926185749079	0.0
YBR042C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8233172330131	0.0	0.0	0.0	0.0	0.0
YBR071W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9140033536578525	0.0	0.0	0.0	0.0	0.0
YBR121C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5527008765307895	0.0	0.0	0.0	0.0	0.0
YBR141C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.0690003901806895	0.0	0.0	0.0	0.0	0.0
YCL009C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4877305197791157	0.0	0.0	0.0	0.0	0.0
YCL046W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.458212420304946	0.0	0.0	0.0	0.0	0.0
YCR089W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7018683293934487	0.0	0.0	0.0	0.0	0.0
YCR090C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.534115028483455	0.0	0.0	0.0	0.0	0.0
YDL075W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8532789018480265	0.0	0.0	0.0	0.0	0.0
YDL240W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.890130152286707	0.0	0.0	0.0	-3.4020204349854204	0.0
YDR100W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.750606850029897	-4.986163522027341	0.0	0.0	0.0	0.0
YDR282C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.067576934290353	0.0	0.0	0.0	0.0	0.0
YDR417C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.362639503406368	0.0	0.0	0.0	0.0	0.0
YDR418W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.977032486911981	0.0	0.0	0.0	0.0	0.0
YDR461W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.539032605663472	-3.550424483944866	0.0	0.0	0.0	0.0
YDR477W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9960374415909152	0.0	0.0	0.0	0.0	0.0
YDR493W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.625645275558951	0.0	0.0	0.0	0.0	0.0
YDR502C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.755302642529535	0.0	0.0	0.0	0.0	0.0
YER016W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.412709137154575	0.0	0.0	0.0	0.0	-3.4822607002366492
YER031C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.74604049943206	0.0	0.0	0.0	0.0	0.0
YER038W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.760269550197357	0.0	0.0	0.0	-3.5487664959692498	0.0
YER055C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.627857614224679	0.0	0.0	0.0	-3.43613865854107	0.0
YFR045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.098370498191444	-4.182539918808788	0.0	0.0	0.0	0.0
YFR055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7484931723397787	0.0	0.0	0.0	0.0	0.0
YGL053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.6484955781097455	0.0	0.0	0.0	0.0	0.0
YGL177W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.870022187373427	0.0	0.0	0.0	0.0	0.0
YGL224C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8568038040639006	0.0	0.0	0.0	-6.250892101882148	0.0
YGL257C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.63740942205195	0.0	0.0	0.0	0.0	-4.97737805353618
YGL260W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.776322613922976	0.0	0.0	0.0	0.0	0.0
YGR004W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.38252568363927	0.0	0.0	-3.477189497786013	-5.627150655773618	-3.4814505141776375
YGR049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.132387068214033	0.0	0.0	0.0	0.0	0.0
YGR051C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.545570960685045	0.0	-5.0048109619234475	0.0	0.0	0.0
YGR152C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.726653537244754	0.0	0.0	-4.135982196025433	0.0	0.0
YGR189C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.15257514454131	0.0	0.0	0.0	0.0	0.0
YGR203W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.577054746385918	0.0	0.0	0.0	0.0	0.0
YGR205W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.975769253849641	0.0	0.0	0.0	0.0	0.0
YGR206W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.055319887948793	0.0	0.0	0.0	0.0	0.0
YGR228W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.566319816910302	0.0	-5.643434744705988	0.0	0.0	0.0
YGR281W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9383572235129805	0.0	0.0	0.0	0.0	0.0
YHL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.041731728495472	0.0	0.0	0.0	-8.411932841958077	-5.372019682880604
YHR079C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.083358882847788	0.0	0.0	0.0	0.0	0.0
YHR095W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.987095744149428	0.0	0.0	0.0	0.0	0.0
YHR104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.569604384884184	0.0	0.0	0.0	0.0	0.0
YHR139C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.490916426777388	0.0	0.0	0.0	-6.604138239690364	0.0
YHR142W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.158534170103289	0.0	0.0	0.0	0.0	0.0
YHR184W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.3802825640473495	0.0	-4.915113985848651	0.0	0.0	0.0
YHR189W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.513526395086192	0.0	0.0	0.0	0.0	0.0
YIL012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.790342111372474	0.0	0.0	0.0	0.0	0.0
YIL035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.526824889809716	0.0	0.0	0.0	0.0	0.0
YIL041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.663815407744811	0.0	0.0	0.0	-6.257960794607767	0.0
YIL044C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.556065555918669	0.0	0.0	0.0	0.0	0.0
YIL136W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.171783334339009	0.0	0.0	0.0	0.0	0.0
YIR033W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.055991560186961	0.0	0.0	0.0	0.0	0.0
YIR035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.305988502345817	0.0	0.0	0.0	0.0	0.0
YJL108C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5881902329315185	0.0	0.0	0.0	0.0	0.0
YJL128C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.00845471076047	0.0	0.0	0.0	0.0	0.0
YJR009C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.084560554057745	0.0	0.0	0.0	0.0	0.0
YKL015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.879265780909289	0.0	0.0	0.0	0.0	0.0
YKL070W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.524692662557985	0.0	0.0	0.0	0.0	0.0
YKL148C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.503752802578542	0.0	0.0	0.0	0.0	0.0
YKL162C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.417663813457818	0.0	0.0	0.0	0.0	0.0
YKL168C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.744789497734297	0.0	0.0	0.0	0.0	0.0
YKR032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.552380430874801	0.0	0.0	0.0	0.0	-5.7114876416063565
YKR035W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.583623882333682	0.0	0.0	0.0	0.0	0.0
YKR055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.479879601207397	0.0	0.0	0.0	0.0	0.0
YKR066C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.906472880742122	0.0	0.0	0.0	0.0	0.0
YKR104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4966228867327973	-4.796374842315151	0.0	0.0	0.0	-4.257932833134108
YLL033W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.2733338263611795	0.0	0.0	0.0	0.0	-3.7603165556893416
YLL060C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.497374670384964	0.0	0.0	0.0	0.0	0.0
YLR006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.261890125524168	0.0	0.0	-4.798081399673115	0.0	0.0
YLR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.929335414657497	0.0	0.0	0.0	0.0	0.0
YLR279W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.838858847328543	0.0	0.0	0.0	0.0	0.0
YLR352W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7348742319602666	0.0	0.0	0.0	0.0	0.0
YLR394W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1462463428355365	0.0	0.0	0.0	0.0	0.0
YML094W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6325719562859295	0.0	0.0	0.0	0.0	0.0
YML096W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7036307805013853	0.0	0.0	0.0	0.0	0.0
YML122C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.094925707389567	0.0	0.0	0.0	0.0	0.0
YML128C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.851756784982081	0.0	0.0	0.0	0.0	0.0
YMR065W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.3679146253656	0.0	0.0	0.0	0.0	0.0
YMR086C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.122453252878389	0.0	0.0	0.0	0.0	0.0
YMR122C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.278910844414786	0.0	0.0	0.0	0.0	0.0
YNL087W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5364382594893717	0.0	0.0	0.0	0.0	0.0
YNL155W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.941481568658869	0.0	0.0	0.0	0.0	0.0
YNL168C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.121411804496425	0.0	0.0	0.0	0.0	0.0
YNL173C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.234960459056554	0.0	0.0	0.0	0.0	0.0
YNL211C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.713244150181041	0.0	0.0	-4.057538205650092	0.0	0.0
YNL237W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7512970718296783	0.0	0.0	0.0	0.0	0.0
YNL333W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5059158107564645	0.0	-4.254159393397488	0.0	0.0	0.0
YNR033W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.339388643785586	0.0	0.0	0.0	0.0	0.0
YOL057W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.175567120358487	0.0	0.0	0.0	0.0	0.0
YOL103W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.031397356089842	0.0	0.0	0.0	0.0	0.0
YOL110W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4842056175632417	0.0	0.0	0.0	0.0	0.0
YOL112W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0916103584894925	0.0	-3.8073563313249057	0.0	0.0	0.0
YOL115W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.089126904655582	0.0	0.0	0.0	0.0	0.0
YOL128C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.2024044440475254	0.0	0.0	0.0	0.0	0.0
YOR009W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.525543107185762	0.0	0.0	0.0	0.0	0.0
YOR058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8180298796892886	0.0	0.0	0.0	0.0	0.0
YOR126C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.291808782068324	0.0	0.0	0.0	0.0	0.0
YPL068C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.038576602423392	0.0	0.0	0.0	0.0	0.0
YPL116W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.706675014233276	0.0	0.0	0.0	0.0	0.0
YPL133C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6127043256146405	0.0	-3.8939699738471316	0.0	-4.348942512509205	0.0
YPL241C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.606776080978853	0.0	0.0	0.0	0.0	0.0
YPR117W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.591505581831593	0.0	0.0	0.0	-5.31207545868374	0.0
YAL015C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.398193924086488	0.0	0.0	0.0	0.0
YBL002W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.245905511548194	0.0	0.0	0.0	0.0
YBL031W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4074667771486715	0.0	0.0	0.0	-10.58913179127824
YBR104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.925981613850207	0.0	0.0	0.0	0.0
YBR129C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4099315651968816	0.0	0.0	0.0	0.0
YBR195C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.000351002245246	0.0	0.0	0.0	-5.428651688405497
YCL026C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5802073395274063	0.0	0.0	0.0	0.0
YCL040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.215198360447574	-3.3557881173983484	0.0	0.0	-4.936787731979711
YDL047W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.796888339825195	0.0	0.0	0.0	0.0
YDL074C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6142008746923064	0.0	0.0	0.0	0.0
YDL088C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.780984865954534	0.0	0.0	-4.248378577332747	0.0
YDL089W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.584007221101731	0.0	0.0	0.0	0.0
YDL210W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.721111056283426	0.0	-3.8928970398041725	0.0	0.0
YDL227C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8489719362843333	0.0	0.0	0.0	0.0
YDL232W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.771579415508948	0.0	0.0	0.0	0.0
YDL241W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3708030549315438	0.0	0.0	0.0	0.0
YDR001C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.771579415508948	0.0	0.0	0.0	0.0
YDR139C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4551043971400395	0.0	0.0	0.0	-5.056938324531094
YDR142C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5033881120248536	0.0	0.0	0.0	0.0
YDR370C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.586457060209244	0.0	0.0	0.0	0.0
YDR414C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8396262816015363	0.0	0.0	0.0	0.0
YDR446W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7101222095684885	0.0	0.0	0.0	0.0
YDR462W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.9466092648132705	0.0	0.0	0.0	0.0
YER072W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.217545500053078	0.0	0.0	0.0	0.0
YER162C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.621169491888205	0.0	0.0	0.0	0.0
YFL048C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9652277725582503	0.0	0.0	0.0	0.0
YFR021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.3232382365607895	0.0	0.0	0.0	0.0
YGL024W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.973443732718951	0.0	0.0	0.0	0.0
YGL114W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7251163368617677	0.0	0.0	0.0	0.0
YGL160W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.427155183652959	0.0	0.0	-3.861296963677906	0.0
YGR015C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.507553944785122	0.0	0.0	0.0	0.0
YGR018C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.048003571177311	0.0	0.0	0.0	0.0
YGR063C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.388878167285085	0.0	0.0	0.0	0.0
YGR072W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.006996571994422	0.0	0.0	0.0	0.0
YGR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.196785251706611	0.0	0.0	0.0	0.0
YGR169C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.880646286642252	0.0	0.0	0.0	0.0
YGR237C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4540624531792545	0.0	0.0	0.0	0.0
YGR262C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.24457041802208	0.0	0.0	0.0	0.0
YHL007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.655558876120443	0.0	0.0	0.0	0.0
YHR101C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.478930681606071	0.0	0.0	0.0	0.0
YIL018W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.158153346927751	0.0	0.0	0.0	0.0
YIL094C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.06556518602081	0.0	0.0	0.0	-4.383916765310372
YIL148W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9970646181809664	0.0	0.0	0.0	0.0
YJL058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.961515641545238	0.0	0.0	0.0	0.0
YJL077C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6714044973111863	0.0	0.0	0.0	0.0
YJL148W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.901040583802775	0.0	0.0	0.0	0.0
YJL176C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.490242575767732	0.0	0.0	0.0	-6.633398358155363
YJL179W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.806028595503974	0.0	0.0	0.0	0.0
YJL187C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.390726758321243	0.0	0.0	0.0	0.0
YJR082C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.032187847867962	-4.202350046279286	0.0	0.0	-3.4129087735852783
YJR092W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5321439725873067	0.0	0.0	0.0	0.0
YJR105W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.287381161419036	0.0	0.0	0.0	0.0
YKL178C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.733420047583781	0.0	0.0	0.0	0.0
YKL183W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.446492587912	0.0	0.0	0.0	-3.278822980818901
YKL206C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9751896242531	0.0	0.0	0.0	0.0
